CarName,Price,Year,KilometersDriven,Fuel Type,Location
Maruti Alto 800,"3,35,000",2016,"31,503 KM",PETROL,"Undri, Pune"
Hyundai Creta,"7,83,000",2017,"57,758 KM",PETROL,"Tathawade, Pune"
Hyundai i10,"2,63,000",2011,"1,04,481 KM",PETROL,"Undri, Pune"
Maruti Swift,"4,67,000",2017,"99,551 KM",PETROL,"Tathawade, Pune"
Hyundai VENUE,"7,91,000",2019,"25,416 KM",PETROL,"Tathawade, Pune"
Maruti Vitara Brezza,"7,90,000",2016,"77,411 KM",DIESEL,"Tathawade, Pune"
Honda City,"4,14,000",2012,"95,504 KM",PETROL,"Tathawade, Pune"
Maruti Celerio,"4,50,000",2017,"90,649 KM",CNG,"Undri, Pune"
Maruti Swift,"4,23,000",2012,"1,14,589 KM",DIESEL,"Tathawade, Pune"
Maruti Alto,"3,98,000",2019,"3,727 KM",PETROL,"Tathawade, Pune"
Volkswagen Vento,"9,35,000",2019,"69,899 KM",DIESEL,"Undri, Pune"
Renault Kwid,"5,64,000",2022,"35,681 KM",PETROL,"Undri, Pune"
Maruti BREZZA,"12,24,000",2022,"7,561 KM",PETROL,"Tathawade, Pune"
Maruti Alto K10,"2,48,000",2013,"31,418 KM",PETROL,"Tathawade, Pune"
Maruti XL6,"11,95,000",2021,"20,622 KM",PETROL,"Undri, Pune"
Tata Safari,"19,21,000",2022,"30,564 KM",DIESEL,"Tathawade, Pune"
Renault Kwid,"4,62,000",2020,"46,710 KM",PETROL,"Tathawade, Pune"
Honda City,"6,38,000",2015,"77,141 KM",PETROL,"Undri, Pune"
Maruti Baleno,"6,59,000",2017,"50,367 KM",DIESEL,"Tathawade, Pune"
Hyundai i10,"2,92,000",2011,"57,899 KM",PETROL,"Tathawade, Pune"
Hyundai NEW SANTRO,"6,03,000",2020,"3,396 KM",PETROL,"Tathawade, Pune"
Hyundai Grand i10,"4,81,000",2016,"38,193 KM",PETROL,"Tathawade, Pune"
Hyundai i10,"2,45,000",2011,"77,971 KM",PETROL,"Tathawade, Pune"
Tata ALTROZ,"7,17,000",2021,"10,093 KM",PETROL,"Tathawade, Pune"
Maruti Swift Dzire,"4,81,000",2013,"49,605 KM",PETROL,"Undri, Pune"
Maruti Alto 800,"2,64,000",2013,"76,915 KM",CNG,"Undri, Pune"
Maruti Baleno,"6,78,000",2017,"36,081 KM",PETROL,"Tathawade, Pune"
Maruti Ciaz,"6,75,000",2017,"59,028 KM",PETROL,"Undri, Pune"
Hyundai Eon,"2,32,000",2012,"59,377 KM",PETROL,"Tathawade, Pune"
Volkswagen Polo,"8,35,000",2019,"41,330 KM",PETROL,"Undri, Pune"
Maruti S PRESSO,"4,39,000",2020,"57,924 KM",PETROL,"Undri, Pune"
Hyundai Eon,"2,97,000",2014,"35,281 KM",PETROL,"Tathawade, Pune"
Maruti IGNIS,"5,31,000",2019,"27,213 KM",PETROL,"Undri, Pune"
Maruti Dzire,"7,21,000",2019,"33,434 KM",PETROL,"Undri, Pune"
Honda Jazz,"5,79,000",2017,"74,151 KM",PETROL,"Tathawade, Pune"
Honda WR-V,"6,30,000",2017,"45,426 KM",PETROL,"Tathawade, Pune"
Maruti IGNIS,"5,83,000",2019,"43,516 KM",PETROL,"Tathawade, Pune"
Maruti Swift,"4,68,000",2014,"71,034 KM",PETROL,"Undri, Pune"
Maruti Baleno,"7,32,000",2021,"28,273 KM",PETROL,"Tathawade, Pune"
Honda Brio,"3,63,000",2015,"33,917 KM",PETROL,"Tathawade, Pune"
Mahindra KUV 100 NXT,"5,35,000",2018,"53,177 KM",PETROL,"Undri, Pune"
Hyundai NEW SANTRO,"5,17,000",2018,"69,032 KM",CNG,"Tathawade, Pune"
Volkswagen Vento,"13,17,000",2021,"14,290 KM",PETROL,"Tathawade, Pune"
Tata ALTROZ,"8,71,000",2021,"21,357 KM",PETROL,"Tathawade, Pune"
Volkswagen Ameo,"5,27,000",2017,"95,569 KM",PETROL,"Tathawade, Pune"
Honda City,"8,15,000",2017,"76,465 KM",PETROL,"Undri, Pune"
Hyundai Eon,"2,85,000",2014,"52,469 KM",PETROL,"Tathawade, Pune"
Ford New Figo,"7,32,000",2020,"42,058 KM",DIESEL,"Tathawade, Pune"
Maruti Alto K10,"2,72,000",2014,"55,518 KM",PETROL,"Tathawade, Pune"
Maruti Celerio,"4,22,000",2015,"33,981 KM",PETROL,"Tathawade, Pune"
Ford New Figo,"7,16,000",2020,"38,399 KM",DIESEL,"Undri, Pune"
Honda WR-V,"6,39,000",2017,"80,735 KM",PETROL,"Undri, Pune"
Maruti Ciaz,"8,26,000",2018,"71,928 KM",PETROL,"Undri, Pune"
Honda City,"8,76,000",2018,"46,694 KM",PETROL,"Undri, Pune"
Maruti Ertiga,"10,10,000",2018,"59,454 KM",DIESEL,"Undri, Pune"
Maruti Alto 800,"3,23,000",2016,"22,702 KM",PETROL,"Undri, Pune"
Ford Ecosport,"9,22,000",2020,"68,850 KM",DIESEL,"Tathawade, Pune"
Honda Jazz,"5,57,000",2017,"97,372 KM",PETROL,"Tathawade, Pune"
Ford Ecosport,"6,50,000",2016,"1,13,828 KM",DIESEL,"Undri, Pune"
Honda Amaze,"6,65,000",2019,"58,020 KM",PETROL,"Undri, Pune"
Hyundai Grand i10,"4,98,000",2017,"1,00,006 KM",PETROL,"Tathawade, Pune"
Maruti Wagon R 1.0,"3,32,000",2013,"85,375 KM",PETROL,"Tathawade, Pune"
Renault Duster,"9,42,000",2020,"15,206 KM",PETROL,"Tathawade, Pune"
Honda WR-V,"6,68,000",2018,"1,08,918 KM",PETROL,"Undri, Pune"
Maruti Alto 800,"2,16,000",2012,"55,022 KM",PETROL,"Undri, Pune"
Maruti Wagon R 1.0,"3,09,000",2013,"48,403 KM",PETROL,"Undri, Pune"
Maruti Baleno,"5,37,000",2016,"44,272 KM",PETROL,"Tathawade, Pune"
Hyundai Grand i10,"5,82,000",2018,"27,773 KM",PETROL,"Undri, Pune"
Maruti Baleno,"6,05,000",2016,"69,182 KM",PETROL,"Undri, Pune"
Maruti Swift,"7,45,000",2021,"19,258 KM",PETROL,"Undri, Pune"
Hyundai Grand i10,"4,72,000",2016,"21,619 KM",PETROL,"Undri, Pune"
Hyundai Grand i10,"4,36,000",2015,"33,652 KM",PETROL,"Undri, Pune"
Honda Jazz,"5,41,000",2017,"50,649 KM",PETROL,"Tathawade, Pune"
Tata Safari,"20,07,000",2021,"11,636 KM",DIESEL,"Undri, Pune"
Honda Amaze,"7,33,000",2021,"24,822 KM",PETROL,"Undri, Pune"
Maruti Swift,"5,17,000",2016,"47,616 KM",PETROL,"Tathawade, Pune"
Maruti Celerio,"4,16,000",2015,"51,464 KM",PETROL,"Tathawade, Pune"
Volkswagen Polo,"6,57,000",2017,"1,03,619 KM",PETROL,"Undri, Pune"
Hyundai Grand i10,"5,30,000",2019,"48,917 KM",PETROL,"Undri, Pune"
Hyundai Grand i10,"5,76,000",2019,"81,832 KM",PETROL,"Tathawade, Pune"
Maruti Ertiga,"6,19,000",2013,"99,357 KM",PETROL,"Undri, Pune"
Hyundai Elite i20,"4,68,000",2014,"70,766 KM",PETROL,"Undri, Pune"
Maruti Celerio,"4,21,000",2015,"61,623 KM",PETROL,"Undri, Pune"
Maruti IGNIS,"6,33,000",2020,"16,569 KM",PETROL,"Undri, Pune"
Ford Figo Aspire,"7,22,000",2020,"36,905 KM",DIESEL,"Tathawade, Pune"
Renault Kwid,"4,05,000",2017,"54,986 KM",PETROL,"Tathawade, Pune"
Tata Tiago,"7,26,000",2022,"38,158 KM",CNG,"Tathawade, Pune"
Maruti Swift,"5,01,000",2013,"48,675 KM",DIESEL,"Tathawade, Pune"
Maruti Baleno,"5,42,000",2016,"42,712 KM",PETROL,"Tathawade, Pune"
Honda City,"5,86,000",2015,"1,02,048 KM",PETROL,"Tathawade, Pune"
Hyundai Creta,"8,02,000",2017,"67,224 KM",PETROL,"Tathawade, Pune"
Honda City,"9,92,000",2018,"36,073 KM",PETROL,"Tathawade, Pune"
Mahindra XUV500,"13,63,000",2018,"94,876 KM",DIESEL,"Tathawade, Pune"
Maruti Baleno,"7,43,000",2019,"33,686 KM",PETROL,"Tathawade, Pune"
Maruti IGNIS,"5,54,000",2021,"16,277 KM",PETROL,"Undri, Pune"
Honda WR-V,"8,34,000",2018,"1,22,240 KM",DIESEL,"Tathawade, Pune"
Ford New Figo,"7,34,000",2021,"7,755 KM",PETROL,"Undri, Pune"
Maruti Baleno,"7,04,000",2020,"10,580 KM",PETROL,"Tathawade, Pune"
Hyundai Grand i10,"4,51,000",2014,"69,711 KM",PETROL,"Tathawade, Pune"
Ford Ecosport,"7,76,000",2018,"84,131 KM",DIESEL,"Tathawade, Pune"
Maruti Alto K10,"3,02,000",2016,"56,067 KM",PETROL,"Tathawade, Pune"
Maruti BREZZA,"12,24,000",2022,"9,487 KM",PETROL,"Undri, Pune"
Maruti IGNIS,"5,28,000",2017,"64,628 KM",PETROL,"Undri, Pune"
Maruti Wagon R 1.0,"3,07,000",2012,"82,299 KM",PETROL,"Undri, Pune"
Maruti Swift,"6,05,000",2017,"81,400 KM",DIESEL,"Undri, Pune"
Hyundai GRAND I10 NIOS,"8,05,000",2021,"48,080 KM",CNG,"Tathawade, Pune"
Maruti Swift,"4,39,000",2013,"35,640 KM",PETROL,"Tathawade, Pune"
Honda BR-V,"6,66,000",2016,"1,13,852 KM",PETROL,"Undri, Pune"
Tata Tiago,"4,62,000",2016,"66,060 KM",PETROL,"Tathawade, Pune"
Skoda Rapid,"9,90,000",2021,"55,436 KM",PETROL,"Tathawade, Pune"
Maruti Baleno,"9,63,000",2022,"16,483 KM",PETROL,"Undri, Pune"
Honda WR-V,"6,46,000",2017,"46,900 KM",PETROL,"Tathawade, Pune"
Hyundai Verna,"9,20,000",2018,"46,795 KM",PETROL,"Undri, Pune"
Maruti Wagon R 1.0,"3,84,000",2015,"1,05,865 KM",CNG,"Undri, Pune"
Honda City,"7,12,400",2016,"1,01,478 KM",PETROL,"Undri, Pune"
Hyundai Creta,"7,76,000",2017,"60,448 KM",PETROL,"Tathawade, Pune"
Hyundai Creta,"17,50,000",2021,"26,645 KM",PETROL,"Tathawade, Pune"
Hyundai NEW SANTRO,"6,13,000",2021,"49,255 KM",CNG,"Undri, Pune"
Tata TIGOR,"8,33,000",2022,"25,776 KM",CNG,"Undri, Pune"
Maruti IGNIS,"7,38,000",2022,"42,509 KM",PETROL,"Undri, Pune"
Ford Ecosport,"7,57,000",2018,"51,383 KM",PETROL,"Tathawade, Pune"
Honda BR-V,"7,48,600",2019,"94,044 KM",PETROL,"Undri, Pune"
Hyundai Grand i10,"4,88,000",2017,"74,968 KM",PETROL,"Undri, Pune"
Maruti Baleno,"6,69,000",2018,"32,432 KM",PETROL,"Tathawade, Pune"
Hyundai GRAND I10 NIOS,"7,91,000",2021,"42,015 KM",CNG,"Tathawade, Pune"
Honda Amaze,"4,57,000",2015,"91,277 KM",PETROL,"Tathawade, Pune"
Tata ALTROZ,"7,30,000",2021,"48,043 KM",PETROL,"Tathawade, Pune"
Honda Amaze,"6,74,000",2018,"19,994 KM",PETROL,"Tathawade, Pune"
Maruti Baleno,"7,51,000",2021,"18,421 KM",PETROL,"Undri, Pune"
Tata Tiago,"4,89,000",2016,"43,200 KM",PETROL,"Undri, Pune"
Maruti Alto K10,"3,89,000",2017,"17,167 KM",PETROL,"Undri, Pune"
Maruti Baleno,"6,01,600",2016,"54,500 KM",PETROL,"Undri, Pune"
Honda Amaze,"8,08,000",2021,"60,639 KM",DIESEL,"Tathawade, Pune"
Ford Ecosport,"8,31,000",2021,"21,744 KM",PETROL,"Undri, Pune"
Tata Tiago,"5,07,000",2016,"35,364 KM",PETROL,"Undri, Pune"
Ford Ecosport,"8,54,000",2019,"41,348 KM",PETROL,"Tathawade, Pune"
Hyundai Grand i10,"5,42,000",2017,"67,058 KM",PETROL,"Tathawade, Pune"
Tata Tiago,"4,91,000",2018,"74,190 KM",PETROL,"Undri, Pune"
Maruti Swift,"5,17,000",2017,"57,504 KM",PETROL,"Tathawade, Pune"
Hyundai NEW SANTRO,"5,60,000",2019,"47,451 KM",CNG,"Undri, Pune"
Maruti Ciaz,"8,16,000",2017,"14,148 KM",PETROL,"Undri, Pune"
Maruti Alto,"4,16,000",2020,"84,644 KM",CNG,"Undri, Pune"
Maruti Ciaz,"7,44,000",2018,"1,19,576 KM",PETROL,"Tathawade, Pune"
Hyundai i20,"3,39,000",2012,"65,032 KM",PETROL,"Undri, Pune"
Maruti Wagon R 1.0,"3,71,000",2014,"1,23,903 KM",CNG,"Tathawade, Pune"
Honda WR-V,"6,65,000",2017,"37,400 KM",PETROL,"Tathawade, Pune"
Maruti Baleno,"7,44,000",2019,"18,589 KM",PETROL,"Tathawade, Pune"
Maruti Ciaz,"7,69,000",2018,"82,654 KM",PETROL,"Undri, Pune"
Maruti Baleno,"6,97,000",2021,"23,454 KM",PETROL,"Tathawade, Pune"
Renault TRIBER,"6,92,000",2019,"11,912 KM",PETROL,"Undri, Pune"
Hyundai Grand i10,"6,51,000",2018,"23,372 KM",PETROL,"Tathawade, Pune"
Honda Brio,"3,71,000",2014,"56,812 KM",PETROL,"Undri, Pune"
Tata NEXON,"9,75,000",2019,"14,593 KM",PETROL,"Undri, Pune"
Hyundai Grand i10,"5,10,000",2017,"45,077 KM",CNG,"Undri, Pune"
Hyundai NEW SANTRO,"5,97,000",2020,"41,921 KM",CNG,"Tathawade, Pune"
Renault TRIBER,"7,10,000",2021,"10,195 KM",PETROL,"Undri, Pune"
Maruti Ciaz,"10,74,000",2021,"19,405 KM",PETROL,"Tathawade, Pune"
Hyundai i20,"4,82,000",2014,"51,902 KM",PETROL,"Undri, Pune"
Hyundai Grand i10,"4,84,500",2018,"27,523 KM",PETROL,"Undri, Pune"
Honda City,"6,48,000",2016,"89,868 KM",PETROL,"Undri, Pune"
Maruti Baleno,"7,14,000",2019,"15,583 KM",PETROL,"Undri, Pune"
Maruti Alto 800,"3,15,000",2017,"56,995 KM",PETROL,"Undri, Pune"
Hyundai i20,"4,00,000",2012,"50,083 KM",PETROL,"Undri, Pune"
Hyundai GRAND I10 NIOS,"7,28,000",2021,"15,508 KM",PETROL,"Tathawade, Pune"
Maruti Ciaz,"7,28,000",2017,"52,650 KM",PETROL,"Undri, Pune"
Honda Amaze,"8,30,000",2022,"45,915 KM",PETROL,"Tathawade, Pune"
Tata Tiago,"7,85,000",2022,"26,802 KM",CNG,"Undri, Pune"
Hyundai GRAND I10 NIOS,"7,64,000",2021,"27,116 KM",CNG,"Undri, Pune"
Tata NEXON,"11,66,200",2021,"53,127 KM",DIESEL,"Tathawade, Pune"
Tata Tiago,"5,27,000",2019,"58,180 KM",PETROL,"Undri, Pune"
Maruti Wagon R 1.0,"3,35,000",2012,"98,453 KM",PETROL,"Tathawade, Pune"
Hyundai NEW SANTRO,"5,70,000",2019,"11,893 KM",CNG,"Undri, Pune"
Maruti Wagon R 1.0,"3,10,000",2012,"52,050 KM",PETROL,"Undri, Pune"
Honda City,"6,33,000",2015,"92,115 KM",PETROL,"Undri, Pune"
Ford FREESTYLE,"6,64,000",2018,"98,952 KM",DIESEL,"Undri, Pune"
Tata Tiago,"5,53,000",2018,"48,957 KM",PETROL,"Undri, Pune"
Hyundai NEW SANTRO,"5,99,000",2020,"31,348 KM",PETROL,"Tathawade, Pune"
Hyundai Grand i10,"5,13,300",2018,"79,422 KM",CNG,"Tathawade, Pune"
Renault Kwid,"4,69,000",2021,"15,311 KM",PETROL,"Undri, Pune"
Hyundai NEW SANTRO,"5,51,000",2018,"27,171 KM",PETROL,"Undri, Pune"
Hyundai i10,"3,97,000",2015,"56,400 KM",PETROL,"Undri, Pune"
Ford Ecosport,"7,21,000",2019,"58,905 KM",PETROL,"Tathawade, Pune"
Hyundai Grand i10,"4,99,000",2016,"66,026 KM",PETROL,"Tathawade, Pune"
Honda Amaze,"7,17,000",2018,"53,117 KM",CNG,"Undri, Pune"
Honda Amaze,"6,39,000",2018,"81,361 KM",PETROL,"Tathawade, Pune"
Tata Tiago,"4,99,000",2016,"44,593 KM",PETROL,"Undri, Pune"
Hyundai Elite i20,"6,19,000",2015,"36,121 KM",PETROL,"Tathawade, Pune"
Honda WR-V,"9,21,000",2020,"13,861 KM",PETROL,"Undri, Pune"
Honda Amaze,"7,87,000",2018,"90,087 KM",DIESEL,"Tathawade, Pune"
Honda City,"6,05,000",2015,"1,07,935 KM",PETROL,"Undri, Pune"
Hyundai NEW SANTRO,"5,50,000",2020,"17,432 KM",PETROL,"Tathawade, Pune"
Maruti Alto 800,"3,09,000",2016,"24,378 KM",PETROL,"Undri, Pune"
Maruti Celerio,"6,02,000",2020,"72,995 KM",CNG,"Undri, Pune"
Tata NEXON,"11,55,000",2021,"9,763 KM",PETROL,"Undri, Pune"
Ford Figo Aspire,"7,88,000",2020,"36,923 KM",DIESEL,"Undri, Pune"
Tata NEXON,"8,87,000",2019,"9,848 KM",PETROL,"Undri, Pune"
Renault Kwid,"4,64,000",2018,"30,314 KM",PETROL,"Tathawade, Pune"
Tata ALTROZ,"9,06,000",2021,"5,919 KM",PETROL,"Tathawade, Pune"
Honda Amaze,"8,10,000",2019,"22,144 KM",PETROL,"Undri, Pune"
Maruti Swift,"7,15,000",2021,"72,915 KM",PETROL,"Tathawade, Pune"
Honda City,"8,91,000",2018,"90,583 KM",PETROL,"Undri, Pune"
Maruti Baleno,"6,42,000",2017,"27,544 KM",PETROL,"Undri, Pune"
Maruti Baleno,"7,13,000",2020,"29,244 KM",PETROL,"Tathawade, Pune"
Renault Kwid,"5,53,000",2021,"19,221 KM",PETROL,"Undri, Pune"
Maruti S PRESSO,"5,10,000",2020,"27,892 KM",CNG,"Undri, Pune"
Maruti Baleno,"5,93,000",2016,"1,14,314 KM",PETROL,"Tathawade, Pune"
Skoda Rapid,"7,08,000",2017,"1,15,139 KM",DIESEL,"Undri, Pune"
Hyundai NEW SANTRO,"6,11,000",2022,"38,831 KM",CNG,"Undri, Pune"
Maruti Swift,"4,13,000",2012,"41,110 KM",PETROL,"Undri, Pune"
Honda City,"6,75,000",2015,"56,554 KM",PETROL,"Undri, Pune"
Nissan Terrano,"7,91,000",2017,"92,636 KM",DIESEL,"Undri, Pune"
Maruti Baleno,"8,47,000",2021,"42,152 KM",PETROL,"Tathawade, Pune"
Volkswagen Vento,"12,83,000",2021,"9,771 KM",PETROL,"Tathawade, Pune"
Maruti Alto K10,"3,58,000",2017,"32,750 KM",PETROL,"Undri, Pune"
Ford Ecosport,"9,33,000",2019,"42,354 KM",DIESEL,"Undri, Pune"
Maruti Wagon R 1.0,"3,71,000",2015,"49,639 KM",CNG,"Undri, Pune"
Hyundai GRAND I10 NIOS,"7,55,000",2021,"10,194 KM",PETROL,"Tathawade, Pune"
Maruti Baleno,"6,22,000",2017,"27,198 KM",PETROL,"Tathawade, Pune"
Hyundai Grand i10,"5,36,500",2017,"26,189 KM",PETROL,"Undri, Pune"
Tata Harrier,"21,10,000",2021,"66,925 KM",DIESEL,"Tathawade, Pune"
Honda City,"7,35,000",2015,"29,488 KM",PETROL,"Undri, Pune"
Maruti Ciaz,"6,73,000",2015,"65,815 KM",PETROL,"Undri, Pune"
Maruti Celerio,"5,57,000",2018,"79,982 KM",CNG,"Undri, Pune"
Jeep Compass,"16,98,000",2019,"40,394 KM",DIESEL,"Tathawade, Pune"
Hyundai GRAND I10 NIOS,"7,34,000",2021,"25,776 KM",CNG,"Undri, Pune"
Mahindra XUV 3OO,"10,65,000",2021,"48,853 KM",PETROL,"Undri, Pune"
Maruti Ciaz,"8,11,000",2017,"29,479 KM",PETROL,"Undri, Pune"
Maruti Baleno,"6,84,000",2017,"34,538 KM",PETROL,"Undri, Pune"
Maruti Baleno,"5,79,000",2017,"70,126 KM",PETROL,"Undri, Pune"
Maruti Baleno,"9,11,000",2021,"15,471 KM",PETROL,"Tathawade, Pune"
Hyundai NEW I20,"10,16,000",2022,"27,999 KM",PETROL,"Undri, Pune"
Maruti Celerio,"6,90,000",2021,"53,800 KM",CNG,"Undri, Pune"
Tata TIGOR,"8,22,000",2022,"16,189 KM",CNG,"Undri, Pune"
Ford Ecosport,"8,94,000",2021,"23,965 KM",PETROL,"Undri, Pune"
Tata Tiago,"5,02,000",2016,"42,840 KM",PETROL,"Tathawade, Pune"
Tata Tiago,"7,94,400",2022,"15,096 KM",CNG,"Tathawade, Pune"
Honda City,"7,95,000",2016,"59,751 KM",PETROL,"Undri, Pune"
Mahindra XUV 3OO,"10,44,000",2021,"19,034 KM",PETROL,"Tathawade, Pune"
Maruti Baleno,"6,12,000",2017,"43,981 KM",PETROL,"Undri, Pune"
Tata Harrier,"21,22,000",2021,"82,054 KM",DIESEL,"Undri, Pune"
Renault Kwid,"2,84,000",2016,"58,103 KM",PETROL,"Tathawade, Pune"
Renault Kwid,"3,86,000",2019,"13,681 KM",PETROL,"Undri, Pune"
KIA SELTOS,"9,73,000",2020,"34,105 KM",PETROL,"Tathawade, Pune"
Renault TRIBER,"5,77,000",2019,"65,832 KM",CNG,"Undri, Pune"
Maruti Celerio,"4,08,000",2018,"54,785 KM",PETROL,"Tathawade, Pune"
Maruti Eeco,"4,01,000",2014,"47,012 KM",PETROL,"Undri, Pune"
Hyundai Grand i10,"3,94,200",2016,"38,722 KM",PETROL,"Undri, Pune"
MG HECTOR,"14,70,000",2020,"52,727 KM",DIESEL,"Undri, Pune"
KIA SONET,"8,66,000",2021,"6,736 KM",PETROL,"Undri, Pune"
