CarName,Price,Year,KilometersDriven,Fuel Type,Location
Tata Harrier,"19,97,000",2021,"27,068 KM",DIESEL,"Garuda Mall, Magrath Road, Bengaluru"
Maruti IGNIS,"4,81,000",2017,"65,415 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai i20,"3,21,000",2010,"79,987 KM",PETROL,Sonnappanahalli
Maruti Swift,"4,84,000",2015,"77,646 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Hyundai Elite i20,"5,64,000",2016,"59,533 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai Grand i10,"4,80,000",2015,"4,032 KM",PETROL,"GT World Mall, Bengaluru"
Tata NEXON,"8,10,000",2020,"18,387 KM",PETROL,"Garuda Mall, Magrath Road, Bengaluru"
Hyundai Elite i20,"5,86,000",2017,"71,640 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Maruti Ritz,"3,70,000",2013,"54,850 KM",PETROL,"GT World Mall, Bengaluru"
Hyundai Verna,"10,48,000",2020,"31,897 KM",PETROL,"Bellahalli, Bengaluru"
Mahindra XUV500,"7,85,000",2014,"1,26,688 KM",DIESEL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Hyundai Grand i10,"4,70,000",2015,"25,452 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai VENUE,"9,25,000",2020,"44,027 KM",PETROL,"Garuda Mall, Magrath Road, Bengaluru"
Maruti Ritz,"3,68,000",2013,"61,680 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Hyundai Elite i20,"6,54,000",2018,"70,601 KM",PETROL,"GT World Mall, Bengaluru"
Hyundai Elite i20,"5,36,000",2015,"1,23,537 KM",DIESEL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Maruti Swift Dzire,"4,58,000",2014,"1,22,200 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Volkswagen Polo,"5,47,000",2016,"90,261 KM",PETROL,"GT World Mall, Bengaluru"
Hyundai NEW I20,"10,71,000",2022,"16,869 KM",DIESEL,"Bellahalli, Bengaluru"
Hyundai Elite i20,"5,78,000",2015,"54,154 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Ford Ecosport,"6,54,000",2016,"19,397 KM",PETROL,"Garuda Mall, Magrath Road, Bengaluru"
Maruti Alto K10,"3,06,000",2016,"81,210 KM",PETROL,"Bellahalli, Bengaluru"
Jeep Compass,"10,02,000",2017,"1,11,538 KM",DIESEL,"Bellahalli, Bengaluru"
Honda WR-V,"8,00,000",2017,"14,338 KM",PETROL,"GT World Mall, Bengaluru"
Hyundai i10,"2,78,000",2011,"89,678 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Hyundai i20,"5,06,000",2014,"34,836 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Renault Duster,"5,25,000",2014,"91,340 KM",DIESEL,"Bellahalli, Bengaluru"
Renault Kwid,"3,72,000",2018,"74,137 KM",PETROL,"GT World Mall, Bengaluru"
Hyundai Eon,"2,63,000",2014,"46,602 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai NEW I20,"9,40,000",2021,"40,429 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai i10,"3,16,000",2012,"30,730 KM",PETROL,"Horamavu Agara Road, Bengaluru"
Ford Ecosport,"5,35,000",2015,"70,501 KM",PETROL,"Garuda Mall, Magrath Road, Bengaluru"
Renault Duster,"7,17,000",2017,"38,607 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Tata NEXON,"8,65,000",2019,"17,996 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai i10,"3,01,000",2011,"79,363 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Maruti Ciaz,"6,34,000",2016,"72,136 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai Grand i10,"4,43,000",2016,"46,894 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Maruti Wagon R 1.0,"3,93,000",2016,"80,190 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Maruti IGNIS,"5,81,000",2020,"56,218 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai i10,"3,03,000",2011,"65,381 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
KIA CARENS,"16,89,000",2022,"22,767 KM",PETROL,"Garuda Mall, Magrath Road, Bengaluru"
Hyundai Elite i20,"5,51,000",2014,"1,08,913 KM",DIESEL,"Hosur Road, Singasandra, Bengaluru"
Honda Amaze,"3,68,000",2014,"80,974 KM",PETROL,"Horamavu Agara Road, Bengaluru"
Maruti Celerio X,"4,51,000",2018,"61,576 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai Elite i20,"6,01,000",2016,"91,660 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Toyota Glanza,"9,22,000",2022,"12,786 KM",PETROL,"Horamavu Agara Road, Bengaluru"
Maruti Swift,"6,04,000",2018,"22,580 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Hyundai Eon,"3,49,000",2017,"15,645 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Hyundai Verna,"6,67,000",2016,"62,598 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Maruti Wagon R 1.0,"3,13,000",2013,"83,560 KM",PETROL,"Bellahalli, Bengaluru"
Maruti Alto,"4,01,000",2021,"14,771 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai New Elantra,"11,68,000",2017,"51,808 KM",PETROL,Sonnappanahalli
Maruti Ertiga,"6,05,000",2013,"1,12,343 KM",PETROL,"Bellahalli, Bengaluru"
Maruti Alto,"4,16,000",2020,"75,591 KM",CNG,"Bellahalli, Bengaluru"
Maruti Alto K10,"2,93,000",2014,"61,787 KM",PETROL,"Bellahalli, Bengaluru"
Ford Ecosport,"5,58,000",2014,"83,714 KM",DIESEL,"Bellahalli, Bengaluru"
Maruti Ciaz,"7,95,000",2019,"54,561 KM",PETROL,"Bellahalli, Bengaluru"
Maruti Celerio,"4,11,000",2016,"41,268 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Hyundai Creta,"10,35,000",2016,"72,821 KM",DIESEL,Sonnappanahalli
Maruti Baleno,"6,18,000",2016,"50,318 KM",PETROL,"Bellahalli, Bengaluru"
Maruti Vitara Brezza,"9,53,000",2017,"42,611 KM",DIESEL,"Garuda Mall, Magrath Road, Bengaluru"
Hyundai i10,"2,94,000",2012,"88,108 KM",PETROL,"Horamavu Agara Road, Bengaluru"
Maruti S PRESSO,"4,18,000",2020,"21,226 KM",PETROL,"Bellahalli, Bengaluru"
Honda Amaze,"5,65,000",2018,"51,569 KM",PETROL,"Horamavu Agara Road, Bengaluru"
Hyundai Eon,"2,58,000",2014,"89,633 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Maruti Ciaz,"7,80,000",2018,"1,02,633 KM",DIESEL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Honda WR-V,"6,94,000",2017,"65,558 KM",CNG,"Bellahalli, Bengaluru"
Maruti New Wagon-R,"6,97,000",2022,"3,462 KM",CNG,"GT World Mall, Bengaluru"
Maruti Dzire,"7,80,000",2021,"15,045 KM",PETROL,"Bellahalli, Bengaluru"
Honda Jazz,"3,08,000",2010,"90,448 KM",PETROL,"Bellahalli, Bengaluru"
Maruti Celerio,"4,38,000",2018,"61,227 KM",PETROL,"Bellahalli, Bengaluru"
Maruti IGNIS,"4,99,000",2017,"25,133 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Maruti Swift,"4,78,000",2012,"55,529 KM",PETROL,"Bellahalli, Bengaluru"
Nissan Terrano,"5,27,000",2014,"92,551 KM",DIESEL,"Garuda Mall, Magrath Road, Bengaluru"
Hyundai Grand i10,"6,09,000",2018,"16,247 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Renault Duster,"6,35,000",2017,"51,249 KM",PETROL,"Garuda Mall, Magrath Road, Bengaluru"
Maruti Swift,"4,90,000",2015,"59,296 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Honda City,"8,39,000",2018,"35,288 KM",PETROL,"Horamavu Agara Road, Bengaluru"
Maruti Wagon R 1.0,"2,57,000",2010,"48,860 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Maruti IGNIS,"5,59,000",2017,"16,306 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Hyundai Elite i20,"7,43,000",2020,"40,664 KM",PETROL,"GT World Mall, Bengaluru"
Maruti Ertiga,"6,32,500",2012,"82,321 KM",DIESEL,"Garuda Mall, Magrath Road, Bengaluru"
Maruti Swift Dzire,"4,85,000",2013,"31,426 KM",PETROL,"Horamavu Agara Road, Bengaluru"
Maruti Vitara Brezza,"9,64,000",2018,"55,927 KM",DIESEL,"Bellahalli, Bengaluru"
Maruti Swift,"7,15,000",2021,"14,089 KM",PETROL,"Bellahalli, Bengaluru"
Maruti Swift,"6,90,000",2018,"70,690 KM",DIESEL,"Bellahalli, Bengaluru"
Hyundai Grand i10,"6,10,000",2018,"17,026 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Hyundai Grand i10,"4,63,000",2016,"49,408 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Maruti Celerio,"4,58,000",2015,"77,848 KM",PETROL,Sonnappanahalli
Hyundai Creta,"8,46,000",2017,"48,674 KM",PETROL,"Bellahalli, Bengaluru"
Maruti New Wagon-R,"5,20,000",2019,"28,324 KM",PETROL,"Horamavu Agara Road, Bengaluru"
Tata NEXON,"11,80,000",2021,"22,931 KM",DIESEL,"Garuda Mall, Magrath Road, Bengaluru"
Ford Ecosport,"7,65,000",2018,0 KM,PETROL,"Garuda Mall, Magrath Road, Bengaluru"
Hyundai i10,"2,74,000",2010,"57,338 KM",PETROL,"Bellahalli, Bengaluru"
KIA SONET,"10,93,000",2020,"24,691 KM",PETROL,"Bellahalli, Bengaluru"
Mahindra Scorpio,"15,60,000",2022,"35,182 KM",DIESEL,"GT World Mall, Bengaluru"
Maruti Swift Dzire,"5,91,000",2016,"62,011 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Maruti Baleno,"5,92,000",2016,"61,287 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Honda City,"7,21,000",2017,"29,872 KM",PETROL,"Bellahalli, Bengaluru"
Maruti Swift,"5,62,000",2015,"87,753 KM",DIESEL,"Horamavu Agara Road, Bengaluru"
Maruti Ritz,"3,61,000",2015,"95,166 KM",PETROL,Sonnappanahalli
Maruti Ritz,"3,77,000",2014,"68,027 KM",PETROL,"Bellahalli, Bengaluru"
Maruti Alto K10,"2,64,000",2014,"68,307 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Maruti Celerio,"5,04,000",2019,"20,209 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Maruti Ciaz,"6,96,000",2016,"59,254 KM",PETROL,Sonnappanahalli
Maruti Celerio,"3,87,000",2015,"1,22,048 KM",PETROL,"GT World Mall, Bengaluru"
Hyundai i10,"3,68,000",2016,"71,197 KM",PETROL,Sonnappanahalli
Mahindra XUV 3OO,"9,05,000",2019,"57,202 KM",PETROL,"Garuda Mall, Magrath Road, Bengaluru"
Maruti Alto K10,"3,02,300",2015,"76,570 KM",PETROL,"Horamavu Agara Road, Bengaluru"
Tata TIGOR,"4,82,000",2018,"55,652 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Maruti Dzire,"7,01,000",2019,"51,801 KM",PETROL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Maruti Dzire,"6,84,000",2019,"23,212 KM",PETROL,"Horamavu Agara Road, Bengaluru"
Maruti Ciaz,"7,41,000",2018,"23,436 KM",PETROL,"Bellahalli, Bengaluru"
Maruti Ciaz,"7,03,000",2016,"48,096 KM",DIESEL,"Whitefield Main Road, Bhoruka Tech Park, Benga..."
Hyundai Elite i20,"5,59,000",2016,"40,335 KM",PETROL,"Bellahalli, Bengaluru"
Honda Amaze,"5,42,000",2018,"62,061 KM",PETROL,"Bellahalli, Bengaluru"
Maruti Celerio,"4,58,000",2018,"51,877 KM",PETROL,"Horamavu Agara Road, Bengaluru"
Maruti New Wagon-R,"5,86,000",2021,"11,679 KM",PETROL,Sonnappanahalli
Renault Kiger,"8,86,000",2021,"14,463 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai Elite i20,"6,05,000",2016,"72,362 KM",PETROL,"Bellahalli, Bengaluru"
Hyundai Grand i10,"4,43,000",2015,"82,195 KM",PETROL,"GT World Mall, Bengaluru"
Maruti Alto,"4,12,000",2021,"24,343 KM",PETROL,"Bellahalli, Bengaluru"
Ford Ecosport,"9,40,000",2020,"14,618 KM",PETROL,"Garuda Mall, Magrath Road, Bengaluru"
Hyundai Creta,"11,06,000",2019,"42,892 KM",PETROL,"Bellahalli, Bengaluru"
Maruti Celerio,"4,75,000",2018,"50,731 KM",PETROL,"Hosur Road, Singasandra, Bengaluru"
Hyundai Verna,"12,55,000",2020,"47,456 KM",PETROL,"Bellahalli, Bengaluru"
Renault TRIBER,"6,20,000",2021,"43,640 KM",PETROL,"GT World Mall, Bengaluru"
Hyundai Verna,"5,91,000",2014,"81,162 KM",DIESEL,"Bellahalli, Bengaluru"
Maruti Swift,"7,05,000",2020,"64,086 KM",PETROL,"Horamavu Agara Road, Bengaluru"
