CarName,Price,Year,KilometersDriven,Fuel Type,Location
Maruti Baleno,"5,79,000",2019,"30,519 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Maruti Ritz,"1,92,000",2012,"44,382 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Maruti IGNIS,"4,30,000",2018,"22,480 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Maruti Alto 800,"2,36,000",2015,"42,602 KM",PETROL,"Chhatarpur, Delhi"
Hyundai NEW SANTRO,"4,33,000",2019,"24,043 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Hyundai VENUE,"7,74,000",2020,"42,506 KM",DIESEL,"Spaze Platinum, Sohna Road, Gurugram"
Maruti Alto K10,"3,33,000",2019,"54,914 KM",CNG,"Parsvnath City Mall, Faridabad"
Honda City,"8,62,000",2018,"31,071 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Honda Jazz,"5,71,000",2018,"75,402 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Ford Ecosport,"8,71,000",2020,"70,225 KM",PETROL,"Metro Walk, Rohini, New Delhi"
KIA CARENS,"14,67,000",2022,"13,537 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Maruti Ciaz,"5,09,000",2014,"82,759 KM",CNG,"Hindon, Sewa Nagar, Ghaziabad"
Maruti New Wagon-R,"4,11,000",2020,"90,934 KM",CNG,"Spaze Platinum, Sohna Road, Gurugram"
Hyundai NEW SANTRO,"5,35,000",2019,"71,016 KM",CNG,"Parsvnath City Mall, Faridabad"
Tata ALTROZ,"5,85,000",2021,"26,438 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Toyota Etios,"3,71,000",2015,"1,00,955 KM",PETROL,"Sector-18, Noida"
Maruti IGNIS,"3,90,000",2017,"23,727 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Hyundai AURA,"7,33,000",2021,"56,413 KM",CNG,"M3M Urbana, Golf Course Ext., Gurugram"
Mahindra XUV 3OO,"9,73,000",2022,"30,211 KM",DIESEL,"Hindon, Sewa Nagar, Ghaziabad"
Maruti Swift,"4,33,000",2017,"71,763 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Hyundai VENUE,"9,08,000",2019,"43,903 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Maruti Swift Dzire,"1,74,000",2010,"55,536 KM",PETROL,"Sector-18, Noida"
Hyundai Grand i10,"5,05,000",2018,"4,601 KM",PETROL,"Sector-18, Noida"
Maruti Swift,"4,22,000",2017,"36,973 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Maruti A Star,"2,74,500",2013,"52,925 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Honda City,"6,90,000",2016,"40,718 KM",PETROL,"Sector-18, Noida"
Maruti Baleno,"5,47,000",2018,"57,129 KM",PETROL,"Parsvnath City Mall, Faridabad"
Honda WR-V,"7,25,000",2019,"72,309 KM",CNG,"Metro Walk, Rohini, New Delhi"
Volkswagen VIRTUS,"15,30,000",2023,"13,013 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Mahindra Bolero,"8,11,000",2020,"39,995 KM",DIESEL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Maruti Alto,"3,39,000",2020,"73,677 KM",PETROL,"GIP Mall, Noida"
Volkswagen Polo,"3,29,000",2015,"86,447 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Renault Kwid,"4,14,000",2021,"24,136 KM",PETROL,"Sector-18, Noida"
Hyundai Grand i10,"4,01,000",2016,"62,111 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Maruti Baleno,"6,14,000",2019,"24,602 KM",PETROL,"Vasant Kunj, New Delhi"
Maruti S PRESSO,"3,85,000",2020,"23,168 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Hyundai Verna,"6,34,000",2016,"67,464 KM",DIESEL,"Sector-18, Noida"
Maruti Ertiga,"5,19,000",2015,"1,19,680 KM",PETROL,"Vasant Kunj, New Delhi"
Ford New Figo,"5,58,000",2020,"66,583 KM",CNG,"M3M Urbana, Golf Course Ext., Gurugram"
Maruti Celerio,"4,05,000",2018,"92,325 KM",CNG,"Metro Walk, Rohini, New Delhi"
Hyundai Grand i10,"4,41,000",2018,"35,828 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Honda City,"3,10,000",2012,"84,108 KM",PETROL,"Sector-18, Noida"
Hyundai Grand i10,"4,60,000",2017,"70,972 KM",PETROL,"Sector-18, Noida"
Toyota URBAN CRUISER,"9,18,000",2021,"58,765 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Renault TRIBER,"7,36,000",2022,"16,813 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Maruti Baleno,"4,88,000",2016,"94,499 KM",PETROL,"Vasant Kunj, New Delhi"
Tata ALTROZ,"8,76,000",2022,"19,921 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Maruti Swift,"5,87,000",2019,"75,236 KM",DIESEL,"Hindon, Sewa Nagar, Ghaziabad"
Hyundai VENUE,"9,88,000",2019,"23,234 KM",PETROL,"Vasant Kunj, New Delhi"
Hyundai i20,"3,48,000",2014,"72,903 KM",PETROL,"Sector-18, Noida"
KIA SELTOS,"10,39,000",2019,"70,292 KM",DIESEL,"Sector-18, Noida"
Tata Tiago,"5,11,000",2021,"19,811 KM",PETROL,"Sector-18, Noida"
Maruti Ciaz,"6,79,000",2019,"29,579 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Maruti Swift,"3,15,000",2013,"80,824 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Maruti Swift,"4,22,000",2015,"75,206 KM",PETROL,"GIP Mall, Noida"
Honda WR-V,"6,07,000",2017,"24,349 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Maruti S PRESSO,"4,65,000",2021,"62,657 KM",CNG,"Spaze Platinum, Sohna Road, Gurugram"
Hyundai Xcent,"4,62,000",2017,"58,147 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Honda City,"2,67,000",2011,"61,205 KM",PETROL,"Parsvnath City Mall, Faridabad"
Honda City,"6,40,000",2015,"76,854 KM",CNG,"Parsvnath City Mall, Faridabad"
Hyundai Creta,"9,08,000",2017,"90,347 KM",PETROL,"GIP Mall, Noida"
Volkswagen Vento,"7,28,000",2018,"43,119 KM",PETROL,"Sector-18, Noida"
Toyota Innova Crysta,"15,96,000",2018,"64,856 KM",DIESEL,"Hindon, Sewa Nagar, Ghaziabad"
Maruti Swift,"6,26,000",2018,"60,589 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Maruti Celerio,"2,71,000",2016,"76,510 KM",PETROL,"GIP Mall, Noida"
Datsun Redi Go,"2,75,000",2018,"66,738 KM",PETROL,"Sector-18, Noida"
Ford Ecosport,"5,60,000",2017,"76,676 KM",PETROL,"Chhatarpur, Delhi"
Tata TIGOR,"7,28,000",2022,"10,380 KM",PETROL,"GIP Mall, Noida"
Ford Ecosport,"7,89,000",2018,"34,365 KM",PETROL,"Sector-18, Noida"
Maruti Celerio X,"5,15,000",2018,"27,074 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Maruti Celerio,"3,51,000",2017,"56,513 KM",PETROL,"Sector-18, Noida"
Renault Kiger,"7,50,000",2021,"17,632 KM",PETROL,"GIP Mall, Noida"
Maruti Ertiga,"5,81,000",2014,"1,10,646 KM",CNG,"Metro Walk, Rohini, New Delhi"
Hyundai Creta,"8,77,000",2016,"30,635 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Tata Tiago,"7,44,000",2020,"9,745 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Jeep Compass,"12,03,000",2019,"54,953 KM",DIESEL,"Sector-18, Noida"
Ford Figo Aspire,"5,08,000",2019,"64,668 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Maruti New Wagon-R,"4,82,000",2021,"23,086 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Hyundai i10,"2,14,000",2011,"76,894 KM",PETROL,"Parsvnath City Mall, Faridabad"
Ford Ecosport,"8,92,000",2020,"37,527 KM",DIESEL,"Hindon, Sewa Nagar, Ghaziabad"
Hyundai Grand i10,"4,12,000",2015,"15,806 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Maruti Vitara Brezza,"6,70,000",2019,"82,183 KM",DIESEL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
KIA SELTOS,"11,64,000",2020,"29,540 KM",DIESEL,"Sector-18, Noida"
Maruti Swift,"4,29,000",2015,"64,579 KM",PETROL,"GIP Mall, Noida"
Maruti Celerio,"3,92,000",2020,"91,970 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Hyundai Grand i10,"4,51,000",2017,"34,006 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Volkswagen Polo,"1,94,700",2010,"88,686 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Honda City,"12,86,000",2021,"34,382 KM",PETROL,"GIP Mall, Noida"
Jeep Compass,"10,77,000",2019,"76,285 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Honda Amaze,"5,72,000",2020,"72,038 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Maruti Alto,"4,77,700",2022,"18,468 KM",CNG,"Hindon, Sewa Nagar, Ghaziabad"
Maruti Celerio,"3,78,000",2016,"56,721 KM",PETROL,"Vasant Kunj, New Delhi"
Tata TIGOR,"5,90,000",2019,"65,240 KM",PETROL,"Chhatarpur, Delhi"
Hyundai Grand i10,"4,44,000",2017,"78,209 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Hyundai Grand i10,"3,67,000",2014,"68,317 KM",PETROL,"Sector-18, Noida"
Tata Tiago,"7,20,000",2022,"52,907 KM",CNG,"Hindon, Sewa Nagar, Ghaziabad"
Hyundai i10,"1,63,000",2011,"74,520 KM",PETROL,"Chhatarpur, Delhi"
Ford Ecosport,"5,21,000",2015,"88,710 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Maruti Celerio,"3,72,000",2016,"57,120 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Ford Ecosport,"6,07,000",2016,"58,716 KM",PETROL,"Sector-18, Noida"
Mahindra XUV500,"8,55,000",2018,"94,212 KM",DIESEL,"Sector-18, Noida"
Tata Tiago,"6,89,000",2022,"36,971 KM",CNG,"Hindon, Sewa Nagar, Ghaziabad"
Maruti Baleno,"4,99,000",2017,"56,740 KM",PETROL,"Parsvnath City Mall, Faridabad"
Hyundai i10,"2,15,000",2011,"73,795 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Datsun Redi Go,"2,63,000",2017,"28,950 KM",PETROL,"Sector-18, Noida"
Honda Amaze,"4,13,000",2017,"65,945 KM",PETROL,"Sector-18, Noida"
Honda Amaze,"3,74,000",2017,"97,677 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Maruti Dzire,"8,63,000",2022,"19,004 KM",CNG,"Sector-18, Noida"
Mahindra XUV 3OO,"7,52,000",2019,"44,921 KM",DIESEL,"Hindon, Sewa Nagar, Ghaziabad"
Honda WR-V,"6,82,000",2018,"85,959 KM",DIESEL,"Sector-18, Noida"
Maruti New Wagon-R,"4,34,000",2020,"87,347 KM",CNG,"Metro Walk, Rohini, New Delhi"
Volkswagen Polo,"6,86,000",2020,"96,440 KM",PETROL,"GIP Mall, Noida"
Maruti Alto,"3,34,000",2019,"6,664 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Hyundai Elite i20,"5,25,000",2016,"58,415 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Ford Ecosport,"7,34,000",2018,"63,170 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Maruti Alto K10,"1,47,000",2011,"49,482 KM",PETROL,"GIP Mall, Noida"
Mahindra XUV 3OO,"11,38,000",2021,"17,961 KM",DIESEL,"Hindon, Sewa Nagar, Ghaziabad"
Mahindra XUV500,"9,18,000",2018,"1,12,969 KM",DIESEL,"Spaze Platinum, Sohna Road, Gurugram"
Honda City,"7,11,000",2017,"1,02,713 KM",PETROL,"Sector-18, Noida"
Maruti Swift Dzire,"3,80,000",2015,"99,300 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Maruti Baleno,"4,96,000",2016,"97,811 KM",PETROL,"Vasant Kunj, New Delhi"
Tata NEXON,"6,04,000",2018,"17,747 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Honda Amaze,"4,71,000",2018,"51,809 KM",PETROL,"Sector-18, Noida"
Maruti A Star,"1,88,000",2011,"55,566 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Maruti Swift Dzire,"3,96,000",2015,"31,059 KM",PETROL,"GIP Mall, Noida"
Mahindra XUV500,"12,98,000",2019,"40,398 KM",DIESEL,"Sector-18, Noida"
Hyundai i10,"1,78,000",2010,"39,838 KM",PETROL,"Vasant Kunj, New Delhi"
Maruti Wagon R 1.0,"2,61,000",2013,"80,161 KM",PETROL,"Sector-18, Noida"
Honda Civic,"18,72,000",2020,"22,967 KM",DIESEL,"Sector-18, Noida"
Maruti Swift Dzire,"2,01,500",2010,"62,967 KM",PETROL,"Sector-18, Noida"
Maruti Vitara Brezza,"7,71,000",2018,"66,175 KM",DIESEL,"Metro Walk, Rohini, New Delhi"
Ford FREESTYLE,"5,24,000",2018,"86,349 KM",DIESEL,"Sector-18, Noida"
Honda City,"5,63,000",2014,"87,313 KM",PETROL,"Sector-18, Noida"
Maruti Swift,"2,93,000",2012,"73,568 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Maruti Baleno,"6,31,000",2019,"22,016 KM",PETROL,"Chhatarpur, Delhi"
Maruti Alto,"1,47,000",2011,"48,387 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Maruti XL6,"9,93,000",2019,"47,082 KM",PETROL,"GIP Mall, Noida"
Honda Amaze,"7,03,000",2019,"35,459 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Maruti Dzire,"7,46,000",2019,"84,007 KM",DIESEL,"Vasant Kunj, New Delhi"
Hyundai Creta,"10,10,000",2018,"85,031 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Hyundai Grand i10,"5,42,000",2018,"63,838 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Honda Amaze,"3,59,000",2015,"92,348 KM",PETROL,"Chhatarpur, Delhi"
Hyundai GRAND I10 NIOS,"6,95,000",2021,"42,116 KM",CNG,"Sector-18, Noida"
Maruti Swift,"5,07,000",2017,"42,019 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Hyundai Elite i20,"6,22,000",2016,"61,222 KM",PETROL,"GIP Mall, Noida"
Maruti Swift Dzire,"2,03,000",2011,"71,515 KM",PETROL,"GIP Mall, Noida"
Maruti Baleno,"5,37,000",2018,"1,06,711 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Honda City,"7,14,000",2016,"42,180 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Toyota Glanza,"8,69,000",2021,"11,428 KM",PETROL,"GIP Mall, Noida"
Maruti Swift,"4,73,000",2019,"52,654 KM",PETROL,"Sector-18, Noida"
Mahindra XUV500,"9,12,000",2018,"75,908 KM",DIESEL,"Sector-18, Noida"
Hyundai i20,"2,33,600",2011,"40,739 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Maruti Vitara Brezza,"7,34,000",2018,"89,578 KM",DIESEL,"Sector-18, Noida"
Honda City,"8,74,000",2017,"58,193 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Honda Amaze,"7,92,000",2020,"14,553 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Honda Brio,"2,31,000",2013,"76,756 KM",PETROL,"GIP Mall, Noida"
Hyundai Creta,"6,99,000",2015,"51,205 KM",PETROL,"Chhatarpur, Delhi"
Hyundai Creta,"8,35,000",2017,"89,823 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Honda City,"7,02,000",2017,"56,359 KM",PETROL,"Parsvnath City Mall, Faridabad"
Honda Amaze,"8,33,000",2022,"14,041 KM",PETROL,"Sector-18, Noida"
Toyota URBAN CRUISER,"8,67,000",2021,"22,809 KM",PETROL,"Sector-18, Noida"
Maruti BREZZA,"11,98,000",2023,"11,610 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Maruti Ciaz,"6,60,000",2017,"44,150 KM",PETROL,"Sector-18, Noida"
Maruti Wagon R 1.0,"2,76,000",2015,"84,518 KM",PETROL,"Sector-18, Noida"
Maruti Baleno,"5,91,000",2017,"26,451 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Maruti Baleno,"6,04,000",2019,"41,331 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Honda WR-V,"7,17,000",2017,"38,192 KM",PETROL,"Sector-18, Noida"
Maruti Celerio,"4,00,000",2016,"53,338 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Maruti Celerio,"4,33,000",2019,"39,403 KM",PETROL,"GIP Mall, Noida"
Maruti Baleno,"5,41,000",2017,"83,136 KM",PETROL,"GIP Mall, Noida"
Maruti Swift,"2,62,000",2012,"54,412 KM",PETROL,"Sector-18, Noida"
Honda Jazz,"5,69,000",2017,"93,616 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
KIA SELTOS,"10,05,000",2020,"35,087 KM",PETROL,"Sector-18, Noida"
Hyundai GRAND I10 NIOS,"7,94,000",2022,"42,466 KM",DIESEL,"Parsvnath City Mall, Faridabad"
Toyota URBAN CRUISER,"8,42,000",2021,"61,959 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Honda Jazz,"5,49,000",2017,"79,328 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Maruti Swift,"5,03,000",2020,"35,647 KM",PETROL,"Sector-18, Noida"
Tata TIGOR,"6,55,000",2021,"38,511 KM",PETROL,"Sector-18, Noida"
Maruti Baleno,"5,60,000",2018,"99,901 KM",PETROL,"Parsvnath City Mall, Faridabad"
Honda City,"7,57,000",2018,"80,673 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Maruti Celerio,"3,82,000",2015,"32,068 KM",PETROL,"Vasant Kunj, New Delhi"
Hyundai Creta,"7,59,000",2017,"57,613 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Maruti Baleno,"5,07,000",2019,"32,804 KM",PETROL,"GIP Mall, Noida"
Maruti Alto K10,"3,19,000",2017,"35,495 KM",PETROL,"Parsvnath City Mall, Faridabad"
Maruti Baleno,"5,25,000",2017,"42,531 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Nissan MAGNITE,"9,93,000",2022,"39,698 KM",PETROL,"Chhatarpur, Delhi"
Maruti Baleno,"4,59,000",2016,"77,611 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Maruti Celerio,"4,97,000",2019,"39,547 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Maruti Alto K10,"2,37,000",2014,"36,364 KM",PETROL,"Parsvnath City Mall, Faridabad"
Toyota Etios,"6,04,000",2018,"23,654 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Ford Ecosport,"6,00,000",2017,"70,115 KM",CNG,"Metro Walk, Rohini, New Delhi"
Maruti Swift,"3,34,000",2013,"67,305 KM",CNG,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Hyundai AURA,"7,58,000",2022,"10,401 KM",CNG,"Metro Walk, Rohini, New Delhi"
Hyundai i10,"1,65,000",2011,"38,095 KM",PETROL,"Parsvnath City Mall, Faridabad"
Ford Ecosport,"8,60,000",2019,"40,738 KM",PETROL,"Hindon, Sewa Nagar, Ghaziabad"
Maruti Alto K10,"2,58,000",2014,"28,092 KM",PETROL,"GIP Mall, Noida"
Hyundai Grand i10,"4,20,000",2017,"45,674 KM",PETROL,"GIP Mall, Noida"
Honda Brio,"2,41,000",2013,"56,545 KM",PETROL,"Parsvnath City Mall, Faridabad"
Honda Amaze,"6,02,000",2018,"89,580 KM",DIESEL,"Vasant Kunj, New Delhi"
Maruti Dzire,"5,83,000",2019,"30,444 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Maruti S PRESSO,"5,23,000",2020,"7,440 KM",CNG,"M3M Urbana, Golf Course Ext., Gurugram"
Honda WR-V,"7,11,000",2017,"61,608 KM",PETROL,"Parsvnath City Mall, Faridabad"
Maruti Wagon R 1.0,"3,76,000",2018,"33,443 KM",PETROL,"Parsvnath City Mall, Faridabad"
Maruti Wagon R 1.0,"3,87,000",2017,"80,484 KM",CNG,"Metro Walk, Rohini, New Delhi"
Maruti S PRESSO,"4,07,000",2020,"65,935 KM",CNG,"Sector-18, Noida"
Honda City,"7,14,000",2017,"77,395 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Hyundai NEW SANTRO,"4,83,000",2019,"27,991 KM",PETROL,"Vasant Kunj, New Delhi"
Maruti Swift,"2,83,000",2013,"94,355 KM",PETROL,"Vasant Kunj, New Delhi"
Maruti Wagon R 1.0,"1,84,000",2010,"59,180 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Honda City,"7,37,000",2017,"58,573 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Skoda Rapid,"7,67,000",2017,"37,601 KM",CNG,"Sector-18, Noida"
Honda Amaze,"5,90,000",2018,"23,056 KM",PETROL,"Sector-18, Noida"
KIA SELTOS,"14,71,000",2021,"21,581 KM",PETROL,"Chhatarpur, Delhi"
Hyundai NEW SANTRO,"5,35,000",2019,"34,151 KM",CNG,"Sector-18, Noida"
Maruti Swift,"6,56,000",2021,"29,406 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Maruti Baleno,"4,71,000",2018,"51,413 KM",PETROL,"Vasant Kunj, New Delhi"
Hyundai NEW SANTRO,"4,08,000",2019,"46,370 KM",PETROL,"Vasant Kunj, New Delhi"
Maruti New Wagon-R,"5,34,000",2020,"31,648 KM",CNG,"Parsvnath City Mall, Faridabad"
Maruti Celerio,"4,08,000",2018,"55,847 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Mahindra XUV500,"11,21,000",2020,"49,824 KM",DIESEL,"Parsvnath City Mall, Faridabad"
KIA SONET,"10,69,000",2020,"30,728 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Maruti Baleno,"6,60,000",2018,"44,902 KM",PETROL,"Parsvnath City Mall, Faridabad"
Volkswagen Polo,"5,80,000",2018,"28,377 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Honda Jazz,"4,55,000",2017,"1,04,845 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Honda City,"5,68,000",2016,"79,622 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Maruti Ciaz,"7,69,000",2019,"49,347 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Maruti Celerio,"4,84,000",2018,"44,783 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Hyundai Elite i20,"6,05,000",2019,"56,414 KM",CNG,"Spaze Platinum, Sohna Road, Gurugram"
Hyundai Eon,"2,01,000",2013,"1,00,432 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Honda Brio,"2,53,000",2013,"66,252 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Maruti Swift,"3,89,000",2015,"93,232 KM",PETROL,"Parsvnath City Mall, Faridabad"
Hyundai i10,"1,85,000",2011,"60,372 KM",PETROL,"Parsvnath City Mall, Faridabad"
KIA SELTOS,"12,99,000",2019,"37,173 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Maruti Swift,"3,07,000",2013,"49,347 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Maruti Vitara Brezza,"9,26,000",2021,"26,699 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Hyundai Creta,"7,25,000",2015,"34,899 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Hyundai Creta,"6,93,000",2016,"83,184 KM",PETROL,"Sector-18, Noida"
Hyundai Tucson New,"14,01,000",2018,"42,864 KM",PETROL,"GIP Mall, Noida"
Maruti Dzire,"5,08,000",2018,"66,921 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Maruti Ritz,"2,62,000",2014,"62,031 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Hyundai Elite i20,"4,63,000",2016,"35,690 KM",PETROL,"GIP Mall, Noida"
Hyundai i20,"2,04,000",2011,"83,110 KM",PETROL,"Sector-18, Noida"
Honda Amaze,"5,77,000",2020,"54,021 KM",PETROL,"Vasant Kunj, New Delhi"
Maruti IGNIS,"4,93,000",2018,"55,324 KM",CNG,"Parsvnath City Mall, Faridabad"
Honda Brio,"3,05,000",2015,"74,161 KM",PETROL,"Chhatarpur, Delhi"
Hyundai NEW SANTRO,"4,23,000",2019,"25,411 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Maruti Celerio,"4,40,000",2018,"42,071 KM",PETROL,"Metro Walk, Rohini, New Delhi"
Maruti Baleno,"4,66,000",2017,"68,621 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Nissan MAGNITE,"6,93,000",2021,"30,498 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
KIA SELTOS,"10,83,000",2020,"93,108 KM",DIESEL,"Parsvnath City Mall, Faridabad"
Hyundai Santro Xing,"1,59,000",2011,"33,021 KM",PETROL,"Vasant Kunj, New Delhi"
Hyundai New Elantra,"10,33,000",2017,"1,13,960 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Maruti Baleno,"4,57,000",2017,"71,575 KM",PETROL,"Parsvnath City Mall, Faridabad"
Maruti Ciaz,"4,73,000",2014,"97,770 KM",PETROL,"Parsvnath City Mall, Faridabad"
Honda Amaze,"6,23,000",2018,"71,817 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Hyundai VENUE,"9,45,000",2019,"32,567 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram"
Hyundai Creta,"8,41,000",2016,"43,342 KM",PETROL,"Chhatarpur, Delhi"
Tata Safari,"18,85,000",2022,"20,858 KM",DIESEL,"Spaze Platinum, Sohna Road, Gurugram"
KIA SELTOS,"15,30,000",2019,"55,408 KM",DIESEL,"Metro Walk, Rohini, New Delhi"
Hyundai Elite i20,"4,89,000",2018,"76,653 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Maruti Ciaz,"7,21,000",2018,"80,362 KM",PETROL,"Vasant Kunj, New Delhi"
Hyundai NEW SANTRO,"4,71,000",2019,"13,221 KM",PETROL,"Parsvnath City Mall, Faridabad"
Volkswagen Polo,"4,87,000",2017,"54,101 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
Honda City,"1,97,000",2010,"95,532 KM",PETROL,"Parsvnath City Mall, Faridabad"
Maruti Baleno,"5,81,000",2018,"62,411 KM",DIESEL,"Chhatarpur, Delhi"
Maruti Ciaz,"6,54,000",2018,"41,650 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram"
Maruti Ritz,"3,01,000",2014,"78,334 KM",CNG,"Spaze Platinum, Sohna Road, Gurugram"
Hyundai Creta,"10,06,000",2020,"92,108 KM",DIESEL,"Spaze Platinum, Sohna Road, Gurugram"
