CarName,Price,Year,KilometersDriven,Fuel Type,Location
Hyundai Elite i20,"5,82,000",2015,"1,14,676 KM",DIESEL,"Kompally, Hyderabad"
Mahindra Kuv100,"4,15,000",2016,"72,607 KM",DIESEL,"Kompally, Hyderabad"
Hyundai Grand i10,"4,86,000",2016,"33,196 KM",PETROL,"Attapur, Hyderabad"
Hyundai Verna,"10,23,000",2019,"67,370 KM",DIESEL,"Vanasthalipuram, Hyderabad."
Renault Kwid,"3,65,000",2017,"24,092 KM",PETROL,"Vanasthalipuram, Hyderabad."
Maruti Swift,"6,33,000",2019,"64,001 KM",PETROL,"Kompally, Hyderabad"
Datsun Go,"2,59,000",2016,"1,14,369 KM",PETROL,"Attapur, Hyderabad"
Mahindra XUV500,"11,90,000",2018,"1,24,586 KM",DIESEL,"Kompally, Hyderabad"
Maruti Celerio X,"4,92,000",2019,"44,363 KM",PETROL,"Kompally, Hyderabad"
Maruti Ciaz,"6,79,000",2017,"48,383 KM",PETROL,"Attapur, Hyderabad"
Honda Brio,"2,63,000",2012,"97,935 KM",PETROL,"Kompally, Hyderabad"
Hyundai i10,"3,00,000",2014,"1,02,954 KM",PETROL,"Kompally, Hyderabad"
Maruti Alto 800,"2,54,000",2015,"49,801 KM",PETROL,"Bachupally, Hyderabad"
Maruti S Cross,"9,94,000",2020,"27,653 KM",PETROL,"Bachupally, Hyderabad"
Hyundai Verna,"5,61,000",2013,"70,779 KM",PETROL,"Bachupally, Hyderabad"
Toyota YARIS,"7,20,000",2018,"92,585 KM",PETROL,"Kompally, Hyderabad"
Hyundai i10,"2,91,000",2012,"47,004 KM",PETROL,"Kompally, Hyderabad"
Maruti Wagon R Stingray,"3,75,000",2016,"87,908 KM",PETROL,"Attapur, Hyderabad"
Maruti Swift Dzire,"5,30,000",2016,"36,678 KM",PETROL,"Attapur, Hyderabad"
Honda Brio,"3,71,000",2016,"54,515 KM",PETROL,"Attapur, Hyderabad"
Hyundai i20,"3,93,000",2013,"72,875 KM",PETROL,"Vanasthalipuram, Hyderabad."
Hyundai Creta,"9,81,000",2018,"81,764 KM",PETROL,"Attapur, Hyderabad"
Nissan MAGNITE,"8,04,000",2021,"23,316 KM",PETROL,"Bachupally, Hyderabad"
Honda City,"6,10,000",2016,"53,326 KM",PETROL,"Bachupally, Hyderabad"
Maruti Swift,"6,84,000",2018,"99,105 KM",DIESEL,"Vanasthalipuram, Hyderabad."
MG HECTOR,"14,45,000",2020,"15,108 KM",PETROL,"Attapur, Hyderabad"
Maruti S Cross,"9,53,000",2020,"40,687 KM",PETROL,"Kompally, Hyderabad"
Mahindra MARAZZO,"12,61,000",2021,"20,571 KM",DIESEL,"Attapur, Hyderabad"
Mahindra TUV300,"7,97,000",2018,"62,841 KM",DIESEL,"Kompally, Hyderabad"
Maruti Swift Dzire,"6,38,000",2016,"89,121 KM",DIESEL,"Kompally, Hyderabad"
Maruti Swift Dzire,"6,17,000",2016,"85,948 KM",DIESEL,"Attapur, Hyderabad"
Hyundai Verna,"6,19,000",2015,"93,296 KM",DIESEL,"Attapur, Hyderabad"
Maruti Dzire,"5,94,000",2017,"60,068 KM",PETROL,"Kompally, Hyderabad"
Maruti New Wagon-R,"5,86,000",2021,"22,415 KM",PETROL,"Vanasthalipuram, Hyderabad."
Hyundai Elite i20,"7,55,000",2020,"51,216 KM",PETROL,"Kompally, Hyderabad"
Hyundai Eon,"2,54,000",2015,"58,321 KM",PETROL,"Kompally, Hyderabad"
Tata ALTROZ,"7,01,000",2020,"41,382 KM",PETROL,"Attapur, Hyderabad"
Renault Kwid,"3,55,000",2018,"59,199 KM",PETROL,"Vanasthalipuram, Hyderabad."
Mahindra Scorpio,"13,69,000",2022,"29,908 KM",DIESEL,"Bachupally, Hyderabad"
Maruti Swift Dzire,"4,77,000",2014,"37,815 KM",PETROL,"Bachupally, Hyderabad"
Renault Kwid,"3,84,000",2018,"74,542 KM",PETROL,"Attapur, Hyderabad"
Renault Kwid,"3,33,000",2018,"84,020 KM",PETROL,"Bachupally, Hyderabad"
Maruti Swift Dzire,"4,43,000",2014,"1,01,543 KM",PETROL,"Vanasthalipuram, Hyderabad."
Maruti Dzire,"7,14,000",2020,"95,866 KM",PETROL,"Kompally, Hyderabad"
Hyundai Verna,"7,72,000",2017,"30,811 KM",PETROL,"Kompally, Hyderabad"
Hyundai Creta,"9,03,000",2016,"1,19,781 KM",DIESEL,"Vanasthalipuram, Hyderabad."
Honda Civic,"15,37,000",2019,"48,114 KM",DIESEL,"Kompally, Hyderabad"
Hyundai New Elantra,"12,03,000",2018,"44,123 KM",PETROL,"Kompally, Hyderabad"
Maruti Baleno,"6,06,000",2017,"37,938 KM",PETROL,"Kompally, Hyderabad"
Maruti Swift,"7,79,000",2023,"3,156 KM",PETROL,"Vanasthalipuram, Hyderabad."
Toyota URBAN CRUISER,"9,25,400",2021,"43,756 KM",PETROL,"Kompally, Hyderabad"
Maruti Vitara Brezza,"8,04,000",2017,"1,03,256 KM",DIESEL,"Attapur, Hyderabad"
Maruti Alto,"3,50,000",2020,"44,790 KM",PETROL,"Kompally, Hyderabad"
Maruti Ritz,"3,67,000",2014,"75,773 KM",PETROL,"Kompally, Hyderabad"
Hyundai NEW SANTRO,"4,86,000",2019,"19,348 KM",PETROL,"Kompally, Hyderabad"
Honda Jazz,"5,38,000",2016,"24,052 KM",PETROL,"Bachupally, Hyderabad"
Hyundai i10,"2,66,200",2011,"66,899 KM",PETROL,"Kompally, Hyderabad"
Maruti Swift,"7,08,000",2022,"26,238 KM",PETROL,"Vanasthalipuram, Hyderabad."
Datsun Redi Go,"2,81,000",2019,"32,329 KM",PETROL,"Bachupally, Hyderabad"
KIA SELTOS,"12,29,000",2019,"78,396 KM",PETROL,"Kompally, Hyderabad"
Hyundai NEW SANTRO,"5,03,000",2019,"69,581 KM",PETROL,"Kompally, Hyderabad"
Tata Tiago,"5,31,000",2020,"16,295 KM",PETROL,"Kompally, Hyderabad"
Hyundai NEW SANTRO,"5,00,000",2019,"58,031 KM",CNG,"Vanasthalipuram, Hyderabad."
Hyundai Santro Xing,"2,07,000",2010,"62,572 KM",PETROL,"Attapur, Hyderabad"
Tata NEXON,"7,65,000",2018,"51,897 KM",DIESEL,"Kompally, Hyderabad"
Toyota URBAN CRUISER,"11,72,000",2022,"15,819 KM",PETROL,"Kompally, Hyderabad"
KIA SELTOS,"13,31,000",2019,"55,081 KM",DIESEL,"Bachupally, Hyderabad"
Hyundai i20,"4,15,000",2013,"35,740 KM",PETROL,"Attapur, Hyderabad"
Volkswagen Polo,"7,29,000",2018,"66,454 KM",DIESEL,"Vanasthalipuram, Hyderabad."
Tata Tiago,"4,86,000",2018,"98,062 KM",PETROL,"Attapur, Hyderabad"
Maruti Swift,"7,16,000",2021,"12,045 KM",PETROL,"Kompally, Hyderabad"
KIA SELTOS,"13,93,000",2020,"61,289 KM",PETROL,"Attapur, Hyderabad"
Maruti Baleno,"5,67,000",2015,"43,372 KM",PETROL,"Bachupally, Hyderabad"
MG HECTOR,"15,18,000",2020,"73,280 KM",DIESEL,"Bachupally, Hyderabad"
Hyundai Verna,"7,66,000",2018,"95,933 KM",PETROL,"Bachupally, Hyderabad"
Hyundai Creta,"10,48,000",2017,"77,613 KM",DIESEL,"Kompally, Hyderabad"
Maruti Baleno,"5,48,000",2017,"71,974 KM",PETROL,"Vanasthalipuram, Hyderabad."
Hyundai Creta,"9,71,000",2018,"96,620 KM",PETROL,"Bachupally, Hyderabad"
Honda Brio,"4,92,000",2017,"55,259 KM",PETROL,"Vanasthalipuram, Hyderabad."
Skoda Rapid,"9,88,000",2021,"15,504 KM",PETROL,"Attapur, Hyderabad"
Hyundai i10,"3,44,000",2015,"93,593 KM",PETROL,"Kompally, Hyderabad"
Honda City,"4,08,000",2013,"1,05,814 KM",PETROL,"Attapur, Hyderabad"
Maruti Wagon R 1.0,"2,46,000",2011,"1,15,218 KM",PETROL,"Kompally, Hyderabad"
Mahindra XUV500,"10,36,000",2018,"90,493 KM",DIESEL,"Kompally, Hyderabad"
Maruti Alto K10,"3,69,000",2018,"44,340 KM",PETROL,"Vanasthalipuram, Hyderabad."
Honda Amaze,"4,11,000",2013,"85,712 KM",DIESEL,"Kompally, Hyderabad"
Maruti Wagon R 1.0,"2,50,000",2011,"58,273 KM",PETROL,"Bachupally, Hyderabad"
Hyundai Verna,"7,06,000",2016,"66,552 KM",DIESEL,"Kompally, Hyderabad"
