ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
114,Honda City,"6,44,000",2017,54773,PETROL,"Horamavu Agara Road, Bengaluru",https://www.cars24.com/buy-used-honda-city-2017-cars-bangalore-10253257799/,https://fastly-production.24c.in/hello-ar/dev/uploads/2c266028-b703-476a-aa11-48f650cf004e/f48dab5a-3c6a-4c0a-8c15-4badb43df7fd/43.jpg?w=690&auto=format
115,Hyundai Elite i20,"5,85,000",2017,93975,PETROL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-bangalore-10277316733/,https://fastly-production.24c.in/hello-ar/dev/uploads/6487fa4a9ab3cf8e3d85c96c/6f1462af-2b42-4da3-b2a5-f5e77d738080/slot/10277316733-9e11b5184324460285c0b2553bfe21f6-Exterior-8.jpg?w=690&auto=format
116,Toyota Etios Liva,"4,23,000",2012,135805,DIESEL,"Horamavu Agara Road, Bengaluru",https://www.cars24.com/buy-used-toyota-etios-liva-2012-cars-bangalore-10202954781/,https://fastly-production.24c.in/hello-ar/dev/uploads/6f50a146-6338-495f-a50e-869acc6ee2d3/e47a25c0-a880-428a-8e4a-4caaae149d2d/43.jpg?w=690&auto=format
117,Maruti Baleno,"5,82,000",2016,65354,PETROL,"Horamavu Agara Road, Bengaluru",https://www.cars24.com/buy-used-maruti-baleno-2016-cars-bangalore-10288553787/,https://fastly-production.24c.in/hello-ar/dev/uploads/95428706-17e9-4eb7-99d0-5550634c3cd3/08cb9307-0e13-49cd-8ce2-3f71e0bbe2e8/43.jpg?w=690&auto=format
118,Hyundai Grand i10,"3,91,000",2014,94844,DIESEL,"Whitefield Main Road, Bhoruka Tech Park, Benga...",https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-bangalore-10203351751/,https://fastly-production.24c.in/hello-ar/dev/uploads/b6bfdda8-d241-4416-b895-8ccf5ce1772a/e83220ee-22a4-40ca-9839-04027f5aedfb/43.jpg?w=690&auto=format
119,Honda City,"6,98,000",2015,51947,PETROL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-honda-city-2015-cars-bangalore-10248912756/,https://fastly-production.24c.in/hello-ar/dev/uploads/837253e9-c925-4081-bdf7-84924a3e470a/0f43e31e-7613-490b-b287-0c3ba5386044/44.jpg?w=690&auto=format
120,Maruti Dzire,"6,83,000",2018,78099,DIESEL,"Hosur Road, Singasandra, Bengaluru",https://www.cars24.com/buy-used-maruti-dzire-2018-cars-bangalore-10236119754/,https://fastly-production.24c.in/hello-ar/dev/uploads/efe2710d-1c4e-430f-ac58-ac92b89be0c4/96951b2c-76d3-468f-9afc-ec56c149b4b2/44.jpg?w=690&auto=format
121,Hyundai Grand i10,"4,35,000",2016,79365,DIESEL,"Hosur Road, Singasandra, Bengaluru",https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bangalore-10276974766/,https://fastly-production.24c.in/hello-ar/dev/uploads/40d71eaf-bc61-4d21-8f22-416e7bcc8169/9b3315bb-7ecb-454a-826d-e21cb2720e1b/42.jpg?w=690&auto=format
122,Honda City,"5,62,000",2015,94947,PETROL,"GT World Mall, Bengaluru",https://www.cars24.com/buy-used-honda-city-2015-cars-bangalore-10208418741/,https://fastly-production.24c.in/hello-ar/dev/uploads/a84342d8-f495-4e5a-93f6-03c41b64cd68/b34569ee-63ea-4dfa-b9f9-b0bb72a126fc/44.jpg?w=690&auto=format
123,Skoda Kodiaq,"20,89,000",2017,89723,DIESEL,"Bellahalli, Bengaluru",https://www.cars24.com/buy-used-skoda-kodiaq-2017-cars-bangalore-10292712753/,https://fastly-production.24c.in/hello-ar/dev/uploads/b336e265-103c-4890-8e36-db555d2dcaf2/e1f492bf-7861-44cb-a9c1-dd1ea91db22a/43.jpg?w=690&auto=format
