ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
351,Tata Tiago,"7,63,000",2021,15606,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-tata-tiago-2021-cars-hyderabad-10428514751/,https://fastly-production.24c.in/hello-ar/dev/uploads/d2a50225-4d6a-4e8e-bb34-2dea227d7115/c8644ac2-51bd-4be4-91bd-87cc8166313b/44.jpg?w=690&auto=format
352,Tata Tiago,"4,77,000",2018,82228,PETROL,"Vanasthalipuram, Hyderabad.",https://www.cars24.com/buy-used-tata-tiago-2018-cars-hyderabad-10492355716/,https://fastly-production.24c.in/hello-ar/dev/uploads/a0af5b53-a1e8-4bb3-98e4-84e9679a91c5/20924421-a820-4e50-8f99-60d9f7190ab0/43.jpg?w=690&auto=format
353,Honda Brio,"3,80,000",2014,47784,PETROL,"Attapur, Hyderabad",https://www.cars24.com/buy-used-honda-brio-2014-cars-hyderabad-10418016700/,https://fastly-production.24c.in/hello-ar/dev/uploads/6b9d7e31-1948-4592-97e0-566e2de45e60/b8ef88d7-0eff-47d1-9597-1177f7c7a275/42.jpg?w=690&auto=format
354,Tata NEXON,"9,69,000",2020,72812,PETROL,"Bachupally, Hyderabad",https://www.cars24.com/buy-used-tata-nexon-2020-cars-hyderabad-10465313754/,https://fastly-production.24c.in/hello-ar/dev/uploads/0abe3801-73c6-4c38-8e66-703e4a305366/53bd293b-4a47-4665-a8af-02d1f13706f6/45.jpg?w=690&auto=format
355,Hyundai Elite i20,"6,91,000",2018,44646,PETROL,"Vanasthalipuram, Hyderabad.",https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-hyderabad-10488417702/,https://fastly-production.24c.in/hello-ar/dev/uploads/5916530b-4da5-4bcd-a8f1-3fc01b492c2d/f4d053f0-822c-49db-8e23-61616140a955/43.jpg?w=690&auto=format
356,Datsun Redi Go,"2,93,000",2017,28545,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-hyderabad-10438071766/,https://fastly-production.24c.in/hello-ar/dev/uploads/c853699c-b668-4647-8399-bc30e1ccd37f/fa1ad757-a68b-406b-b5fd-0a562e18b17b/44.jpg?w=690&auto=format
357,Tata NEXON,"9,09,000",2021,32594,DIESEL,"Bachupally, Hyderabad",https://www.cars24.com/buy-used-tata-nexon-2021-cars-hyderabad-10469959714/,https://fastly-production.24c.in/hello-ar/dev/uploads/36e98584-15c6-494b-9d6a-542f7038fd7a/01ec1726-ccb9-4543-828a-fa3323084739/43.jpg?w=690&auto=format
358,Hyundai Grand i10,"4,17,000",2013,87782,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-hyundai-grand-i10-2013-cars-hyderabad-10465850785/,https://fastly-production.24c.in/hello-ar/dev/uploads/d4075fa8-9a85-4640-8190-110334084053/a31b7190-0d85-447e-b3ee-dcbb77b5d845/43.jpg?w=690&auto=format
359,Renault Kwid,"3,83,000",2018,97709,PETROL,"Kompally, Hyderabad",https://www.cars24.com/buy-used-renault-kwid-2018-cars-hyderabad-10411176769/,https://fastly-production.24c.in/hello-ar/dev/uploads/65ad6025-8ee3-4db7-a3c2-6a8f7ba1e6d8/8362035e-b566-4576-a495-0adcdd8a00c0/43.jpg?w=690&auto=format
360,Maruti Swift,"4,32,000",2013,122778,DIESEL,"Attapur, Hyderabad",https://www.cars24.com/buy-used-maruti-swift-2013-cars-hyderabad-10425051783/,https://fastly-production.24c.in/hello-ar/dev/uploads/b6f4bbea-f883-4bc6-bbdf-5c42832b5768/76fde9cf-3011-44eb-a969-8a2228829b98/42.jpg?w=690&auto=format
