ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
200,Maruti Celerio,"3,64,000",2016,98397,PETROL,"Spaze Platinum, Sohna Road, Gurugram",https://www.cars24.com/buy-used-maruti-celerio-2016-cars-gurgaon-11076712703/,https://fastly-production.24c.in/hello-ar/dev/uploads/96cbdddc-96e2-4e30-9df5-9fd9126fafce/eb7550ca-a6bc-4bac-9183-f94d6d75df48/42.jpg?w=690&auto=format
201,Maruti Swift,"4,26,000",2016,58408,PETROL,"Parsvnath City Mall, Faridabad",https://www.cars24.com/buy-used-maruti-swift-2016-cars-faridabad-11076354757/,https://fastly-production.24c.in/hello-ar/dev/uploads/3f435ac5-91f7-407f-88a7-558285d30236/9f061861-9fbf-4cab-a79a-b647b2e8d6dd/42.jpg?w=690&auto=format
202,Jeep Compass,"15,15,000",2019,8541,DIESEL,"Sector-18, Noida",https://www.cars24.com/buy-used-jeep-compass-2019-cars-noida-11073713760/,https://fastly-production.24c.in/hello-ar/dev/uploads/8a46158c-74b8-4048-9ecc-3e73b5dc8a14/3066a18a-a135-4cbd-964a-d01c03c1c42c/43.jpg?w=690&auto=format
203,Renault Kwid,"5,48,000",2022,16209,PETROL,"Metro Walk, Rohini, New Delhi",https://www.cars24.com/buy-used-renault-kwid-2022-cars-new-delhi-11073358779/,https://fastly-production.24c.in/hello-ar/dev/uploads/9c5f8e09-3d11-4851-b981-f1bf5b961900/adc44642-e179-4143-a84d-7b900f3f9ef8/42.jpg?w=690&auto=format
204,Maruti XL6,"9,10,000",2019,61577,PETROL,"Parsvnath City Mall, Faridabad",https://www.cars24.com/buy-used-maruti-xl6-2019-cars-faridabad-11072751777/,https://fastly-production.24c.in/hello-ar/dev/uploads/894a1073-e00a-4753-a0f4-c2652cbb9ffb/55cea42b-b56e-4bb3-992b-d90e84f8a288/43.jpg?w=690&auto=format
205,Honda City,"6,06,000",2015,71136,PETROL,"Metro Walk, Rohini, New Delhi",https://www.cars24.com/buy-used-honda-city-2015-cars-new-delhi-11072679712/,https://fastly-production.24c.in/hello-ar/dev/uploads/1fccedd4-7f19-4879-b568-dad4948d223f/b7b1ee98-2fd0-4c7d-a8a9-c57e6b244e24/43.jpg?w=690&auto=format
206,Maruti Ciaz,"7,57,000",2018,39325,PETROL,"M3M Urbana, Golf Course Ext., Gurugram",https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-gurgaon-11072570760/,https://fastly-production.24c.in/hello-ar/dev/uploads/2a22163e-1447-4006-8040-442e6ee8233e/83d070ba-00d5-4a83-8546-595c292ebd3f/42.jpg?w=690&auto=format
207,Tata Harrier,"13,37,000",2019,52860,DIESEL,"M3M Urbana, Golf Course Ext., Gurugram",https://www.cars24.com/buy-used-tata-harrier-2019-cars-gurgaon-11070573797/,https://fastly-production.24c.in/hello-ar/dev/uploads/7b84ac5c-31f7-4b06-b16d-dc42c8fec12f/a2c69766-3b84-4979-a5f0-06a094c49648/43.jpg?w=690&auto=format
208,Hyundai Creta,"7,06,000",2015,62617,PETROL,"M3M Urbana, Golf Course Ext., Gurugram",https://www.cars24.com/buy-used-hyundai-creta-2015-cars-gurgaon-11070256788/,https://fastly-production.24c.in/hello-ar/dev/uploads/2224a2d7-9a5c-4734-af73-ca605755799a/13a3a085-999a-4949-ab39-2e1f298635c7/43.jpg?w=690&auto=format
209,Maruti IGNIS,"5,05,000",2022,29120,PETROL,"Spaze Platinum, Sohna Road, Gurugram",https://www.cars24.com/buy-used-maruti-ignis-2022-cars-gurgaon-11069957774/,https://fastly-production.24c.in/hello-ar/dev/uploads/9ac1d34e-c23a-4287-9abb-90ad8e12d7bd/7ffc253f-8ec7-4e71-8f5c-b01b8978bd0c/41.jpg?w=690&auto=format
