ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
377,Honda Amaze,"6,65,000",2019,58020,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-honda-amaze-2019-cars-pune-12544058778/,https://fastly-production.24c.in/hello-ar/dev/uploads/ea6ec1d9-0161-4279-9903-6805394a5cf0/a8de6449-0db2-47d9-ace7-434bd1bbf8c1/46.jpg?w=690&auto=format
378,Hyundai Grand i10,"4,98,000",2017,100006,PETROL,"Tathawade, Pune",https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-pune-12582113709/,https://fastly-production.24c.in/hello-ar/dev/uploads/64c762fa31b4a1b33e45b12f/414688e4-42b3-473e-9cae-9e958a08b960/slot/12582113709-8ff86ec393d1474bb1658f3d916bc154-Exterior-7.jpg?w=690&auto=format
379,Maruti Wagon R 1.0,"3,32,000",2013,85375,PETROL,"Tathawade, Pune",https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2013-cars-pune-10672355784/,https://fastly-production.24c.in/hello-ar/dev/uploads/ec191635-76f4-4326-87bd-de35c64e6216/2f458ce5-50e1-4a8a-a4c0-24577fc8dc63/46.jpg?w=690&auto=format
380,Renault Duster,"9,42,000",2020,15206,PETROL,"Tathawade, Pune",https://www.cars24.com/buy-used-renault-duster-2020-cars-pune-10606852714/,https://fastly-production.24c.in/hello-ar/dev/uploads/82533792-1bf7-4322-bdb1-98e9bde869b5/b505ba03-5a9e-48e1-80e3-324d7c6276d6/47.jpg?w=690&auto=format
381,Honda WR-V,"6,68,000",2018,108918,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-honda-wr-v-2018-cars-pune-10684613788/,https://fastly-production.24c.in/hello-ar/dev/uploads/0e5c4560-cab7-4e93-850e-1dfe0846a94d/71b0972c-72a5-410f-a7ad-61aedccb30b8/45.jpg?w=690&auto=format
382,Maruti Alto 800,"2,16,000",2012,55022,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-maruti-alto-800-2012-cars-pune-10642759782/,https://fastly-production.24c.in/hello-ar/dev/uploads/bb4d32a8-33f9-48e5-ac44-d89617c195ff/41b2808b-4e0c-4431-afff-dd71ea8c5fc7/46.jpg?w=690&auto=format
383,Maruti Wagon R 1.0,"3,09,000",2013,48403,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2013-cars-pune-10393355792/,https://fastly-production.24c.in/hello-ar/dev/uploads/6db1195e-85c4-471f-802e-d7df8ff18bd8/0fd2e77c-d4b7-45e7-8ad4-8ee8829a2c8b/46.jpg?w=690&auto=format
384,Maruti Baleno,"5,37,000",2016,44272,PETROL,"Tathawade, Pune",https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-10620152758/,https://fastly-production.24c.in/hello-ar/dev/uploads/560ce05f-2731-4313-8c52-0baecb1b62e1/a81f93dd-1c1c-4649-ad35-0060ca1dc1c9/46.jpg?w=690&auto=format
385,Hyundai Grand i10,"5,82,000",2018,27773,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-pune-10353354756/,https://fastly-production.24c.in/hello-ar/dev/uploads/65081ca8007555eba0b2177b/e41241a2-6586-495e-a3f1-cfcac89c12cd/slot/103533-3.JPG?w=690&auto=format
386,Maruti Baleno,"6,05,000",2016,69182,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-10627450710/,https://fastly-production.24c.in/hello-ar/dev/uploads/5d71a309-c962-48d5-b7c8-e6269091d38d/11a0eeeb-39ef-4492-bb0b-1a43d9d4e891/46.jpg?w=690&auto=format
387,Maruti Swift,"7,45,000",2021,19258,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-maruti-swift-2021-cars-pune-10696759799/,https://fastly-production.24c.in/hello-ar/dev/uploads/ce55050f-cd10-4fd9-969d-ffca055c13f5/b62cf82d-0943-4fa1-9506-5d224d68a593/46.jpg?w=690&auto=format
388,Hyundai Grand i10,"4,72,000",2016,21619,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-pune-10622950757/,https://fastly-production.24c.in/hello-ar/dev/uploads/f0af8644-69f5-44bd-83bc-6463372f5817/42b1755c-c706-4cca-bed8-6670ad52eccb/46.jpg?w=690&auto=format
389,Hyundai Grand i10,"4,36,000",2015,33652,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-pune-10327656799/,https://fastly-production.24c.in/hello-ar/dev/uploads/f1a29057-22c3-4009-a1cd-315c70bd463e/005f4d8a-0ace-413c-8ef9-40813969e26e/44.jpg?w=690&auto=format
390,Honda Jazz,"5,41,000",2017,50649,PETROL,"Tathawade, Pune",https://www.cars24.com/buy-used-honda-jazz-2017-cars-pune-10611478781/,https://fastly-production.24c.in/hello-ar/dev/uploads/63c14edd2d6aea2261bc2405/b6914f27-2e08-4773-a761-45f56ddd685e/45.jpg?w=690&auto=format
391,Tata Safari,"20,07,000",2021,11636,DIESEL,"Undri, Pune",https://www.cars24.com/buy-used-tata-safari-2021-cars-pune-10650454712/,https://fastly-production.24c.in/hello-ar/dev/uploads/651e649574033368d249a145/b48dc9ca-ed0e-4dd0-9c4f-8fdb30061adf/44.jpg?w=690&auto=format
392,Honda Amaze,"7,33,000",2021,24822,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-honda-amaze-2021-cars-pune-10628157782/,https://fastly-production.24c.in/hello-ar/dev/uploads/619d1f20-e4bf-44a2-ba24-81261578794f/f68bdbf7-a868-4cba-b158-71dca2bf0b83/45.jpg?w=690&auto=format
393,Maruti Swift,"5,17,000",2016,47616,PETROL,"Tathawade, Pune",https://www.cars24.com/buy-used-maruti-swift-2016-cars-pune-10686759782/,https://fastly-production.24c.in/hello-ar/dev/uploads/b32596d1-ee67-4227-bb32-38a7a1503f3c/492b77d9-5569-478d-9a50-536df40035f5/46.jpg?w=690&auto=format
394,Maruti Celerio,"4,16,000",2015,51464,PETROL,"Tathawade, Pune",https://www.cars24.com/buy-used-maruti-celerio-2015-cars-pune-10679954717/,https://fastly-production.24c.in/hello-ar/dev/uploads/9adff0a8-596c-4c3f-8434-a43b568f9430/efb5414c-0c52-4e12-ac22-484847c6036e/45.jpg?w=690&auto=format
395,Volkswagen Polo,"6,57,000",2017,103619,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-volkswagen-polo-2017-cars-pune-10357014766/,https://fastly-production.24c.in/hello-ar/dev/uploads/a740ec0f-1ea4-4815-830a-1d8a2e71f9d1/dd3b8d2e-1d89-4c25-aaa6-c0fae742a652/44.jpg?w=690&auto=format
396,Hyundai Grand i10,"5,30,000",2019,48917,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-pune-10676355770/,https://fastly-production.24c.in/hello-ar/dev/uploads/13f83706-787f-4011-bd6a-fbbb2c27dfdb/4ff050e2-6d14-42ac-a928-44da1b46438f/46.jpg?w=690&auto=format
397,Hyundai Grand i10,"5,76,000",2019,81832,PETROL,"Tathawade, Pune",https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-pune-10638559735/,https://fastly-production.24c.in/hello-ar/dev/uploads/3f893ea5-ca4b-4af0-ab8e-6ba8edc18261/256ce722-0c43-4ad1-a1eb-dd89980854c4/46.jpg?w=690&auto=format
398,Maruti Ertiga,"6,19,000",2013,99357,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-maruti-ertiga-2013-cars-pune-10689051714/,https://fastly-production.24c.in/hello-ar/dev/uploads/d9f6a7d3-5deb-4f0c-a81f-a956e035b201/46e3d7d9-b45c-4e4a-98c7-45f6e383be7f/46.jpg?w=690&auto=format
399,Hyundai Elite i20,"4,68,000",2014,70766,PETROL,"Undri, Pune",https://www.cars24.com/buy-used-hyundai-elite-i20-2014-cars-pune-10668952719/,https://fastly-production.24c.in/hello-ar/dev/uploads/4527e76e-e991-4f7d-82b2-d16b4203fa22/b934cbfd-1444-4439-9525-8097150627e7/45.jpg?w=690&auto=format
