,CarName,Price,Year,KilometersDriven,Fuel Type,Location
275,Hyundai i20,"3,17,000",2012,"42,919 KM",PETROL,"Goregaon, Mumbai"
276,Maruti IGNIS,"5,04,000",2017,"26,465 KM",PETROL,"Mulund, Mumbai"
277,Maruti Wagon R 1.0,"2,74,000",2013,"1,14,540 KM",CNG,"Rupa Renaissance, Navi Mumbai"
278,Hyundai i20,"3,00,000",2011,"80,600 KM",PETROL,"Goregaon, Mumbai"
279,Honda City,"9,45,000",2019,"24,122 KM",PETROL,"Goregaon, Mumbai"
280,Hyundai Elite i20,"5,44,000",2017,"36,831 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
281,Hyundai New Elantra,"12,62,000",2019,"43,333 KM",PETROL,"Goregaon, Mumbai"
282,Hyundai Verna,"7,50,000",2019,"54,732 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
283,Hyundai Elite i20,"4,74,000",2014,"16,869 KM",PETROL,"Goregaon, Mumbai"
284,Maruti Celerio,"3,48,000",2014,"1,03,434 KM",CNG,"Rupa Renaissance, Navi Mumbai"
285,Honda Amaze,"3,81,000",2014,"57,483 KM",PETROL,"Mulund, Mumbai"
286,Maruti Baleno,"5,85,000",2016,"35,961 KM",PETROL,"Goregaon, Mumbai"
287,Hyundai VENUE,"8,61,000",2019,"1,13,270 KM",PETROL,"Goregaon, Mumbai"
288,Honda CRV,"5,86,000",2013,"1,01,404 KM",PETROL,"Mulund, Mumbai"
289,Maruti Celerio,"3,68,000",2015,"58,728 KM",PETROL,"Mulund, Mumbai"
290,Ford Ecosport,"9,29,000",2020,"39,352 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
291,Tata TIGOR,"4,37,000",2018,"1,16,384 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
292,Maruti New Wagon-R,"6,87,000",2021,"8,817 KM",PETROL,"Goregaon, Mumbai"
293,Tata TIGOR,"5,65,000",2021,"42,329 KM",PETROL,"Mulund, Mumbai"
294,Hyundai Creta,"9,67,000",2017,"42,736 KM",DIESEL,"Mulund, Mumbai"
295,Honda CRV,"9,59,000",2015,"56,171 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
296,Renault Kwid,"4,59,000",2020,"19,481 KM",PETROL,"Mulund, Mumbai"
297,Toyota Glanza,"8,99,000",2022,"6,612 KM",CNG,"Mulund, Mumbai"
298,Honda WR-V,"6,63,000",2018,"44,113 KM",PETROL,"Goregaon, Mumbai"
299,Mahindra XUV 3OO,"8,62,000",2019,"69,347 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
300,Hyundai Grand i10,"3,96,000",2015,"55,211 KM",PETROL,"Mulund, Mumbai"
301,Honda City,"6,04,000",2016,"1,04,023 KM",PETROL,"Mulund, Mumbai"
302,Hyundai i20 Active,"5,44,000",2015,"49,905 KM",PETROL,"Goregaon, Mumbai"
303,Honda Amaze,"7,71,000",2019,"55,103 KM",DIESEL,"Goregaon, Mumbai"
304,Hyundai i20,"2,40,000",2011,"41,930 KM",PETROL,"Mulund, Mumbai"
305,Hyundai Verna,"6,98,000",2016,"54,525 KM",DIESEL,"Mulund, Mumbai"
306,Maruti Swift,"4,49,000",2015,"43,563 KM",PETROL,"Goregaon, Mumbai"
307,Honda Jazz,"4,26,000",2015,"79,999 KM",PETROL,"Mulund, Mumbai"
308,Volkswagen Ameo,"5,43,000",2019,"25,172 KM",PETROL,"Goregaon, Mumbai"
309,Mahindra XUV 3OO,"12,15,000",2021,"9,759 KM",PETROL,"Goregaon, Mumbai"
310,Maruti Swift Dzire,"4,81,000",2016,"55,632 KM",PETROL,"Mulund, Mumbai"
311,Maruti Ciaz,"5,47,000",2016,"1,20,582 KM",DIESEL,"Mulund, Mumbai"
312,Hyundai Verna,"6,45,000",2016,"24,495 KM",PETROL,"Mulund, Mumbai"
313,Maruti Swift,"3,05,000",2012,"35,605 KM",PETROL,"Mulund, Mumbai"
314,Maruti S PRESSO,"3,80,000",2020,"59,204 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
315,Hyundai New Elantra,"9,49,000",2017,"98,039 KM",PETROL,"Mulund, Mumbai"
316,Hyundai VENUE,"11,27,000",2022,"42,492 KM",DIESEL,"Mulund, Mumbai"
317,Hyundai Grand i10,"4,17,000",2016,"17,726 KM",PETROL,"Goregaon, Mumbai"
318,Maruti Swift,"4,00,000",2012,"63,847 KM",DIESEL,"Goregaon, Mumbai"
319,Hyundai Elite i20,"4,82,000",2014,"43,791 KM",PETROL,"Mulund, Mumbai"
320,Honda Jazz,"4,66,000",2017,"77,625 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
321,Tata NEXON,"6,45,000",2019,"42,959 KM",PETROL,"Goregaon, Mumbai"
322,Maruti Dzire,"6,82,000",2017,"1,04,768 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
323,Honda City,"5,88,000",2014,"28,419 KM",PETROL,"Goregaon, Mumbai"
324,Hyundai i10,"2,30,000",2011,"50,394 KM",PETROL,"Mulund, Mumbai"
325,Hyundai Elite i20,"5,18,000",2016,"46,177 KM",PETROL,"Mulund, Mumbai"
326,Maruti Celerio,"3,71,000",2014,"43,347 KM",PETROL,"Mulund, Mumbai"
327,Hyundai GRAND I10 NIOS,"7,21,000",2021,"8,890 KM",PETROL,"Mulund, Mumbai"
328,Hyundai i20 Active,"5,51,000",2016,"1,17,092 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
329,Volkswagen Polo,"7,46,000",2019,"15,966 KM",PETROL,"Goregaon, Mumbai"
330,Maruti Wagon R 1.0,"3,32,000",2014,"55,648 KM",CNG,"Rupa Renaissance, Navi Mumbai"
331,Hyundai Elite i20,"5,31,000",2016,"57,212 KM",PETROL,"Mulund, Mumbai"
332,Hyundai i10,"3,81,000",2013,"10,368 KM",PETROL,"Mulund, Mumbai"
333,Honda Amaze,"7,84,000",2022,"8,007 KM",PETROL,"Mulund, Mumbai"
334,Hyundai Elite i20,"5,00,000",2015,"65,135 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
335,Maruti Baleno,"5,20,000",2016,"87,416 KM",PETROL,"Goregaon, Mumbai"
336,Maruti Celerio,"4,20,000",2018,"75,370 KM",PETROL,"Goregaon, Mumbai"
337,Maruti Ciaz,"8,84,000",2020,"42,385 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
338,Maruti Alto 800,"2,20,000",2012,"9,808 KM",PETROL,"Mulund, Mumbai"
339,Maruti Alto 800,"2,09,000",2012,"21,677 KM",PETROL,"Mulund, Mumbai"
340,Renault Kwid,"5,47,000",2022,"6,754 KM",PETROL,"Mulund, Mumbai"
341,Mahindra XUV500,"9,38,000",2016,"68,053 KM",DIESEL,"Mulund, Mumbai"
342,Hyundai Eon,"3,40,000",2017,"25,727 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
343,Maruti S Cross,"10,33,000",2020,"52,521 KM",PETROL,"Mulund, Mumbai"
344,Honda City,"6,66,000",2017,"59,913 KM",PETROL,"Goregaon, Mumbai"
345,Honda CRV,"8,49,000",2014,"61,741 KM",PETROL,"Mulund, Mumbai"
346,Hyundai Elite i20,"5,64,000",2016,"43,507 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
347,Maruti Swift Dzire,"6,36,000",2016,"15,642 KM",DIESEL,"Mulund, Mumbai"
348,Maruti Baleno,"6,72,600",2021,"10,972 KM",PETROL,"Goregaon, Mumbai"
349,Maruti Baleno,"5,94,000",2018,"78,510 KM",PETROL,"Mulund, Mumbai"
350,Maruti Ciaz,"6,92,000",2019,"49,281 KM",PETROL,"Mulund, Mumbai"
351,Maruti Swift,"3,27,000",2012,"29,360 KM",PETROL,"Mulund, Mumbai"
352,Maruti Baleno,"5,97,000",2017,"28,063 KM",PETROL,"Goregaon, Mumbai"
353,Tata ALTROZ,"8,02,000",2021,"40,923 KM",DIESEL,"Goregaon, Mumbai"
354,Honda City,"6,29,000",2017,"88,319 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
355,Maruti Vitara Brezza,"7,78,000",2016,"6,82,998 KM",DIESEL,"Mulund, Mumbai"
356,Hyundai Creta,"9,50,000",2016,"91,554 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
357,Maruti Baleno,"5,30,000",2017,"87,044 KM",PETROL,"Goregaon, Mumbai"
358,Maruti Ciaz,"7,83,000",2018,"16,093 KM",PETROL,"Mulund, Mumbai"
359,Maruti Ertiga,"6,63,000",2016,"80,868 KM",PETROL,"Mulund, Mumbai"
360,Hyundai Creta,"9,79,200",2016,"18,863 KM",PETROL,"Goregaon, Mumbai"
361,Maruti Ciaz,"7,71,000",2018,"62,649 KM",PETROL,"Mulund, Mumbai"
362,Toyota Etios,"3,97,000",2015,"62,741 KM",PETROL,"Goregaon, Mumbai"
363,Hyundai Elite i20,"4,79,000",2015,"26,432 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
364,Maruti Celerio,"5,52,000",2021,"58,536 KM",CNG,"Goregaon, Mumbai"
365,Hyundai Elite i20,"4,60,000",2014,"70,779 KM",PETROL,"Mulund, Mumbai"
366,Maruti Ertiga,"8,83,000",2017,"1,09,950 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
367,Tata Harrier,"13,87,000",2019,"88,938 KM",DIESEL,"Mulund, Mumbai"
368,Tata NEXON,"10,42,000",2021,"4,039 KM",PETROL,"Mulund, Mumbai"
369,Hyundai Grand i10,"4,23,000",2015,"8,612 KM",PETROL,"Mulund, Mumbai"
370,Tata Harrier,"21,29,000",2022,"15,757 KM",DIESEL,"Goregaon, Mumbai"
371,Maruti Wagon R 1.0,"2,81,000",2013,"77,981 KM",PETROL,"Mulund, Mumbai"
372,Tata Tiago,"4,05,000",2017,"59,288 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
373,Hyundai Grand i10,"4,68,000",2017,"14,867 KM",PETROL,"Mulund, Mumbai"
374,Honda Brio,"2,62,000",2012,"61,365 KM",PETROL,"Goregaon, Mumbai"
375,Tata Tiago,"4,83,000",2019,"57,508 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
376,Hyundai Verna,"6,87,000",2016,"69,093 KM",DIESEL,"Mulund, Mumbai"
377,Hyundai Creta,"7,79,000",2017,"47,755 KM",PETROL,"Goregaon, Mumbai"
378,Maruti Celerio,"3,51,000",2014,"87,970 KM",CNG,"Rupa Renaissance, Navi Mumbai"
379,MG HECTOR,"18,41,000",2022,"23,144 KM",DIESEL,"Mulund, Mumbai"
380,Honda Jazz,"5,47,000",2018,"24,575 KM",PETROL,"Mulund, Mumbai"
381,Hyundai NEW I20,"9,14,000",2020,"13,235 KM",PETROL,"Mulund, Mumbai"
382,Maruti New Wagon-R,"5,78,000",2021,"42,753 KM",CNG,"Goregaon, Mumbai"
383,Tata NEXON,"9,68,000",2022,"74,282 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
384,Honda Amaze,"3,84,000",2014,"40,366 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
385,Maruti Wagon R 1.0,"3,68,000",2014,"31,414 KM",PETROL,"Mulund, Mumbai"
386,Maruti Swift Dzire,"3,55,000",2012,"70,912 KM",PETROL,"Mulund, Mumbai"
387,Hyundai Verna,"8,97,700",2019,"80,047 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
388,Honda Amaze,"3,34,000",2013,"56,922 KM",PETROL,"Mulund, Mumbai"
389,Hyundai Verna,"9,69,000",2018,"55,220 KM",DIESEL,"Mulund, Mumbai"
390,Maruti BREZZA,"12,38,000",2022,"11,537 KM",PETROL,"Goregaon, Mumbai"
391,Maruti Celerio,"4,08,000",2015,"26,330 KM",PETROL,"Goregaon, Mumbai"
392,Hyundai Xcent,"4,03,000",2014,"23,827 KM",PETROL,"Mulund, Mumbai"
393,Hyundai Creta,"8,99,000",2016,"79,812 KM",PETROL,"Mulund, Mumbai"
394,Honda City,"5,71,000",2016,"71,665 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
395,Honda City,"9,65,000",2019,"31,854 KM",PETROL,"Goregaon, Mumbai"
396,Jeep Compass,"10,37,000",2017,"95,540 KM",PETROL,"Mulund, Mumbai"
397,Hyundai New Elantra,"12,66,000",2018,"48,054 KM",DIESEL,"Goregaon, Mumbai"
398,Maruti Swift Dzire,"5,70,000",2017,"51,019 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
399,Renault Kwid,"4,98,000",2020,"13,865 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
400,Hyundai Elite i20,"7,15,000",2019,"20,381 KM",PETROL,"Goregaon, Mumbai"
401,Honda Amaze,"3,76,000",2015,"83,159 KM",PETROL,"Goregaon, Mumbai"
402,Renault Kwid,"4,96,000",2020,"31,150 KM",PETROL,"Goregaon, Mumbai"
403,Maruti New Wagon-R,"6,42,000",2022,"8,996 KM",CNG,"Rupa Renaissance, Navi Mumbai"
404,Honda City,"5,29,000",2016,"87,241 KM",PETROL,"Mulund, Mumbai"
405,Maruti Wagon R 1.0,"3,82,500",2016,"33,705 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
406,Honda Jazz,"5,52,000",2018,"26,068 KM",PETROL,"Goregaon, Mumbai"
407,Maruti Wagon R 1.0,"2,36,000",2011,"38,592 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
408,Maruti Baleno,"6,35,000",2017,"78,830 KM",PETROL,"Goregaon, Mumbai"
409,Honda WR-V,"7,13,000",2018,"70,888 KM",PETROL,"Mulund, Mumbai"
410,Hyundai Elite i20,"7,81,000",2019,"51,895 KM",PETROL,"Goregaon, Mumbai"
411,Maruti Alto,"3,79,000",2019,"88,667 KM",CNG,"Mulund, Mumbai"
412,Ford Ecosport,"5,79,000",2016,"20,137 KM",PETROL,"Goregaon, Mumbai"
413,Hyundai New Elantra,"16,37,000",2020,"47,604 KM",DIESEL,"Goregaon, Mumbai"
414,Maruti Alto 800,"2,64,000",2016,"42,453 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
415,Maruti Ciaz,"5,17,000",2016,"1,05,300 KM",CNG,"Goregaon, Mumbai"
416,Ford Ecosport,"6,08,000",2017,"1,09,609 KM",DIESEL,"Mulund, Mumbai"
417,Renault TRIBER,"6,45,400",2019,"19,719 KM",PETROL,"Goregaon, Mumbai"
418,Hyundai Creta,"7,07,000",2016,"65,166 KM",PETROL,"Mulund, Mumbai"
419,Toyota YARIS,"9,75,000",2021,"17,063 KM",PETROL,"Goregaon, Mumbai"
420,Volkswagen Polo,"5,21,000",2014,"66,663 KM",PETROL,"Mulund, Mumbai"
421,Maruti Swift,"3,52,000",2013,"69,622 KM",PETROL,"Mulund, Mumbai"
422,Maruti S Cross,"11,39,000",2020,"29,110 KM",PETROL,"Mulund, Mumbai"
423,Hyundai Elite i20,"4,89,000",2017,"77,121 KM",PETROL,"Mulund, Mumbai"
424,Hyundai Grand i10,"4,59,000",2016,"19,168 KM",PETROL,"Goregaon, Mumbai"
425,Maruti New Wagon-R,"4,84,000",2019,"66,451 KM",CNG,"Mulund, Mumbai"
426,Honda CRV,"8,82,000",2015,"57,092 KM",PETROL,"Mulund, Mumbai"
427,Hyundai New Elantra,"14,50,000",2017,"47,598 KM",DIESEL,"Mulund, Mumbai"
428,Jeep Compass,"12,77,000",2018,"32,634 KM",DIESEL,"Goregaon, Mumbai"
429,Hyundai Creta,"7,11,000",2017,"96,059 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
430,Honda Jazz,"5,38,000",2016,"35,717 KM",PETROL,"Goregaon, Mumbai"
431,Maruti Alto,"4,63,000",2020,"15,135 KM",CNG,"Mulund, Mumbai"
432,Maruti S PRESSO,"4,03,000",2020,"71,274 KM",CNG,"Goregaon, Mumbai"
433,Hyundai GRAND I10 NIOS,"6,77,000",2021,"32,423 KM",CNG,"Mulund, Mumbai"
434,Maruti New Wagon-R,"5,12,000",2019,"66,245 KM",CNG,"Goregaon, Mumbai"
435,Hyundai Verna,"6,59,000",2016,"65,701 KM",PETROL,"Mulund, Mumbai"
436,Maruti Baleno,"5,63,000",2017,"1,00,098 KM",PETROL,"Mulund, Mumbai"
437,Maruti S PRESSO,"4,60,000",2022,"5,632 KM",PETROL,"Goregaon, Mumbai"
438,Maruti Alto K10,"3,08,000",2017,"1,21,635 KM",PETROL,"Mulund, Mumbai"
439,Ford Ecosport,"7,37,000",2019,"46,519 KM",PETROL,"Goregaon, Mumbai"
440,Mahindra XUV500,"9,61,000",2016,"49,893 KM",DIESEL,"Goregaon, Mumbai"
441,Toyota YARIS,"8,03,000",2018,"79,380 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
442,Honda City,"7,76,000",2019,"45,089 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
443,Maruti Celerio,"6,26,000",2022,"9,649 KM",PETROL,"Goregaon, Mumbai"
444,Maruti Baleno,"6,34,000",2017,"23,528 KM",PETROL,"Goregaon, Mumbai"
445,Maruti Wagon R 1.0,"4,03,000",2016,"23,524 KM",PETROL,"Goregaon, Mumbai"
446,Hyundai i10,"2,04,000",2011,"80,042 KM",PETROL,"Goregaon, Mumbai"
447,Maruti Wagon R 1.0,"3,77,000",2015,"64,448 KM",CNG,"Mulund, Mumbai"
448,Maruti Alto K10,"3,83,000",2018,"10,483 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
449,Honda Jazz,"4,54,000",2015,"72,596 KM",PETROL,"Mulund, Mumbai"
450,Maruti Alto 800,"2,96,000",2016,"22,625 KM",PETROL,"Mulund, Mumbai"
451,Maruti Dzire,"6,68,000",2017,"43,440 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
452,Renault Duster,"8,57,000",2019,"51,146 KM",DIESEL,"Goregaon, Mumbai"
453,Renault Kwid,"4,14,000",2020,"17,652 KM",PETROL,"Mulund, Mumbai"
454,Maruti Celerio,"4,03,000",2017,"29,175 KM",PETROL,"Mulund, Mumbai"
455,Hyundai Elite i20,"5,80,000",2016,"43,741 KM",PETROL,"Goregaon, Mumbai"
456,Maruti Ciaz,"5,42,000",2016,"1,03,028 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
457,Tata TIGOR,"6,48,000",2021,"33,712 KM",PETROL,"Mulund, Mumbai"
458,Maruti Ciaz,"5,91,000",2017,"47,766 KM",PETROL,"Goregaon, Mumbai"
459,Maruti IGNIS,"6,53,000",2020,"13,795 KM",PETROL,"Goregaon, Mumbai"
460,Honda City,"13,43,000",2022,"13,105 KM",PETROL,"Goregaon, Mumbai"
461,Hyundai Grand i10,"4,34,000",2017,"53,924 KM",PETROL,"Goregaon, Mumbai"
462,Ford Ecosport,"7,60,000",2019,"22,571 KM",PETROL,"Mulund, Mumbai"
463,Maruti Wagon R 1.0,"2,47,000",2012,"44,574 KM",PETROL,"Mulund, Mumbai"
464,Maruti Ciaz,"5,87,000",2015,"49,657 KM",CNG,"Goregaon, Mumbai"
465,Honda City,"8,00,000",2017,"29,305 KM",PETROL,"Mulund, Mumbai"
466,Hyundai Verna,"8,41,000",2017,"43,550 KM",PETROL,"Mulund, Mumbai"
467,Maruti Baleno,"7,69,000",2021,"26,018 KM",PETROL,"Mulund, Mumbai"
468,Datsun Redi Go,"3,41,000",2018,"16,345 KM",PETROL,"Goregaon, Mumbai"
469,Maruti IGNIS,"4,82,000",2017,"18,403 KM",PETROL,"Mulund, Mumbai"
470,Honda City,"8,11,000",2019,"27,976 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
471,Hyundai GRAND I10 NIOS,"6,78,000",2019,"15,742 KM",PETROL,"Mulund, Mumbai"
472,Jeep Compass,"16,05,000",2019,"36,844 KM",PETROL,"Goregaon, Mumbai"
473,Toyota Etios,"3,14,000",2013,"78,010 KM",PETROL,"Mulund, Mumbai"
474,Hyundai Elite i20,"5,18,000",2016,"24,592 KM",PETROL,"Mulund, Mumbai"
475,Honda Brio,"2,75,000",2012,"62,948 KM",PETROL,"Goregaon, Mumbai"
476,Maruti Baleno,"5,54,000",2017,"84,514 KM",PETROL,"Mulund, Mumbai"
477,Tata Tiago,"4,59,000",2018,"41,977 KM",PETROL,"Mulund, Mumbai"
478,Maruti Wagon R 1.0,"2,86,000",2013,"26,644 KM",PETROL,"Goregaon, Mumbai"
479,Tata Zest,"3,89,000",2016,"62,490 KM",PETROL,"Goregaon, Mumbai"
480,Maruti S PRESSO,"3,93,000",2019,"24,009 KM",PETROL,"Mulund, Mumbai"
481,Maruti Alto 800,"2,52,000",2016,"47,233 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
482,Maruti Wagon R 1.0,"2,28,000",2011,"45,160 KM",PETROL,"Mulund, Mumbai"
483,Hyundai Creta,"7,94,000",2017,"31,385 KM",PETROL,"Mulund, Mumbai"
484,Maruti Ciaz,"9,56,000",2021,"8,740 KM",PETROL,"Goregaon, Mumbai"
485,Maruti Baleno,"5,55,000",2017,"1,17,814 KM",PETROL,"Mulund, Mumbai"
486,Maruti Swift,"4,32,000",2014,"60,379 KM",PETROL,"Mulund, Mumbai"
487,Maruti Wagon R 1.0,"4,63,000",2017,"29,712 KM",PETROL,"Mulund, Mumbai"
488,Maruti Wagon R 1.0,"3,84,000",2015,"38,429 KM",PETROL,"Goregaon, Mumbai"
489,Hyundai NEW I20,"9,37,000",2022,"17,575 KM",PETROL,"Mulund, Mumbai"
490,Hyundai Creta,"10,95,000",2018,"31,942 KM",PETROL,"Goregaon, Mumbai"
491,Maruti Swift,"3,13,000",2012,"1,23,951 KM",PETROL,"Mulund, Mumbai"
492,Honda Brio,"2,61,000",2012,"62,806 KM",PETROL,"Mulund, Mumbai"
493,Maruti Baleno,"6,95,000",2019,"16,524 KM",PETROL,"Mulund, Mumbai"
494,Ford Figo Aspire,"7,11,000",2020,"36,802 KM",DIESEL,"Goregaon, Mumbai"
495,Maruti Wagon R 1.0,"3,04,000",2013,"64,909 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
496,Hyundai VENUE,"11,13,000",2022,"33,484 KM",DIESEL,"Goregaon, Mumbai"
497,Hyundai i20,"2,58,000",2010,"67,196 KM",PETROL,"Goregaon, Mumbai"
498,Maruti IGNIS,"6,00,000",2018,"38,619 KM",PETROL,"Goregaon, Mumbai"
499,Tata NEXON,"10,05,000",2022,"6,378 KM",PETROL,"Goregaon, Mumbai"
500,Jeep Compass,"11,76,000",2017,"99,724 KM",DIESEL,"Mulund, Mumbai"
501,Hyundai NEW SANTRO,"4,54,000",2019,"16,657 KM",PETROL,"Mulund, Mumbai"
502,Tata Tiago,"6,44,000",2021,"13,934 KM",PETROL,"Goregaon, Mumbai"
503,Ford Ecosport,"7,90,000",2018,"19,854 KM",PETROL,"Goregaon, Mumbai"
504,Maruti Ciaz,"8,11,000",2019,"67,127 KM",PETROL,"Goregaon, Mumbai"
505,Maruti Wagon R 1.0,"4,35,000",2017,"59,722 KM",CNG,"Rupa Renaissance, Navi Mumbai"
506,Maruti Alto 800,"2,58,000",2016,"38,292 KM",PETROL,"Mulund, Mumbai"
507,Maruti Ciaz,"9,12,000",2021,"4,756 KM",PETROL,"Goregaon, Mumbai"
508,Honda Amaze,"8,20,000",2022,"8,211 KM",PETROL,"Goregaon, Mumbai"
509,Honda City,"7,96,000",2018,"63,253 KM",PETROL,"Mulund, Mumbai"
510,Hyundai NEW SANTRO,"4,76,000",2019,"36,643 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
511,Honda City,"13,08,000",2021,"22,171 KM",PETROL,"Goregaon, Mumbai"
512,Hyundai Grand i10,"6,04,000",2017,"13,546 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
513,Tata Tiago,"4,69,000",2018,"59,607 KM",PETROL,"Goregaon, Mumbai"
514,Maruti Baleno,"6,15,000",2017,"19,539 KM",PETROL,"Mulund, Mumbai"
515,Hyundai i20 Active,"5,89,000",2016,"1,19,312 KM",DIESEL,"Rupa Renaissance, Navi Mumbai"
516,Hyundai Grand i10,"4,28,000",2015,"12,530 KM",PETROL,"Mulund, Mumbai"
517,Hyundai Grand i10,"5,32,000",2017,"27,230 KM",PETROL,"Goregaon, Mumbai"
518,Hyundai Creta,"9,17,000",2016,"68,353 KM",PETROL,"Goregaon, Mumbai"
519,Hyundai Creta,"7,38,000",2016,"70,109 KM",PETROL,"Mulund, Mumbai"
520,Datsun Go Plus,"4,35,000",2018,"35,188 KM",PETROL,"Goregaon, Mumbai"
521,Honda WR-V,"6,89,000",2017,"65,765 KM",PETROL,"Goregaon, Mumbai"
522,Maruti Baleno,"5,15,000",2017,"30,303 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
523,Hyundai Creta,"7,72,000",2017,"85,391 KM",PETROL,"Goregaon, Mumbai"
524,Hyundai Elite i20,"6,02,000",2017,"22,430 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
525,Hyundai GRAND I10 NIOS,"6,47,000",2022,"4,183 KM",PETROL,"Goregaon, Mumbai"
526,Tata NEXON,"9,18,000",2021,"3,723 KM",PETROL,"Goregaon, Mumbai"
527,Honda City,"6,18,000",2014,"37,535 KM",PETROL,"Mulund, Mumbai"
528,Hyundai Creta,"9,72,000",2017,"32,086 KM",PETROL,"Goregaon, Mumbai"
529,Tata NEXON,"9,36,000",2021,"17,657 KM",PETROL,"Goregaon, Mumbai"
530,Hyundai Grand i10,"6,00,000",2018,"23,524 KM",PETROL,"Mulund, Mumbai"
531,Maruti Wagon R 1.0,"2,50,000",2012,"99,964 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
532,Hyundai Creta,"7,86,000",2017,"62,559 KM",PETROL,"Mulund, Mumbai"
533,Honda City,"7,77,000",2017,"76,238 KM",PETROL,"Goregaon, Mumbai"
534,Honda City,"7,18,000",2017,"1,19,183 KM",PETROL,"Mulund, Mumbai"
535,Maruti Celerio,"4,95,000",2018,"16,223 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
536,Honda City,"7,50,000",2016,"34,619 KM",PETROL,"Mulund, Mumbai"
537,Hyundai Creta,"7,07,000",2016,"1,18,684 KM",PETROL,"Goregaon, Mumbai"
538,Honda City,"5,69,000",2014,"52,332 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
539,Honda City,"5,80,000",2016,"50,488 KM",PETROL,"Mulund, Mumbai"
540,Maruti Wagon R 1.0,"4,65,000",2017,"15,076 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
541,Hyundai Elite i20,"5,08,000",2015,"38,559 KM",PETROL,"Goregaon, Mumbai"
542,Maruti Wagon R 1.0,"2,92,000",2012,"10,443 KM",PETROL,"Goregaon, Mumbai"
543,Maruti Celerio,"4,77,000",2019,"9,282 KM",PETROL,"Rupa Renaissance, Navi Mumbai"
544,Maruti S PRESSO,"4,68,000",2020,"44,113 KM",CNG,"Mulund, Mumbai"
