,CarName,Price,Year,KilometersDriven,Fuel Type,Location
486,Hyundai Eon,"2,01,000",2013,"1,00,432 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
487,Honda Brio,"2,53,000",2013,"66,252 KM",PETROL,"Metro Walk, Rohini, New Delhi"
488,Maruti Swift,"3,89,000",2015,"93,232 KM",PETROL,"Parsvnath City Mall, Faridabad, Delhi"
489,Hyundai i10,"1,85,000",2011,"60,372 KM",PETROL,"Parsvnath City Mall, Faridabad, Delhi"
490,KIA SELTOS,"12,99,000",2019,"37,173 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
491,Maruti Swift,"3,07,000",2013,"49,347 KM",PETROL,"Metro Walk, Rohini, New Delhi"
492,Maruti Vitara Brezza,"9,26,000",2021,"26,699 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
493,Hyundai Creta,"7,25,000",2015,"34,899 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
494,Hyundai Creta,"6,93,000",2016,"83,184 KM",PETROL,"Sector-18, Noida, Delhi"
495,Hyundai Tucson New,"14,01,000",2018,"42,864 KM",PETROL,"GIP Mall, Noida, Delhi"
496,Maruti Dzire,"5,08,000",2018,"66,921 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
497,Maruti Ritz,"2,62,000",2014,"62,031 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram, Delhi"
498,Hyundai Elite i20,"4,63,000",2016,"35,690 KM",PETROL,"GIP Mall, Noida, Delhi"
499,Hyundai i20,"2,04,000",2011,"83,110 KM",PETROL,"Sector-18, Noida, Delhi"
500,Honda Amaze,"5,77,000",2020,"54,021 KM",PETROL,"Vasant Kunj, New Delhi"
501,Maruti IGNIS,"4,93,000",2018,"55,324 KM",CNG,"Parsvnath City Mall, Faridabad, Delhi"
502,Honda Brio,"3,05,000",2015,"74,161 KM",PETROL,"Chhatarpur, Delhi"
503,Hyundai NEW SANTRO,"4,23,000",2019,"25,411 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram, Delhi"
504,Maruti Celerio,"4,40,000",2018,"42,071 KM",PETROL,"Metro Walk, Rohini, New Delhi"
505,Maruti Baleno,"4,66,000",2017,"68,621 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
506,Nissan MAGNITE,"6,93,000",2021,"30,498 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
507,KIA SELTOS,"10,83,000",2020,"93,108 KM",DIESEL,"Parsvnath City Mall, Faridabad, Delhi"
508,Hyundai Santro Xing,"1,59,000",2011,"33,021 KM",PETROL,"Vasant Kunj, New Delhi"
509,Hyundai New Elantra,"10,33,000",2017,"1,13,960 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram, Delhi"
510,Maruti Baleno,"4,57,000",2017,"71,575 KM",PETROL,"Parsvnath City Mall, Faridabad, Delhi"
511,Maruti Ciaz,"4,73,000",2014,"97,770 KM",PETROL,"Parsvnath City Mall, Faridabad, Delhi"
512,Honda Amaze,"6,23,000",2018,"71,817 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
513,Hyundai VENUE,"9,45,000",2019,"32,567 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram, Delhi"
514,Hyundai Creta,"8,41,000",2016,"43,342 KM",PETROL,"Chhatarpur, Delhi"
515,Tata Safari,"18,85,000",2022,"20,858 KM",DIESEL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
516,KIA SELTOS,"15,30,000",2019,"55,408 KM",DIESEL,"Metro Walk, Rohini, New Delhi"
517,Hyundai Elite i20,"4,89,000",2018,"76,653 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
518,Maruti Ciaz,"7,21,000",2018,"80,362 KM",PETROL,"Vasant Kunj, New Delhi"
519,Hyundai NEW SANTRO,"4,71,000",2019,"13,221 KM",PETROL,"Parsvnath City Mall, Faridabad, Delhi"
520,Volkswagen Polo,"4,87,000",2017,"54,101 KM",PETROL,"KW Delhi 6, Raj Nagar Extension, Ghaziabad"
521,Honda City,"1,97,000",2010,"95,532 KM",PETROL,"Parsvnath City Mall, Faridabad, Delhi"
522,Maruti Baleno,"5,81,000",2018,"62,411 KM",DIESEL,"Chhatarpur, Delhi"
523,Maruti Ciaz,"6,54,000",2018,"41,650 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
524,Maruti Ritz,"3,01,000",2014,"78,334 KM",CNG,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
525,Hyundai Creta,"10,06,000",2020,"92,108 KM",DIESEL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
526,Hyundai Eon,"2,31,000",2016,"48,144 KM",PETROL,"Sector-18, Noida, Delhi"
527,Honda Amaze,"6,19,000",2020,"15,072 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
528,Maruti Alto K10,"3,32,000",2016,"34,174 KM",PETROL,"Parsvnath City Mall, Faridabad, Delhi"
529,Mahindra Scorpio,"13,00,000",2020,"31,527 KM",DIESEL,"M3M Urbana, Golf Course Ext., Gurugram, Delhi"
530,Skoda Rapid,"10,33,000",2021,"43,210 KM",PETROL,"Vasant Kunj, New Delhi"
531,Maruti Baleno,"5,02,000",2017,"54,453 KM",PETROL,"Parsvnath City Mall, Faridabad, Delhi"
532,Maruti Swift Dzire,"3,11,000",2014,"1,16,132 KM",PETROL,"Metro Walk, Rohini, New Delhi"
533,Honda Amaze,"3,11,000",2014,"1,11,915 KM",PETROL,"Chhatarpur, Delhi"
534,Hyundai i10,"2,05,000",2011,"54,189 KM",PETROL,"Metro Walk, Rohini, New Delhi"
535,Honda City,"2,27,000",2010,"1,02,743 KM",PETROL,"Sector-18, Noida, Delhi"
536,Tata TIGOR,"4,97,000",2018,"46,322 KM",PETROL,"Parsvnath City Mall, Faridabad, Delhi"
537,Volkswagen Polo,"3,70,000",2015,"84,265 KM",PETROL,"Parsvnath City Mall, Faridabad, Delhi"
538,Maruti Ciaz,"5,45,000",2015,"51,093 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
539,Maruti Baleno,"6,44,000",2018,"9,069 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
540,Hyundai Grand i10,"4,82,000",2016,"16,503 KM",PETROL,"Chhatarpur, Delhi"
541,Maruti Baleno,"5,95,000",2018,"71,463 KM",PETROL,"Parsvnath City Mall, Faridabad, Delhi"
542,Volkswagen Vento,"2,89,000",2011,"96,152 KM",PETROL,"Metro Walk, Rohini, New Delhi"
543,Maruti Wagon R 1.0,"2,78,000",2015,"73,805 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram, Delhi"
544,Maruti Swift Dzire,"3,68,000",2014,"81,868 KM",PETROL,"Sector-18, Noida, Delhi"
545,Tata ALTROZ,"5,60,000",2020,"15,412 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
546,Maruti Ciaz,"5,64,000",2016,"60,162 KM",PETROL,"Metro Walk, Rohini, New Delhi"
547,Maruti Baleno,"5,56,000",2017,"55,600 KM",PETROL,"Vasant Kunj, New Delhi"
548,Maruti Ritz,"2,33,000",2012,"82,558 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram, Delhi"
549,Maruti Wagon R 1.0,"3,73,000",2016,"33,726 KM",PETROL,"Spaze Platinum, Sohna Road, Gurugram, Delhi"
550,Maruti Dzire,"8,82,000",2022,"29,753 KM",CNG,"Parsvnath City Mall, Faridabad, Delhi"
551,Honda City,"3,02,000",2011,"99,520 KM",PETROL,"M3M Urbana, Golf Course Ext., Gurugram, Delhi"
552,Hyundai i20 Active,"5,26,000",2015,"38,463 KM",PETROL,"Parsvnath City Mall, Faridabad, Delhi"
553,Hyundai Creta,"9,27,000",2016,"44,794 KM",PETROL,"Chhatarpur, Delhi"
554,Maruti Vitara Brezza,"6,65,000",2018,"48,217 KM",DIESEL,"Parsvnath City Mall, Faridabad, Delhi"
555,Maruti Swift Dzire,"3,73,000",2015,"89,917 KM",PETROL,"Parsvnath City Mall, Faridabad, Delhi"
556,Hyundai Elite i20,"5,52,000",2016,"84,801 KM",PETROL,"Metro Walk, Rohini, New Delhi"
