CarName,Price,Year,KilometersDriven,Fuel Type,Location
Mercedes-Benz GLC Class,"44,25,000",2018,"30,000 km",Petrol,"Pitampura, Delhi"
Ssangyong Rexton,"5,50,000",2014,127000.0 km,Diesel,"Pitampura, Delhi"
Maruti Suzuki Wagon-R-1-0,"1,90,000",2012,"46,124 km",Petrol,"Hari Nagar, Delhi"
Mahindra XUV500,"7,95,000",2017,"76,000 km",Diesel,"Pitampura, Delhi"
Mahindra XUV500,"12,25,000",2018,"58,000 km",Diesel,"Rohini Sector 7, Delhi"
Lexus NX,"47,50,000",2018,"26,500 km",Petrol,"Punjabi Bagh West, Delhi"
Hyundai i20,"5,75,000",2017,"34,000 km",Petrol,"Rajouri Garden, Delhi"
Toyota Fortuner,"32,50,000",2018,"39,000 km",Diesel,"Rajouri Garden, Delhi"
Land Rover Discovery Sport,"36,25,000",2018,"65,000 km",Petrol,"Rajouri Garden, Delhi"
Audi Q3,"28,50,000",2019,"45,000 km",Petrol,"Vikaspuri, Delhi"
BMW 5 Series,"38,00,000",2018,"16,000 km",Diesel,"Rajouri Garden, Delhi"
Land Rover Range Rover Velar,"82,00,000",2020,"30,000 km",Petrol,"Paschim Vihar, Delhi"
Hyundai i20,"1,50,000",2010,"85,000 km",Petrol,"Tilak Nagar, Delhi"
Maruti Suzuki Ertiga,"10,50,000",2020,"27,580 km",Petrol,"Vikaspuri, Delhi"
Mahindra Scorpio,"5,15,000",2014,"73,000 km",Diesel,"Pitampura, Delhi"
Ford Ecosport,"4,25,000",2015,"73,000 km",Diesel,"Pitampura, Delhi"
Maruti Suzuki maruti-suzuki-dzire,"6,10,000",2018,"48,000 km",Diesel,"Pitampura, Delhi"
Maruti Suzuki Swift,"5,25,000",2019,"70,000 km",Petrol,"Madipur, Delhi"
Maruti Suzuki Swift,"2,95,000",2012,"28,200 km",Petrol,"Punjabi Bagh West, Delhi"
Hyundai Verna,"3,49,000",2011,"58,680 km",CNG & Hybrids,"Paschim Vihar, Delhi"
Maruti Suzuki Swift,"4,50,000",2016,"75,144 km",Diesel,"Peera Garhi, Delhi"
