CarName,Price,Year,KilometersDriven,Fuel Type,Location
Maruti Suzuki Swift-Dzire,"4,95,000",2013,"80,000 km",Diesel,"Pune Vidyapith, Pune"
Tata Nano,"2,65,000",2017,"18,000 km",Petrol,"Pune Vidyapith, Pune"
Hyundai i10,"1,99,000",2009,"110,112 km",CNG & Hybrids,"Pune Vidyapith, Pune"
Hyundai Creta,"15,75,000",2021,"72,225 km",Diesel,"Swargate, Pune"
Ford Ecosport,"4,49,000",2014,"54,000 km",Petrol,"Swatantrya Sainik Nagar, Pune"
Maruti Suzuki Swift,"5,85,000",2017,"38,000 km",Diesel,"Swatantrya Sainik Nagar, Pune"
Fiat Linea,"1,85,000",2010,"46,000 km",Petrol,"Swatantrya Sainik Nagar, Pune"
Maruti Suzuki Swift,"3,75,000",2014,"70,161 km",Petrol,"Swargate, Pune"
Hyundai Santro Xing,"1,35,000",2006,"96,233 km",Petrol,"Swargate, Pune"
Maruti Suzuki Ciaz,"6,95,000",2016,"115,000 km",Diesel,"Shivaji Nagar, Pune"
BMW 7 Series,"32,00,000",2015,"62,000 km",Diesel,"Central Street Camp, Pune"
Mahindra XUV 300,"10,50,000",2021,"13,000 km",Petrol,"Koregaon park, Pune"
Maruti Suzuki Ciaz,"6,25,000",2016,"90,000 km",Diesel,"Koregaon park, Pune"
Ford Ecosport,"5,50,000",2015,"86,536 km",Diesel,"Koregaon park, Pune"
Toyota Innova,"6,45,000",2011,"139,063 km",Diesel,"Koregaon park, Pune"
Hyundai Xcent,"3,99,000",2016,"85,321 km",Diesel,"Koregaon park, Pune"
Honda Amaze,"4,00,000",2015,"65,133 km",CNG & Hybrids,"Koregaon park, Pune"
Maruti Suzuki Alto,"1,40,000",2008,"70,366 km",Petrol,"Koregaon park, Pune"
Hyundai i10,"3,55,000",2015,"36,700 km",Petrol,"Koregaon park, Pune"
Maruti Suzuki Ertiga,"5,65,000",2013,"63,700 km",Petrol,"Koregaon park, Pune"
Hyundai Elantra,"4,55,000",2013,"88,000 km",Diesel,"Koregaon park, Pune"
Hyundai i20,"5,75,000",2015,"78,563 km",Diesel,"Koregaon park, Pune"
Mahindra Scorpio,"3,65,000",2010,"165,233 km",Diesel,"Koregaon park, Pune"
Hyundai Grand i10 Nios,"7,02,000",2019,"35,700 km",Petrol,"Prabhat Road, Pune"
Volkswagen Polo,"4,70,000",2014,"89,900 km",Diesel,"Deccan Gymkhana, Pune"
Ford Ecosport,"6,01,000",2015,"119,000 km",Diesel,"Central Street Camp, Pune"
Maruti Suzuki Wagon-R,"4,90,000",2015,"80,000 km",CNG & Hybrids,"Pune Vidyapith, Pune"
Maruti Suzuki Wagon-R,"3,85,000",2015,"50,000 km",CNG & Hybrids,"Pune Vidyapith, Pune"
Maruti Suzuki Wagon-R,"5,55,000",2020,"64,000 km",CNG & Hybrids,"Shivaji Nagar, Pune"
Audi Q3,"11,75,000",2012,"69,000 km",Diesel,"Pune Cantonment, Pune"
Hyundai Elite i20,"6,90,000",2019,"49,800 km",Petrol,"MG Road, Pune"
Hyundai Venue,"8,90,000",2022,"13,000 km",Petrol,"MG Road, Pune"
Maruti Suzuki Swift,"6,10,000",2017,"88,000 km",Diesel,"Pune Vidyapith, Pune"
Maruti Suzuki Vitara-Brezza,"8,25,000",2018,"64,806 km",Diesel,"Shivaji Nagar, Pune"
Maruti Suzuki Wagon-R,"5,80,000",2020,"51,938 km",Petrol,"Parvati, Pune"
Hyundai Verna,"4,75,000",2012,"101,000 km",Diesel,"Swargate, Pune"
Honda WRV,"7,99,000",2018,"7,900 km",Petrol,"Swargate, Pune"
Maruti Suzuki Estilo,"1,79,000",2011,"53,000 km",Petrol,"Swargate, Pune"
BMW 5 Series,"12,75,000",2013,"115,000 km",Diesel,"Swargate, Pune"
Maruti Suzuki Baleno,"8,65,000",2022,"12,000 km",Petrol,"Sadashiv Peth, Pune"
Mahindra Quanto,"3,15,000",2013,"63,000 km",Diesel,"Modi Colony, Pune"
Hyundai Venue,"8,75,000",2021,"8,921 km",Petrol,"Swargate, Pune"
Mercedes-Benz GLA Class,"19,24,000",2015,"114,281 km",Diesel,"Shivaji Nagar, Pune"
Maruti Suzuki Swift,"3,65,000",2010,"60,000 km",Diesel,"Vishrant Wadi, Pune"
Maruti Suzuki Sx4,"2,50,000",2011,"87,000 km",CNG & Hybrids,"Shivaji Nagar, Pune"
Hyundai i20,"4,50,000",2015,"31,585 km",Petrol,"Vishrant Wadi, Pune"
Hyundai i20,"2,15,000",2010,"55,000 km",Petrol,"Modi Colony, Pune"
Honda City,"10,75,000",2019,"80,790 km",Diesel,"Mangalwar Peth, Pune"
Maruti Suzuki Swift,"6,20,000",2020,"54,000 km",Petrol,"Modi Colony, Pune"
Hyundai Grand i10,"5,35,000",2016,"61,000 km",Petrol,"Modi Colony, Pune"
Toyota Etios,"2,88,000",2011,"99,580 km",CNG & Hybrids,"Law College, Pune"
Audi A6,"6,50,000",2010,"99,000 km",Diesel,"Law College, Pune"
Hyundai Fluidic Verna,"4,44,000",2013,"84,000 km",Diesel,"Law College, Pune"
Honda City,"2,44,000",2010,"77,466 km",Petrol,"Law College, Pune"
Tata Tiago,"4,99,000",2018,"56,104 km",Petrol,"Law College, Pune"
Mercedes-Benz S-Class,"7,75,000",2010,"71,863 km",Diesel,"Law College, Pune"
Ford Ecosport,"7,77,000",2019,"79,000 km",Petrol,"Swargate, Pune"
Maruti Suzuki Wagon R,"4,10,000",2018,70000.0 km,CNG & Hybrids,"Swargate, Pune"
Hyundai Creta,"9,45,000",2016,"79,000 km",Diesel,"Swargate, Pune"
Maruti Suzuki Wagon-R,"5,90,000",2019,"43,000 km",CNG & Hybrids,"Wakadewadi, Pune"
Honda City,"6,95,000",2017,"54,000 km",Petrol,"Wakadewadi, Pune"
Toyota Innova,"12,75,000",2015,"94,000 km",Diesel,"Shivaji Nagar, Pune"
Maruti Suzuki Ciaz,"7,90,000",2017,"81,000 km",Diesel,"Koregaon park, Pune"
Fiat Palio Stile,"1,25,000",2007,"35,000 km",Petrol,"Sopan Baug, Pune"
Maruti Suzuki Ritz,"2,83,000",2011,"37,000 km",Petrol,"Shivaji Nagar, Pune"
Maruti Suzuki Wagon-R,"2,49,000",2011,"57,000 km",Petrol,"Swargate, Pune"
Maruti Suzuki Sx4,"3,11,000",2011,"106,000 km",Diesel,"Swargate, Pune"
Maruti Suzuki Wagon-R-1-0,"3,85,000",2016,"88,000 km",CNG & Hybrids,"Swargate, Pune"
Tata Manza,"1,35,000",2010,"57,476 km",Petrol,"MG Road, Pune"
Honda Civic,"1,52,000",2009,"91,246 km",Petrol,"MG Road, Pune"
Tata Nano,"1,59,000",2015,"104,000 km",CNG & Hybrids,"Swargate, Pune"
Maruti Suzuki Swift,"1,89,000",2008,"56,000 km",Petrol,"Swargate, Pune"
Maruti Suzuki Alto-K10,"1,90,000",2011,"86,000 km",Petrol,"Swargate, Pune"
Maruti Suzuki Wagon-R-1-0,"4,11,000",2016,"106,000 km",CNG & Hybrids,"Swargate, Pune"
Mahindra Bolero,"7,20,000",2018,"108,000 km",Diesel,"Shivaji Nagar, Pune"
Audi A6,"7,80,000",2012,"115,000 km",Diesel,"Shivaji Nagar, Pune"
Ford Classic,"2,75,000",2014,"80,000 km",Diesel,"Vishrant Wadi, Pune"
Hyundai Creta,"7,99,000",2015,"69,000 km",Petrol,"Swargate, Pune"
Mercedes-Benz GLE Class,"38,00,000",2016,"99,076 km",Diesel,"Central Street Camp, Pune"
Hyundai Santro,"6,25,000",2021,"7,833 km",Petrol,"Mangalwar Peth, Pune"
Maruti Suzuki Swift,"5,40,000",2015,"80,000 km",Diesel,"Vishrant Wadi, Pune"
Ford Figo,"1,95,000",2012,"80,000 km",Diesel,"Vishrant Wadi, Pune"
Maruti Suzuki Swift,"5,50,000",2016,"83,000 km",Diesel,"Vishrant Wadi, Pune"
Maruti Suzuki Swift-Dzire,"3,00,000",2011,"80,000 km",Diesel,"Vishrant Wadi, Pune"
Chevrolet Enjoy,"3,75,000",2016,"85,000 km",Diesel,"Vishrant Wadi, Pune"
Renault Triber,"5,51,000",2019,"80,000 km",CNG & Hybrids,"Vishrant Wadi, Pune"
Mercedes-Benz GLA Class,"20,99,000",2016,"85,000 km",Diesel,"Swargate, Pune"
Hyundai i10,"1,61,700",2008,"81,000 km",Petrol,"Koregaon park, Pune"
Hyundai i20,"2,75,000",2011,"56,000 km",Petrol,"Swargate, Pune"
Honda Jazz,"6,99,000",2018,"24,000 km",Petrol,"Swargate, Pune"
Ford Ecosport,"4,60,000",2013,"44,000 km",Petrol,"Vishrant Wadi, Pune"
Honda WRV,"8,50,000",2019,"31,000 km",Petrol,"Koregaon park, Pune"
Mercedes-Benz E-Class,"7,75,000",2011,"90,000 km",Diesel,"East Street Road, Pune"
Volkswagen Passat,"5,21,100",2012,"75,100 km",Diesel,"Pune Cantonment, Pune"
Volkswagen Passat,"5,21,100",2012,"75,100 km",Diesel,"Shivaji Nagar, Pune"
Honda City,"9,99,999",2018,"88,000 km",Diesel,"Swargate, Pune"
Toyota Etios Liva,"2,55,000",2012,"76,000 km",Petrol,"Modi Colony, Pune"
Tata Indigo Ecs,"1,99,000",2012,"93,000 km",Diesel,"Swargate, Pune"
Hyundai i20,"2,55,000",2012,"46,200 km",Petrol,"Swargate, Pune"
