CarName,Price,Year,KilometersDriven,Fuel Type,Location
Maruti Alto K10 VXI,2.70 Lakh,2015,"63,000 km",Petrol,"Lb Nagar, Hyderabad"
MG Hector 1.5 Turbo Savvy Pro CVT BSVI,25.85 Lakh,2023,"10,000 km",Petrol,Hyderabad
BMW 3 Series GT Luxury Line,25 Lakh,2016,"80,000 km",Diesel,Hyderabad
Hyundai Santro Xing GLS,1.99 Lakh,2009,"80,000 km",Petrol,"Ammerpet, Hyderabad"
Hyundai Santro Xing GLS LPG,1.90 Lakh,2009,"75,991 km",LPG,"Nagole, Hyderabad"
Toyota Innova Crysta 2.7 GX AT BSIV,19.25 Lakh,2017,"52,804 km",Petrol,"Rahmath Nagar, Hyderabad"
Maruti Ciaz 1.3 Zeta,7.66 Lakh,2017,"81,647 km",Diesel,"Vanastalipuram, Hyderabad"
Ford Endeavour Titanium Plus 4X4 AT,32.95 Lakh,2021,"79,000 km",Diesel,"Begumpet, Hyderabad"
Hyundai Grand i10 Nios Sportz,6.40 Lakh,2020,"47,636 km",Petrol,"Begumbazar, Hyderabad"
Hyundai Grand i10 1.2 CRDi Sportz,5.31 Lakh,2018,"58,207 km",Diesel,"Begumbazar, Hyderabad"
Mahindra Thar LX 4-Str Hard Top Diesel RWD,18.75 Lakh,2023,"26,000 km",Diesel,"Lb Nagar, Hyderabad"
Hyundai Santro Sportz BSIV,5.01 Lakh,2018,"20,266 km",Petrol,"Rahmath Nagar, Hyderabad"
Audi A3 35 TDI Technology,14.95 Lakh,2014,"88,000 km",Diesel,"Begumpet, Hyderabad"
Mahindra KUV 100 NXT D75 K8 Dual Tone,6.30 Lakh,2019,"44,303 km",Diesel,"Begumbazar, Hyderabad"
Maruti Baleno 1.2 CVT Alpha,6.66 Lakh,2017,"52,712 km",Petrol,"Begumbazar, Hyderabad"
Maruti Wagon R AMT VXI,4.25 Lakh,2016,"52,000 km",Petrol,"Ammerpet, Hyderabad"
Maruti Ritz LDi,3.25 Lakh,2016,"57,000 km",Diesel,"L B Nagar, Hyderabad"
Tata Harrier XZA AT,22.50 Lakh,2021,"24,137 km",Diesel,"Gandhi Bhawan, Hyderabad"
Ford Aspire 1.5 TDCi Titanium,4.50 Lakh,2016,"76,960 km",Diesel,"Gandhi Bhawan, Hyderabad"
Mercedes-Benz GLE 250d,34.90 Lakh,2016,"98,000 km",Diesel,"Chattarpur, New Delhi"
Mercedes-Benz M-Class ML 250 CDI,23.90 Lakh,2015,"75,000 km",Diesel,"Chattarpur, New Delhi"
Jeep Compass 1.4 L Night Eagle BSVI,23.95 Lakh,2022,"8,000 km",Petrol,"Begumpet, Hyderabad"
Jaguar XE Pure,26.50 Lakh,2017,"64,000 km",Petrol,"Lb Nagar, Hyderabad"
Maruti Vitara Brezza ZDi,7.60 Lakh,2016,"84,000 km",Diesel,"Lb Nagar, Hyderabad"
Nissan Kicks 1.3 Turbo XV Pre Option,10.99 Lakh,2020,"31,500 km",Petrol,"Vidyanagar, Hyderabad"
Maruti Celerio ZXI AMT,4.54 Lakh,2015,"40,715 km",Petrol,"Rangareddi, Hyderabad"
Renault KWID 1.0 RXT,3.12 Lakh,2017,"76,863 km",Petrol,"Begumbazar, Hyderabad"
Maruti Ciaz VDi Plus,7 Lakh,2016,"70,000 km",Diesel,"L B Nagar, Hyderabad"
Hyundai Santro Magna AMT BSIV,4.62 Lakh,2019,"63,338 km",Petrol,"Rangareddi, Hyderabad"
Maruti Alto K10 VXI,3.58 Lakh,2018,"44,277 km",Petrol,"Begumbazar, Hyderabad"
BMW 3 Series 330i M Sport,41.75 Lakh,2020,"31,000 km",Petrol,"Begumpet, Hyderabad"
Hyundai i20 1.4 Sportz,6.24 Lakh,2018,"93,735 km",Diesel,"Begumbazar, Hyderabad"
Volkswagen Vento 1.5 TDI Highline,6.30 Lakh,2016,"1,36,711 km",Diesel,"Nagol, Hyderabad"
Maruti Alto K10 VXI,3.81 Lakh,2019,"64,737 km",Petrol,"Begumbazar, Hyderabad"
Honda Amaze S i-Vtech,4.13 Lakh,2013,"65,681 km",Petrol,"Begumbazar, Hyderabad"
Hyundai Santa Fe 4X4,5.75 Lakh,2012,"1,83,000 km",Diesel,"Ammerpet, Hyderabad"
Mercedes-Benz C-Class C 200 Kompressor Elegance AT,20 Lakh,2007,"40,000 km",Petrol,Hyderabad
Hyundai Creta SX Diesel AT BSVI,15.80 Lakh,2020,"1,34,000 km",Diesel,"Uppal, Hyderabad"
Ford Endeavour 2.2 Titanium AT 4X2,23.20 Lakh,2017,"1,54,058 km",Diesel,"Gandhi Bhawan, Hyderabad"
Maruti Swift Dzire AMT VXI BS IV,6.25 Lakh,2017,"59,326 km",Petrol,"West Marredpally, Hyderabad"
Honda Jazz 1.5 SV i DTEC,4.69 Lakh,2015,"1,00,000 km",Diesel,"Vidyanagar, Hyderabad"
Mahindra Scorpio S11 BSIV,18.90 Lakh,2020,"68,901 km",Diesel,"Uppal, Hyderabad"
Toyota Innova Crysta 2.4 ZX 7 STR AT,25.50 Lakh,2020,"1,09,000 km",Diesel,"Uppal, Hyderabad"
Honda City SV MT,6.40 Lakh,2015,"35,148 km",Petrol,"Madhapur, Hyderabad"
Maruti Alto 800 LXI,3.49 Lakh,2019,"52,000 km",Petrol,"Vidyanagar, Hyderabad"
Honda Brio S MT,2.79 Lakh,2012,"90,741 km",Petrol,"Begumbazar, Hyderabad"
Hyundai i10 Magna 1.1L,3.48 Lakh,2013,"46,764 km",Petrol,"Begumbazar, Hyderabad"
Maruti Swift DDiS VDI,4.80 Lakh,2014,"75,194 km",Diesel,"Gandhi Bhawan, Hyderabad"
Tata Harrier XT plus 2020-2022,18.88 Lakh,2022,"70,661 km",Diesel,"Begumbazar, Hyderabad"
Hyundai Grand i10 1.2 Kappa Magna BSIV,5.33 Lakh,2018,"7,514 km",Petrol,"Rangareddi, Hyderabad"
Maruti Ignis 1.2 Sigma BSIV,5.72 Lakh,2020,"25,364 km",Petrol,"Nagol, Hyderabad"
Hyundai Grand i10 Nios Magna,6.21 Lakh,2021,"44,583 km",Petrol,"Rahmath Nagar, Hyderabad"
Maruti Swift Dzire AMT VXI BS IV,6.70 Lakh,2017,"47,843 km",Petrol,"Gandhi Bhawan, Hyderabad"
Jeep Compass 2.0 Limited 4X4,11.40 Lakh,2017,"97,146 km",Diesel,"Begumbazar, Hyderabad"
Hyundai Aura SX Option,7.27 Lakh,2020,"59,429 km",Petrol,"Rangareddi, Hyderabad"
Maruti Ignis 1.3 AMT Zeta,6.40 Lakh,2017,"95,408 km",Diesel,"Gandhi Bhawan, Hyderabad"
BMW 3 Series 320d Luxury Line,48.50 Lakh,2020,"35,000 km",Diesel,"Ammerpet, Hyderabad"
Mercedes-Benz CLS-Class 350 BE,32 Lakh,2013,"40,000 km",Petrol,Hyderabad
Audi Q8 55 TFSI Quattro BSVI,1.09 Crore,2022,"30,381 km",Petrol,"Madhapur, Hyderabad"
Maruti SX4 S Cross Zeta DDiS 200 SH,8.90 Lakh,2019,"86,476 km",Diesel,"Nagol, Hyderabad"
Maruti Baleno RS,6.75 Lakh,2017,"59,000 km",Petrol,"Vidyanagar, Hyderabad"
Maruti Vitara Brezza ZDi Plus,10.50 Lakh,2019,"73,000 km",Diesel,"Uppal, Hyderabad"
Honda Amaze SX i-DTEC,5.40 Lakh,2015,"1,09,480 km",Diesel,"Nagol, Hyderabad"
Maruti S-Presso VXi Plus BSVI,5.15 Lakh,2022,"18,900 km",Petrol,"Vidyanagar, Hyderabad"
Audi A6 45 TFSI Premium Plus BSVI,58.50 Lakh,2019,"24,000 km",Petrol,"Ammerpet, Hyderabad"
Hyundai i20 Asta 1.2,6.34 Lakh,2017,"45,232 km",Petrol,"Begumbazar, Hyderabad"
Hyundai Grand i10 1.2 Kappa Sportz BSIV,5.27 Lakh,2018,"34,331 km",Petrol,"Rangareddi, Hyderabad"
Jeep Compass 1.4 Limited Option,19.75 Lakh,2019,"63,000 km",Petrol,"Ammerpet, Hyderabad"
Maruti S-Presso VXI Plus 2019-2022,4.38 Lakh,2021,"37,703 km",Petrol,"Vanastalipuram, Hyderabad"
Maruti Ignis 1.2 AMT Zeta BSIV,5.15 Lakh,2017,"83,179 km",Petrol,"Vanastalipuram, Hyderabad"
Hyundai Santro Xing GLS,2.65 Lakh,2010,"73,000 km",Petrol,"Ammerpet, Hyderabad"
Maruti Wagon R VXI BS IV,4.10 Lakh,2017,"56,816 km",Petrol,"Begumbazar, Hyderabad"
BMW X1 xDrive 20d M Sport,24.50 Lakh,2016,"95,000 km",Diesel,"Ammerpet, Hyderabad"
Tata Altroz XE BSVI,8.75 Lakh,2022,"38,754 km",Petrol,"Rahmath Nagar, Hyderabad"
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,10.26 Lakh,2020,"21,520 km",Petrol,"Rahmath Nagar, Hyderabad"
Mercedes-Benz S-Class 320 L,9.99 Lakh,2001,"48,000 km",Petrol,"Ammerpet, Hyderabad"
Renault Captur 1.5 Diesel RXT,8.75 Lakh,2018,"70,000 km",Diesel,"Ammerpet, Hyderabad"
Hyundai Grand i10 Magna AT,6.25 Lakh,2016,"16,000 km",Petrol,"Ammerpet, Hyderabad"
Maruti Ignis 1.3 Zeta,6.99 Lakh,2017,"75,000 km",Diesel,"Ammerpet, Hyderabad"
Mercedes-Benz E-Class E250 CDI,19.95 Lakh,2013,"1,01,000 km",Diesel,"Ammerpet, Hyderabad"
Maruti Ignis 1.2 Alpha BSIV,6.25 Lakh,2020,"26,131 km",Petrol,"Gandhi Bhawan, Hyderabad"
Honda City VX MT,5.80 Lakh,2015,"1,17,021 km",Petrol,"Nagole, Hyderabad"
Audi A4 35 TDI Technology Edition,19.99 Lakh,2015,"99,000 km",Diesel,"Ammerpet, Hyderabad"
Jaguar XF 2.0 Diesel Portfolio,39 Lakh,2016,"61,097 km",Diesel,"Gandhi Bhawan, Hyderabad"
Mercedes-Benz C-Class C 250 CDI Avantgarde,24.90 Lakh,2017,"52,400 km",Diesel,"Paltra, Gurgaon"
Maruti Alto 800 LXI,3.36 Lakh,2019,"62,125 km",Petrol,"Rahmath Nagar, Hyderabad"
Maruti Wagon R Stingray VXI,3.29 Lakh,2013,"55,041 km",Petrol,"Rahmath Nagar, Hyderabad"
Skoda Rapid 1.0 TSI Onyx,8.30 Lakh,2021,"40,000 km",Petrol,Hyderabad
Hyundai i10 Sportz,3.29 Lakh,2013,"83,322 km",Petrol,"Rahmath Nagar, Hyderabad"
Tata Altroz XZ Plus Dark Edition Diesel BSVI,8.88 Lakh,2022,"37,241 km",Diesel,"Rahmath Nagar, Hyderabad"
Maruti Baleno Alpha,10 Lakh,2022,"30,000 km",Petrol,Hyderabad
Honda City VX CVT,10.83 Lakh,2020,"61,327 km",Petrol,"Rangareddi, Hyderabad"
Hyundai i10 Sportz 1.1L,4 Lakh,2016,"70,000 km",Petrol,Hyderabad
Maruti Baleno 1.2 CVT Alpha,6.67 Lakh,2018,"82,740 km",Petrol,"Begumbazar, Hyderabad"
Maruti Alto 800 VXI,3.25 Lakh,2017,"36,027 km",Petrol,"Rahmath Nagar, Hyderabad"
Audi Q7 3.0 TDI quattro,9.90 Lakh,2009,"1,21,000 km",Diesel,"Lb Nagar, Hyderabad"
Hyundai Santro Xing GLS,1.80 Lakh,2009,"76,000 km",Petrol,"Lb Nagar, Hyderabad"
Maruti Swift Dzire Tour 1.2 S STD,5.50 Lakh,2020,"1,10,000 km",Petrol,Hyderabad
Maruti Swift VDI,6.95 Lakh,2019,"75,447 km",Diesel,"Gandhi Bhawan, Hyderabad"
Kia Seltos HTX G,14 Lakh,2021,"20,000 km",Petrol,Hyderabad
Chevrolet Beat Diesel LS,2.80 Lakh,2012,"70,000 km",Diesel,Hyderabad
Maruti SX4 S Cross Alpha AT,10.50 Lakh,2021,"30,000 km",Petrol,Hyderabad
Hyundai Aura SX option Diesel,6.10 Lakh,2020,"1,00,000 km",Diesel,Hyderabad
Maruti Baleno 1.2 Delta,4.60 Lakh,2016,"1,00,000 km",Petrol,Hyderabad
Maruti Swift VDI BSIV,4.25 Lakh,2015,"1,64,000 km",Diesel,Hyderabad
Maruti Celerio ZXI Plus,5.76 Lakh,2021,"76,805 km",Petrol,"Begumbazar, Hyderabad"
Hyundai i20 Asta 1.2,6.45 Lakh,2016,"53,193 km",Petrol,"Vanastalipuram, Hyderabad"
Maruti Baleno 1.3 Delta,5.90 Lakh,2016,"78,000 km",Diesel,"Lb Nagar, Hyderabad"
Maruti Alto 800 LXI Optional,3.25 Lakh,2017,"56,897 km",Petrol,"Begumbazar, Hyderabad"
Hyundai Santro Sportz AMT,5.94 Lakh,2021,"31,784 km",Petrol,"Vanastalipuram, Hyderabad"
Hyundai i10 Era LPG,2.90 Lakh,2011,"63,000 km",LPG,"Lb Nagar, Hyderabad"
Maruti Wagon R VXI BS IV,3.47 Lakh,2015,"90,925 km",Petrol,"Rangareddi, Hyderabad"
Hyundai Venue E BSIV,7.80 Lakh,2019,"19,326 km",Petrol,"Gandhi Bhawan, Hyderabad"
Volkswagen Vento 1.0 TSI Highline AT,10.29 Lakh,2021,"55,310 km",Petrol,"Rahmath Nagar, Hyderabad"
Honda City VX CVT,11.91 Lakh,2021,"49,410 km",Petrol,"Begumbazar, Hyderabad"
Jeep Compass 2.0 Sport Plus BSIV,16 Lakh,2020,"50,000 km",Diesel,Hyderabad
Maruti Vitara Brezza ZDi Plus,9.50 Lakh,2018,"72,865 km",Diesel,"Nagol, Hyderabad"
Maruti Alto 800 LXI,2.80 Lakh,2016,"48,000 km",Petrol,"Lb Nagar, Hyderabad"
Hyundai i20 Sportz Plus Diesel,7.80 Lakh,2020,"58,000 km",Diesel,"Lb Nagar, Hyderabad"
Maruti Baleno Alpha AMT,10.25 Lakh,2022,"9,000 km",Petrol,"Lb Nagar, Hyderabad"
BMW 5 Series 520i Luxury Line,31.90 Lakh,2016,"55,000 km",Petrol,"Chattarpur, New Delhi"
Honda City i DTec V,6.99 Lakh,2016,"64,000 km",Diesel,"Uppal, Hyderabad"
Audi Q5 35TDI,38.90 Lakh,2019,"32,000 km",Diesel,"Chattarpur, New Delhi"
Audi Q7 45 TDI Quattro Premium Plus,36.90 Lakh,2016,"78,000 km",Diesel,"Chattarpur, New Delhi"
Mercedes-Benz E-Class E200 Edition E,19.90 Lakh,2014,"59,000 km",Petrol,"Chattarpur, New Delhi"
Maruti S-Presso VXI Plus 2019-2022,4.97 Lakh,2022,"59,398 km",Petrol,"Rangareddi, Hyderabad"
Honda Jazz 1.2 V AT i VTEC,6.18 Lakh,2016,"76,321 km",Petrol,"Vanastalipuram, Hyderabad"
Mercedes-Benz S-Class S 500 L,52.90 Lakh,2014,"79,000 km",Petrol,"Chattarpur, New Delhi"
Hyundai i20 Asta 1.2,6.21 Lakh,2017,"62,440 km",Petrol,"Begumbazar, Hyderabad"
Maruti Swift VDI BSIV,5.35 Lakh,2016,"85,898 km",Diesel,"Begumbazar, Hyderabad"
BMW 7 Series 730Ld Design Pure Excellence,46.90 Lakh,2016,"39,000 km",Diesel,"Chattarpur, New Delhi"
Maruti Ciaz 1.3 Zeta,7.82 Lakh,2017,"75,377 km",Diesel,"Rangareddi, Hyderabad"
BMW 7 Series 750Li Design Pure Excellence CBU,34.90 Lakh,2014,"49,000 km",Petrol,"Chattarpur, New Delhi"
Renault Duster RXZ Turbo,9.51 Lakh,2020,"1,05,595 km",Petrol,"Begumbazar, Hyderabad"
Maruti Celerio VXI Optional,3.75 Lakh,2016,"94,915 km",Petrol,"Rangareddi, Hyderabad"
Audi Q7 45 TDI Quattro Technology,49.90 Lakh,2018,"1,10,000 km",Diesel,"Chattarpur, New Delhi"
Land Rover Discovery Sport Si4 HSE,37.90 Lakh,2017,"69,000 km",Petrol,"Chattarpur, New Delhi"
Honda Jazz ZX CVT,9.95 Lakh,2021,"20,000 km",Petrol,"Begumpet, Hyderabad"
Skoda Octavia 2.0 TDI MT Ambition,7.35 Lakh,2014,"1,20,000 km",Diesel,Hyderabad
Maruti S-Presso VXI Plus Opt AT 2019-2022,5.10 Lakh,2020,"40,000 km",Petrol,"Ida Uppal, Hyderabad"
Honda Amaze VX Petrol BSIV,7.75 Lakh,2019,"20,000 km",Petrol,Hyderabad
Hyundai Venue SX Opt Diesel BSIV,11.95 Lakh,2021,"45,000 km",Diesel,"Uppal, Hyderabad"
Maruti Swift Dzire VXI,3.90 Lakh,2013,"1,20,000 km",Petrol,Hyderabad
BMW 5 Series 520d Sport Line,30 Lakh,2017,"57,823 km",Diesel,Hyderabad
Maruti Ciaz VXi Option,5.50 Lakh,2015,"74,066 km",Petrol,Hyderabad
Maruti Wagon R LXI BS IV,3.35 Lakh,2012,"22,820 km",Petrol,"Begumbazar, Hyderabad"
Maruti Wagon R VXI BS IV,3.21 Lakh,2013,"76,369 km",Petrol,"Rahmath Nagar, Hyderabad"
Honda Amaze S Option i-DTEC,7.50 Lakh,2018,"80,000 km",Diesel,Hyderabad
Maruti Alto 800 VXI BSIV,3.14 Lakh,2019,"76,685 km",Petrol,"Begumbazar, Hyderabad"
Maruti Swift VXI,5.38 Lakh,2017,"59,135 km",Petrol,"Begumbazar, Hyderabad"
Renault Captur 1.5 Petrol RXE,7 Lakh,2019,"50,000 km",Petrol,Hyderabad
Maruti Baleno 1.2 CVT Alpha,6.83 Lakh,2018,"54,210 km",Petrol,"Begumbazar, Hyderabad"
Maruti Swift Dzire LDI,3.70 Lakh,2016,"2,14,642 km",Diesel,Hyderabad
Hyundai Verna 1.6 SX VTVT,7.13 Lakh,2017,"85,902 km",Petrol,"Rahmath Nagar, Hyderabad"
Maruti Ciaz Delta BSIV,7.98 Lakh,2019,"69,022 km",Petrol,"Rahmath Nagar, Hyderabad"
Audi A6 35 TFSI,40.90 Lakh,2019,"45,600 km",Petrol,"Paltra, Gurgaon"
Tata Tiago 1.2 Revotron XZA,4.50 Lakh,2018,"1,20,000 km",Petrol,Hyderabad
Kia Seltos HTX Plus AT D,16.99 Lakh,2021,"70,000 km",Diesel,Hyderabad
Hyundai Verna 1.6 SX VTVT,5.75 Lakh,2013,"80,000 km",Petrol,Hyderabad
Hyundai Grand i10 CRDi Magna,4.10 Lakh,2015,"1,10,000 km",Diesel,Hyderabad
Hyundai Grand i10 CRDi Magna,4.10 Lakh,2015,"1,10,000 km",Diesel,Hyderabad
Hyundai Aura SX,6.79 Lakh,2020,"31,400 km",Petrol,"Vidyanagar, Hyderabad"
Hyundai i20 Diesel Sportz,6.95 Lakh,2018,"74,000 km",Diesel,"Uppal, Hyderabad"
Maruti Celerio VXI Optional,4.40 Lakh,2016,"44,000 km",Petrol,"Lb Nagar, Hyderabad"
Maruti Celerio ZXI Optional AMT BSIV,4.95 Lakh,2018,"80,000 km",Petrol,Hyderabad
Maruti Wagon R VXI BS IV,3.23 Lakh,2015,"67,322 km",Petrol,"Rahmath Nagar, Hyderabad"
Maruti Wagon R VXI BS IV,2.98 Lakh,2013,"1,23,745 km",Petrol,"Rahmath Nagar, Hyderabad"
Mercedes-Benz E-Class E350 Petrol,12 Lakh,2009,"1,20,000 km",Petrol,Hyderabad
Honda Jazz 1.2 V AT i VTEC,6.11 Lakh,2016,"85,680 km",Petrol,"Begumbazar, Hyderabad"
Maruti Celerio ZXI Optional,4.65 Lakh,2017,"72,544 km",Petrol,"Rangareddi, Hyderabad"
Maruti Celerio VXI AT,4 Lakh,2015,"1,20,000 km",Petrol,Hyderabad
Ford Figo Titanium,7.28 Lakh,2021,"29,154 km",Petrol,"Begumbazar, Hyderabad"
Honda City i VTEC VX,7.50 Lakh,2016,"1,00,000 km",Petrol,Hyderabad
Datsun RediGO 1.0 T Option,4.14 Lakh,2021,"33,730 km",Petrol,"Rangareddi, Hyderabad"
Maruti Ciaz VDi Plus SHVS,6.17 Lakh,2017,"81,531 km",Diesel,"Rangareddi, Hyderabad"
Honda Amaze V CVT Petrol BSIV,7.29 Lakh,2019,"63,800 km",Petrol,"Vidyanagar, Hyderabad"
Ford Ecosport 1.5 Ti VCT MT Titanium BSIV,9 Lakh,2017,"73,000 km",Petrol,Hyderabad
Maruti Baleno 1.2 Zeta,6.60 Lakh,2016,"67,000 km",Petrol,"Lb Nagar, Hyderabad"
Maruti Swift DDiS VDI,5.30 Lakh,2015,"98,000 km",Diesel,"Lb Nagar, Hyderabad"
Maruti Swift Dzire LXI Optional-O,5.60 Lakh,2016,"63,000 km",Petrol,"Lb Nagar, Hyderabad"
Hyundai i10 Magna LPG,2.90 Lakh,2012,"75,000 km",LPG,"Lb Nagar, Hyderabad"
Honda Jazz 1.2 V AT i VTEC,6.50 Lakh,2017,"43,700 km",Petrol,"Vidyanagar, Hyderabad"
Land Rover Discovery Sport TD4 SE,46.50 Lakh,2019,"89,000 km",Diesel,"Ammerpet, Hyderabad"
Maruti Ciaz VXi,5.80 Lakh,2015,"62,568 km",Petrol,"Gandhi Bhawan, Hyderabad"
Volkswagen Tiguan Allspace 4Motion,27 Lakh,2020,"50,000 km",Petrol,Hyderabad
Hyundai Santro Sportz BSIV,4.64 Lakh,2019,"69,581 km",Petrol,"Begumbazar, Hyderabad"
Ford Figo Titanium Blu Diesel,7.32 Lakh,2020,"51,625 km",Diesel,"Rangareddi, Hyderabad"
Hyundai i10 Sportz,3.50 Lakh,2012,"71,318 km",Petrol,"Gandhi Bhawan, Hyderabad"
Maruti Alto K10 VXI Plus,4.87 Lakh,2022,"6,452 km",Petrol,"Begumbazar, Hyderabad"
Hyundai Santro Sportz AMT BSIV,4.91 Lakh,2019,"19,340 km",Petrol,"Rahmath Nagar, Hyderabad"
Jaguar F-Pace Prestige 2.0 AWD,33.75 Lakh,2017,"86,000 km",Diesel,"Ammerpet, Hyderabad"
Maruti Alto 800 LXI Opt BSVI,4.10 Lakh,2022,"11,369 km",Petrol,"Vanastalipuram, Hyderabad"
Mahindra Thar CRDe,9.75 Lakh,2018,"75,000 km",Diesel,"Ammerpet, Hyderabad"
Hyundai i10 Sportz,2.62 Lakh,2011,"90,010 km",Petrol,"Begumbazar, Hyderabad"
Honda Amaze S CVT Petrol BSIV,7.10 Lakh,2019,"36,516 km",Petrol,"Vanastalipuram, Hyderabad"
BMW X1 sDrive20d,15.50 Lakh,2013,"69,261 km",Diesel,"Gandhi Bhawan, Hyderabad"
Jaguar XJ 5.0L,33 Lakh,2011,"40,000 km",Petrol,Hyderabad
Maruti Zen Estilo 1.1 VXI BSIII,2.68 Lakh,2007,"80,000 km",Petrol,Hyderabad
Kia Seltos HTX Plus Diesel,13.25 Lakh,2019,"88,000 km",Diesel,"Ammerpet, Hyderabad"
Maruti Ciaz Alpha 1.5,9.75 Lakh,2019,"53,800 km",Diesel,"Vidyanagar, Hyderabad"
Audi A6 2.0 TDI,16.99 Lakh,2013,"67,000 km",Diesel,"Ammerpet, Hyderabad"
Jeep Compass 2.0 Sport,15.99 Lakh,2017,"52,000 km",Diesel,"Ammerpet, Hyderabad"
Hyundai Grand i10 AT Asta,5.99 Lakh,2016,"63,000 km",Petrol,"Ammerpet, Hyderabad"
Honda City VTEC,9.90 Lakh,2022,"12,545 km",Petrol,"Madhapur, Hyderabad"
Maruti Swift VVT VXI,5.50 Lakh,2016,"75,932 km",Petrol,"Gandhi Bhawan, Hyderabad"
Maruti Baleno 1.2 Delta,5.40 Lakh,2017,"65,295 km",Petrol,"Vanastalipuram, Hyderabad"
Maruti S-Presso VXI Plus 2019-2022,4.83 Lakh,2022,"9,939 km",Petrol,"Begumbazar, Hyderabad"
Audi Q3 35 TDI Quattro Premium,25.50 Lakh,2017,"97,000 km",Diesel,"Ammerpet, Hyderabad"
Maruti Swift VXI,5.94 Lakh,2017,"12,783 km",Petrol,"Begumbazar, Hyderabad"
Hyundai i20 Sportz 1.2,5.86 Lakh,2017,"98,886 km",Petrol,"Begumbazar, Hyderabad"
Honda Jazz VX CVT,19 Lakh,2018,"21,162 km",Petrol,"Madhapur, Hyderabad"
Maruti Wagon R LXI BS IV,3.23 Lakh,2012,"14,357 km",Petrol,"Vanastalipuram, Hyderabad"
Maruti Swift LXI,5.30 Lakh,2015,"44,506 km",Petrol,"Gandhi Bhawan, Hyderabad"
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,10.23 Lakh,2020,"37,559 km",Petrol,"Begumbazar, Hyderabad"
Maruti Baleno Zeta,6.81 Lakh,2020,"35,479 km",Petrol,"Rahmath Nagar, Hyderabad"
Hyundai i20 1.4 Sportz,7.60 Lakh,2017,"77,712 km",Diesel,"Nagol, Hyderabad"
Hyundai i20 1.4 Asta Option,7.55 Lakh,2017,"89,326 km",Diesel,"Nagol, Hyderabad"
Hyundai Elite i20 2018 Diesel Asta Option,7.63 Lakh,2018,"75,130 km",Diesel,"Rahmath Nagar, Hyderabad"
Hyundai i10 Sportz,3.15 Lakh,2011,"52,887 km",Petrol,"Gandhi Bhawan, Hyderabad"
Maruti Ciaz VXi Plus,5.85 Lakh,2014,"90,623 km",Petrol,"Gandhi Bhawan, Hyderabad"
Maruti Alto 800 LXI,2.50 Lakh,2019,"10,974 km",Petrol,Hyderabad
Hyundai Xcent 1.1 CRDi SX,3 Lakh,2016,"2,19,264 km",Diesel,Hyderabad
Ford Ecosport 1.5 DV5 MT Ambiente,4.30 Lakh,2014,"90,000 km",Diesel,Hyderabad
Maruti Swift VDI,3.10 Lakh,2011,"1,00,000 km",Diesel,Hyderabad
Citroen C3 Puretech 82 Feel BSVI,7 Lakh,2023,"20,000 km",Petrol,Hyderabad
Honda City i-VTEC CVT V,7.88 Lakh,2017,"89,700 km",Petrol,"Rangareddi, Hyderabad"
Maruti Ignis 1.2 Delta BSIV,4.82 Lakh,2019,"66,900 km",Petrol,"Rangareddi, Hyderabad"
Honda New Accord 3.5 V6,6 Lakh,2012,"1,00,000 km",Petrol,Hyderabad
Maruti Celerio ZXI AMT,4.46 Lakh,2017,"84,195 km",Petrol,"Rahmath Nagar, Hyderabad"
Honda City i VTEC VX Option,6.39 Lakh,2016,"68,858 km",Petrol,"Begumbazar, Hyderabad"
Hyundai i20 Sportz IVT BSVI,10.50 Lakh,2023,"2,700 km",Petrol,Hyderabad
Maruti Swift Dzire VXI,4.05 Lakh,2013,"68,712 km",Petrol,"Rahmath Nagar, Hyderabad"
Hyundai i20 Sportz IVT BSVI,10.50 Lakh,2023,"2,700 km",Petrol,Hyderabad
Honda Amaze VX Petrol BSIV,7.54 Lakh,2020,"24,145 km",Petrol,"Vanastalipuram, Hyderabad"
Maruti Ignis 1.2 AMT Zeta BSIV,5.78 Lakh,2018,"46,318 km",Petrol,"Begumbazar, Hyderabad"
Maruti Brezza Zxi BSVI,11.50 Lakh,2022,"21,280 km",Petrol,Hyderabad
MG Hector Plus 2.0 Sharp Pro Diesel BSVI,23.50 Lakh,2023,"20,000 km",Diesel,Hyderabad
Maruti Ertiga VXI,10.40 Lakh,2021,"40,000 km",Petrol,Hyderabad
Land Rover Discovery Sport S Diesel,59 Lakh,2020,"40,000 km",Diesel,Hyderabad
Maruti Swift Dzire VDI,5.95 Lakh,2017,"1,05,000 km",Diesel,"Ida Uppal, Hyderabad"
Mercedes-Benz GLS 350d 4MATIC,42.90 Lakh,2017,"65,400 km",Diesel,"Paltra, Gurgaon"
Tata Punch Camo Accomplished Dazzle BSVI,9 Lakh,2023,"10,000 km",Petrol,Hyderabad
Hyundai i20 N-Line N8 iMT BSVI,10.25 Lakh,2021,"30,000 km",Petrol,Hyderabad
Hyundai Creta 1.6 VTVT AT SX Plus,11.30 Lakh,2017,"60,000 km",Petrol,Hyderabad
Toyota Innova 2.5 E Diesel MS 8-seater,2.90 Lakh,2006,"1,20,000 km",Diesel,Hyderabad
