ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
103,Hyundai Creta,"11,75,000",2016,45883,Petrol,"Kasturba Road, Bengaluru",https://www.olx.in/item/hyundai-creta-16-vtvt-at-sx-plus-2016-petrol-iid-1747230770,https://apollo-singapore.akamaized.net/v1/files/np9yzh586c0p2-IN/image;s=850x0
104,Mercedes-Benz E-Class,"71,25,000",2023,1650,Petrol,"Kasturba Road, Bengaluru",https://www.olx.in/item/mercedes-benz-e-class-e-200-2023-petrol-iid-1744900408,https://apollo-singapore.akamaized.net/v1/files/nqr3eb0oyrwp2-IN/image;s=850x0
105,Mercedes-Benz E-Class,"72,75,000",2022,2698,Diesel,"Kasturba Road, Bengaluru",https://www.olx.in/item/mercedes-benz-e-class-exclusive-e-220-d-2022-diesel-iid-1739139325,https://apollo-singapore.akamaized.net/v1/files/cgodfm002m4o-IN/image;s=850x0
106,Hyundai i20,"3,75,000",2011,110000,Petrol,"Kamakshipalya, Bengaluru",https://www.olx.in/item/hyundai-i20-12-spotz-2011-petrol-iid-1746635491,https://apollo-singapore.akamaized.net/v1/files/oogj4wc2f72b2-IN/image;s=850x0
107,Volkswagen VentoTest,"3,80,000",2011,119000,Diesel,"Mahalakshmi Layout, Bengaluru",https://www.olx.in/item/volkswagen-vento-2011-diesel-iid-1750161973,https://apollo-singapore.akamaized.net/v1/files/h7bl92uep21-IN/image;s=850x0
108,Volkswagen VentoTest,"3,80,000",2011,119000,Diesel,"Mahalakshmi Layout, Bengaluru",https://www.olx.in/item/volkswagen-vento-2011-diesel-iid-1750161537,https://apollo-singapore.akamaized.net/v1/files/q7ksj5bwvvhx-IN/image;s=850x0
109,Maruti Suzuki Swift-Dzire,"5,15,000",2014,83000,Diesel,"Rajaji Nagar, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-dzire-vdi-bsiv-2014-diesel-iid-1750160980,https://apollo-singapore.akamaized.net/v1/files/zd7rgp93shq53-IN/image;s=850x0
110,Honda Amaze,"4,80,000",2015,27000,Petrol,"Banagiri Nagar, Bengaluru",https://www.olx.in/item/honda-amaze-2013-2016-vx-i-vtech-2015-petrol-iid-1750160596,https://apollo-singapore.akamaized.net/v1/files/rdr1d1k5b6kh2-IN/image;s=850x0
111,Hyundai Tucson,"18,75,000",2018,41003,Petrol,"Rajaji Nagar, Bengaluru",https://www.olx.in/item/hyundai-tucson-gl-2wd-automatic-2018-petrol-iid-1735686355,https://apollo-singapore.akamaized.net/v1/files/7ioc0ly1spnw-IN/image;s=850x0
112,Renault Duster,"6,25,000",2013,62000,Diesel,"Banashankari Stage 2, Bengaluru",https://www.olx.in/item/renault-duster-85ps-diesel-rxl-2013-diesel-iid-1745476652,https://apollo-singapore.akamaized.net/v1/files/r90hro460oq83-IN/image;s=850x0
113,Volkswagen Polo,"6,75,000",2016,30000,Petrol,"Rajaji Nagar, Bengaluru",https://www.olx.in/item/volkswagen-polo-highline-16l-petrol-2016-petrol-iid-1747848421,https://apollo-singapore.akamaized.net/v1/files/f6sal4x4ptth3-IN/image;s=850x0
114,Hyundai Fluidic Verna,"5,80,000",2014,85000,Diesel,"Rajaji Nagar, Bengaluru",https://www.olx.in/item/hyundai-fluidic-verna-16-crdi-sx-2014-diesel-iid-1747847853,https://apollo-singapore.akamaized.net/v1/files/muz39a710u5a1-IN/image;s=850x0
115,Hyundai Verna,"6,95,000",2015,33000,Petrol,"Vijaya Nagar, Bengaluru",https://www.olx.in/item/hyundai-verna-16-s-o-vtvt-2015-petrol-iid-1746896711,https://apollo-singapore.akamaized.net/v1/files/v1haoyhl5w891-IN/image;s=850x0
116,Nissan Micra,"3,19,000",2012,67000,Diesel,"Vijaya Nagar, Bengaluru",https://www.olx.in/item/nissan-micra-xl-diesel-2012-diesel-iid-1746876862,https://apollo-singapore.akamaized.net/v1/files/530hh6nerro13-IN/image;s=850x0
117,Maruti Suzuki Eeco,"5,75,000",2021,22000,Petrol,"Rajaji Nagar, Bengaluru",https://www.olx.in/item/maruti-suzuki-eeco-5-seater-ac-2021-petrol-iid-1741821714,https://apollo-singapore.akamaized.net/v1/files/d4smtgimzcl22-IN/image;s=850x0
118,Volkswagen Polo,"4,75,000",2014,78900,Diesel,"Agrahara Dasarahalli, Bengaluru",https://www.olx.in/item/volkswagen-polo-comfortline-12l-diesel-2014-diesel-iid-1749609192,https://apollo-singapore.akamaized.net/v1/files/wd09ss3gjpoo3-IN/image;s=850x0
119,Volkswagen VentoTest,"5,85,000",2015,63000,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/volkswagen-vento-12-tsi-highline-at-2015-petrol-iid-1746634333,https://apollo-singapore.akamaized.net/v1/files/vo0ialvvbdpd-IN/image;s=850x0
120,Hyundai i10,"4,45,000",2015,33000,Petrol,"Banashankari Stage 3, Bengaluru",https://www.olx.in/item/hyundai-i10-sportz-11-irde2-2015-petrol-iid-1742058384,https://apollo-singapore.akamaized.net/v1/files/suqt0huheep03-IN/image;s=850x0
121,Honda Brio,"4,85,000",2017,52000,Petrol,"Banashankari Stage 3, Bengaluru",https://www.olx.in/item/honda-brio-s-mt-2017-petrol-iid-1742057361,https://apollo-singapore.akamaized.net/v1/files/z54jxjykmqwj3-IN/image;s=850x0
122,Hyundai Creta,"13,50,000",2019,71000,Diesel,"Rajaji Nagar, Bengaluru",https://www.olx.in/item/hyundai-creta-16-sx-o-2019-diesel-iid-1742059867,https://apollo-singapore.akamaized.net/v1/files/i5lae8w1sldz1-IN/image;s=850x0
123,Ford Ecosport,"8,30,000",2017,57000,Diesel,"Banashankari, Bengaluru",https://www.olx.in/item/ford-ecosport-titanium-15-tdci-opt-2017-diesel-iid-1738540248,https://apollo-singapore.akamaized.net/v1/files/6i4v57xyq1nn3-IN/image;s=850x0
124,Jeep Compass,"15,99,999",2017,33000,Diesel,"Banashankari, Bengaluru",https://www.olx.in/item/jeep-compass-20-longitude-2017-diesel-iid-1718938985,https://apollo-singapore.akamaized.net/v1/files/r1e9fg4kdwcv2-IN/image;s=850x0
125,Ford Aspire,"6,00,000",2020,51000,Diesel,"Giri Nagar, Bengaluru",https://www.olx.in/item/ford-aspire-2020-diesel-iid-1730691919,https://apollo-singapore.akamaized.net/v1/files/si4e8hgb4rm71-IN/image;s=850x0
126,Hyundai Xcent,"4,30,000",2018,50000,Diesel,"Giri Nagar, Bengaluru",https://www.olx.in/item/hyundai-xcent-base-12-2018-diesel-iid-1722338074,https://apollo-singapore.akamaized.net/v1/files/50mlbd8015ek-IN/image;s=850x0
127,Mahindra Scorpio,"5,70,000",2013,115000,Diesel,"Basaveswara Nagar, Bengaluru",https://www.olx.in/item/mahindra-scorpio-2009-2014-sle-bsiii-2013-diesel-iid-1747344955,https://apollo-singapore.akamaized.net/v1/files/3r7daux7s90t1-IN/image;s=850x0
128,Volkswagen Polo,"6,99,999",2016,93000,Petrol,"Rajaji Nagar, Bengaluru",https://www.olx.in/item/volkswagen-polo-12-gt-tsi-2016-petrol-iid-1746858263,https://apollo-singapore.akamaized.net/v1/files/qx1k2u2o16ta2-IN/image;s=850x0
129,Maruti Suzuki Swift,"4,95,000",2016,63000,Diesel,"Banashankari, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-2011-2014-vdi-2016-diesel-iid-1746632201,https://apollo-singapore.akamaized.net/v1/files/a4ls3xwnxe3b-IN/image;s=850x0
130,Hyundai Grand i10,"6,25,000",2017,43000,D..,"Banashankari, Bengaluru",https://www.olx.in/item/hyundai-grand-i10-2016-2017-crdi-sportz-celebration-edition-2017-d-iid-1736490846,https://apollo-singapore.akamaized.net/v1/files/svokj4n8yist-IN/image;s=850x0
131,Ford Ecosport,"6,75,000",2015,37672,Petrol,"Richmond Town, Bengaluru",https://www.olx.in/item/ford-ecosport-15-ti-vct-mt-titanium-2015-petrol-iid-1750157398,https://apollo-singapore.akamaized.net/v1/files/85jt80pmtrx01-IN/image;s=850x0
132,Maruti Suzuki maruti-suzuki-dzire,"7,25,000",2018,29729,Petrol,"Richmond Town, Bengaluru",https://www.olx.in/item/maruti-suzuki-dzire-12-vxi-amt-2018-petrol-iid-1750157236,https://apollo-singapore.akamaized.net/v1/files/4xkfo0394qdy2-IN/image;s=850x0
133,Maruti Suzuki maruti-suzuki-dzire,"7,25,000",2018,29729,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/maruti-suzuki-dzire-12-vxi-amt-2018-petrol-iid-1750156590,https://apollo-singapore.akamaized.net/v1/files/2w0r9k3gdyq6-IN/image;s=850x0
134,Land Rover Discovery Sport,"49,50,000",2018,39072,Diesel,"Vijaya Nagar, Bengaluru",https://www.olx.in/item/land-rover-discovery-sport-td4-hse-7s-2018-diesel-iid-1745563130,https://apollo-singapore.akamaized.net/v1/files/otyfyb70ofk23-IN/image;s=850x0
135,Ford Figo Aspire,"4,50,000",2015,67000,Petrol,"Banashankari Stage 2, Bengaluru",https://www.olx.in/item/ford-figo-aspire-12-ti-vct-trend-2015-petrol-iid-1749300220,https://apollo-singapore.akamaized.net/v1/files/42yu8xik5emh1-IN/image;s=850x0
136,Volkswagen Polo,"11,15,000",2021,17000,Petrol,"Banashankari Stage 3, Bengaluru",https://www.olx.in/item/volkswagen-polo-10-legend-edition-tsi-at-2021-petrol-iid-1749348858,https://apollo-singapore.akamaized.net/v1/files/nficyxoeh70x-IN/image;s=850x0
137,Ford Ecosport,"6,75,000",2015,37672,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/ford-ecosport-15-ti-vct-mt-titanium-2015-petrol-iid-1750156354,https://apollo-singapore.akamaized.net/v1/files/0ef4mtwi7x151-IN/image;s=850x0
138,Toyota Etios Liva,"3,75,000",2012,51000,Petrol,"Banashankari Stage 3, Bengaluru",https://www.olx.in/item/toyota-etios-liva-g-exclusive-2012-petrol-iid-1749602767,https://apollo-singapore.akamaized.net/v1/files/77u1hh476f552-IN/image;s=850x0
139,Hyundai i10,"2,99,999",2009,62000,Petrol,"RK Layout 2nd Stage, Bengaluru",https://www.olx.in/item/hyundai-i10-sportz-option-2009-petrol-iid-1748579824,https://apollo-singapore.akamaized.net/v1/files/r3gdmev8zpkl2-IN/image;s=850x0
140,Hyundai Eon,"2,99,999",2012,67000,LPG,"RK Layout 2nd Stage, Bengaluru",https://www.olx.in/item/hyundai-eon-d-lite-o-2012-lpg-iid-1748579520,https://apollo-singapore.akamaized.net/v1/files/lrbwuqypwi381-IN/image;s=850x0
141,Maruti Suzuki Alto,"2,25,000",2009,40000,Petrol,"RK Layout 2nd Stage, Bengaluru",https://www.olx.in/item/maruti-suzuki-alto-2005-2010-lxi-bsiii-2009-petrol-iid-1748579275,https://apollo-singapore.akamaized.net/v1/files/3ffqgk7tlbcp-IN/image;s=850x0
142,Ford Ecosport,"7,25,999",2016,70000,Diesel,"RK Layout 2nd Stage, Bengaluru",https://www.olx.in/item/ford-ecosport-15-titanium-plus-sports-2016-diesel-iid-1748579054,https://apollo-singapore.akamaized.net/v1/files/5l80e0p8x57g1-IN/image;s=850x0
143,Maruti Suzuki Alto-K10,"3,79,999",2017,45000,Petrol,"RK Layout 2nd Stage, Bengaluru",https://www.olx.in/item/maruti-suzuki-alto-k10-vxi-o-2017-petrol-iid-1748578386,https://apollo-singapore.akamaized.net/v1/files/mklc4rz1nuzs3-IN/image;s=850x0
144,Maruti Suzuki Swift,"2,90,000",2007,10600,Diesel,"Kamakshipalya, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-vdi-o-2007-diesel-iid-1749286291,https://apollo-singapore.akamaized.net/v1/files/8cbt0g7wijkk3-IN/image;s=850x0
145,Mahindra XUV500,"12,75,000",2017,75000,Diesel,"Basaveshvara Nagar, Bengaluru",https://www.olx.in/item/mahindra-xuv500-w10-awd-2017-diesel-iid-1749284747,https://apollo-singapore.akamaized.net/v1/files/btip4co8ri9f2-IN/image;s=850x0
146,Honda Jazz,"5,60,000",2015,82000,Petrol,"Kamakshipalya, Bengaluru",https://www.olx.in/item/honda-jazz-2015-petrol-iid-1740226562,https://apollo-singapore.akamaized.net/v1/files/ls5kc872v898-IN/image;s=850x0
147,Ford Figo,"2,75,000",2011,81000,Diesel,"Kamakshipalya, Bengaluru",https://www.olx.in/item/ford-figo-titanium-diesel-2011-diesel-iid-1738328582,https://apollo-singapore.akamaized.net/v1/files/crswaje31usx-IN/image;s=850x0
148,Ford Ecosport,"7,90,000",2017,64000,Diesel,"Banashankari Stage 5, Bengaluru",https://www.olx.in/item/ford-ecosport-titanium-15-tdci-opt-2017-diesel-iid-1750154946,https://apollo-singapore.akamaized.net/v1/files/udevqlk0gymq1-IN/image;s=850x0
149,Maruti Suzuki Ertiga,"10,75,000",2022,72000,Petrol,"Basaveshvara Nagar, Bengaluru",https://www.olx.in/item/maruti-suzuki-ertiga-vxi-shvs-2022-petrol-iid-1746515409,https://apollo-singapore.akamaized.net/v1/files/g672ntmpckj23-IN/image;s=850x0
150,Skoda Rapid,"4,60,000",2013,65000,Petrol,"Banashankari Stage 5, Bengaluru",https://www.olx.in/item/skoda-rapid-10-ambition-tsi-at-2013-petrol-iid-1750154613,https://apollo-singapore.akamaized.net/v1/files/dxig3gt24dzl1-IN/image;s=850x0
151,Maruti Suzuki Swift,"6,10,000",2016,62630,Petrol,"Jaya Nagar East, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-vxi-optional-2016-petrol-iid-1748458088,https://apollo-singapore.akamaized.net/v1/files/wx4e76wfq2cs2-IN/image;s=850x0
152,Tata Harrier,"21,45,000",2021,11908,Diesel,"Banashankari, Bengaluru",https://www.olx.in/item/tata-harrier-xz-2021-diesel-iid-1748352557,https://apollo-singapore.akamaized.net/v1/files/trhhh4bu3urz-IN/image;s=850x0
153,Hyundai Santro Xing,"2,36,000",2010,55000,Petrol,"Mahalakshmi Layout, Bengaluru",https://www.olx.in/item/hyundai-santro-xing-gls-plus-audio-2010-petrol-iid-1746854142,https://apollo-singapore.akamaized.net/v1/files/5hwky9jwvhvc2-IN/image;s=850x0
154,Maruti Suzuki Vitara-Brezza,"8,49,000",2020,50971,Petrol,"Lalbagh Road, Bengaluru",https://www.olx.in/item/maruti-suzuki-vitara-brezza-15-vxi-2020-petrol-iid-1745560880,https://apollo-singapore.akamaized.net/v1/files/5s8q7aznclnd2-IN/image;s=850x0
155,Hyundai Grand i10,"4,79,000",2015,28000,Petrol,"Vijaya Nagar, Bengaluru",https://www.olx.in/item/hyundai-grand-i10-sportz-12-kappa-vtvt-2015-petrol-iid-1746918107,https://apollo-singapore.akamaized.net/v1/files/24lwh1o7hpha3-IN/image;s=850x0
156,Maruti Suzuki Celerio,"4,65,000",2015,42000,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/maruti-suzuki-celerio-2015-petrol-iid-1717272715,https://apollo-singapore.akamaized.net/v1/files/0tvj80w3pwfg2-IN/image;s=850x0
157,Maruti Suzuki Swift-Dzire,"7,00,000",2019,70000,Diesel,"Sriranganagar, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-dzire-vdi-optional-2019-diesel-iid-1742053414,https://apollo-singapore.akamaized.net/v1/files/b4o2dibkbl1x2-IN/image;s=850x0
158,Maruti Suzuki Swift-Dzire,"6,50,000",2020,65100,CNG & Hybr..,"Slv layout, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-dzire-2012-2015-12-tour-s-cng-2020-cng-hybr-iid-1743197439,https://apollo-singapore.akamaized.net/v1/files/c2a43jfzicyc1-IN/image;s=850x0
159,Hyundai i20,"7,30,000",2019,65000,Diesel,"Vijaya Nagar, Bengaluru",https://www.olx.in/item/hyundai-i20-sportz-14-crdi-6-speed-bs-iv-2019-diesel-iid-1750153067,https://apollo-singapore.akamaized.net/v1/files/s0sok97nfetg3-IN/image;s=850x0
160,Mahindra Bolero,"5,65,000",2015,95000,Diesel,"Laggere Road, Bengaluru",https://www.olx.in/item/mahindra-bolero-2015-diesel-iid-1750151744,https://apollo-singapore.akamaized.net/v1/files/aux4lkaltfah2-IN/image;s=850x0
161,Renault Kiger,"8,75,000",2022,10742,Petrol,"Rajaji Nagar, Bengaluru",https://www.olx.in/item/renault-kiger-rxz-2022-petrol-iid-1743195972,https://apollo-singapore.akamaized.net/v1/files/98mcazm9mxs51-IN/image;s=850x0
162,Maruti Suzuki Alto-800,"3,85,000",2020,15000,Petrol,"Karanataka bangalore nagarabhavi 2nd stage, Bengaluru",https://www.olx.in/item/maruti-suzuki-alto-800-08-vxi-o-2020-petrol-iid-1748575014,https://apollo-singapore.akamaized.net/v1/files/6uqjja81zynz-IN/image;s=850x0
163,Hyundai i10,"2,85,000",2011,68000,Petrol,"Karanataka bangalore nagarabhavi 2nd stage, Bengaluru",https://www.olx.in/item/hyundai-i10-12-kappa-magna-2011-petrol-iid-1748574525,https://apollo-singapore.akamaized.net/v1/files/8uzbpatctz2q3-IN/image;s=850x0
164,Maruti Suzuki S-Presso,"5,80,000",2022,25419,Petrol,"Kamakshipalya, Bengaluru",https://www.olx.in/item/maruti-suzuki-s-presso-vxi-plus-2022-petrol-iid-1732243852,https://apollo-singapore.akamaized.net/v1/files/eg2g3uvnkp971-IN/image;s=850x0
165,Maruti Suzuki Alto-K10,"3,50,000",2015,115470,Petrol,"Kamakshipalya, Bengaluru",https://www.olx.in/item/maruti-suzuki-alto-k10-vxi-amt-2015-petrol-iid-1732228774,https://apollo-singapore.akamaized.net/v1/files/yiyy74vjy5lv2-IN/image;s=850x0
166,Maruti Suzuki Swift,"6,50,000",2018,47231,Petrol,"Kamakshipalya, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-amt-vxi-2018-petrol-iid-1731466528,https://apollo-singapore.akamaized.net/v1/files/jq8fk209hvj02-IN/image;s=850x0
167,Hyundai Elite i20,"7,85,000",2018,41000,Petrol,"Banashankari Stage 3, Bengaluru",https://www.olx.in/item/hyundai-elite-i20-asta-12-o-2018-petrol-iid-1743086817,https://apollo-singapore.akamaized.net/v1/files/04lh76v2ybn8-IN/image;s=850x0
168,Maruti Suzuki Sx4,"3,70,000",2011,41000,Petrol,"Banashankari Stage 3, Bengaluru",https://www.olx.in/item/maruti-suzuki-sx4-2007-2012-zxi-bsiii-2011-petrol-iid-1743086370,https://apollo-singapore.akamaized.net/v1/files/4qoegeoubo0h-IN/image;s=850x0
169,Hyundai Elite i20,"6,65,000",2016,49000,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/hyundai-elite-i20-12-sportzo-vtvt-mt-2016-petrol-iid-1740301807,https://apollo-singapore.akamaized.net/v1/files/cg275h17mtlv2-IN/image;s=850x0
170,Kia Seltos,"11,90,000",2019,26363,Petrol,"Richmond Town, Bengaluru",https://www.olx.in/item/kia-seltos-htk-g-2019-petrol-iid-1737942112,https://apollo-singapore.akamaized.net/v1/files/kbmsakyrx2ix-IN/image;s=850x0
171,Ford Ecosport,"6,15,000",2014,78000,Diesel,"Banashankari, Bengaluru",https://www.olx.in/item/ford-ecosport-15-tdci-titanium-2014-diesel-iid-1726902193,https://apollo-singapore.akamaized.net/v1/files/0c77uqs5ytob-IN/image;s=850x0
172,Honda City,"3,90,000",2010,81000,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/honda-city-2008-2011-15-v-elegance-2010-petrol-iid-1726901637,https://apollo-singapore.akamaized.net/v1/files/mh8j6x5hmjqs-IN/image;s=850x0
173,Land Rover Discovery Sport,"42,75,000",2018,47000,Diesel,"RK Layout 2nd Stage, Bengaluru",https://www.olx.in/item/land-rover-discovery-sport-td4-hse-7s-2018-diesel-iid-1747589016,https://apollo-singapore.akamaized.net/v1/files/aihhdx863ubm1-IN/image;s=850x0
174,Maruti Suzuki Ritz,"4,75,000",2013,9000,Petrol,"Banashankari Stage 2, Bengaluru",https://www.olx.in/item/maruti-suzuki-ritz-vxi-2013-petrol-iid-1748351042,https://apollo-singapore.akamaized.net/v1/files/ng67434i30ma-IN/image;s=850x0
175,Honda Amaze,"4,75,000",2013,85000,Diesel,"Banashankari Stage 5, Bengaluru",https://www.olx.in/item/honda-amaze-vx-diesel-2013-diesel-iid-1749966843,https://apollo-singapore.akamaized.net/v1/files/va02867h1hz03-IN/image;s=850x0
176,Maruti Suzuki 800,"95,000",1999,98000,Petrol,"Kamakshipalya, Bengaluru",https://www.olx.in/item/maruti-suzuki-800-1999-petrol-iid-1743010253,https://apollo-singapore.akamaized.net/v1/files/vuz1efyr4quu-IN/image;s=850x0
177,Maruti Suzuki Swift-Dzire-Tour,"7,00,000",2020,83000,Diesel,"Sriranganagar, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-dzire-tour-ldi-2020-diesel-iid-1742049406,https://apollo-singapore.akamaized.net/v1/files/og76snsey7oj2-IN/image;s=850x0
178,Renault Scala,"3,45,000",2013,68000,Diesel,"Banashankari Nagar, Bengaluru",https://www.olx.in/item/renault-scala-diesel-rxl-2013-diesel-iid-1747569849,https://apollo-singapore.akamaized.net/v1/files/ob6bvweszuvl-IN/image;s=850x0
179,Maruti Suzuki Vitara-Brezza,"8,45,000",2016,57000,Diesel,"Banashankari Nagar, Bengaluru",https://www.olx.in/item/maruti-suzuki-vitara-brezza-zdi-plus-2016-diesel-iid-1747455323,https://apollo-singapore.akamaized.net/v1/files/0ti6t0xa0icq-IN/image;s=850x0
180,Chevrolet Captiva,"4,75,000",2012,64000,Diesel,"Banashankari, Bengaluru",https://www.olx.in/item/chevrolet-captiva-2008-2011-xtreme-2012-diesel-iid-1747832650,https://apollo-singapore.akamaized.net/v1/files/0wuy9u7dqdnr1-IN/image;s=850x0
181,Toyota Corolla,"2,45,000",2005,77000,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/toyota-corolla-h2-18e-2005-petrol-iid-1747831726,https://apollo-singapore.akamaized.net/v1/files/6zobcf8dgurm-IN/image;s=850x0
182,Hyundai Grand i10 Nios,"6,90,000",2019,27000,Petrol,"Banashankari Stage 5, Bengaluru",https://www.olx.in/item/hyundai-grand-i10-nios-magna-amt-12-kappa-vtvt-2019-petrol-iid-1750148045,https://apollo-singapore.akamaized.net/v1/files/aferj0irlxp13-IN/image;s=850x0
183,Mahindra Scorpio,"14,25,000",2018,99661,Diesel,"Sadashiva Nagar, Bengaluru",https://www.olx.in/item/mahindra-scorpio-s10-2018-diesel-iid-1745962830,https://apollo-singapore.akamaized.net/v1/files/dzs3keq2fkga3-IN/image;s=850x0
184,Audi A6,"16,50,000",2013,121488,Diesel,"Sadashiva Nagar, Bengaluru",https://www.olx.in/item/audi-a6-20-tdi-2013-diesel-iid-1748097446,https://apollo-singapore.akamaized.net/v1/files/xq7yb4c1yjn3-IN/image;s=850x0
185,Maruti Suzuki Swift,"7,00,000",2021,20810,Petrol,"Kasthuriba Nagar, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-vvt-vxi-2021-petrol-iid-1746579153,https://apollo-singapore.akamaized.net/v1/files/10w50t3oq1ul-IN/image;s=850x0
186,Renault Duster,"5,75,000",2013,89000,Diesel,"Laggere Road, Bengaluru",https://www.olx.in/item/renault-duster-85ps-diesel-rxl-2013-diesel-iid-1750147770,https://apollo-singapore.akamaized.net/v1/files/bue452557qwk3-IN/image;s=850x0
187,Hyundai Venue,"10,20,000",2020,36900,Petrol,"Rajaji Nagar, Bengaluru",https://www.olx.in/item/hyundai-venue-s-turbo-dct-2020-petrol-iid-1748450675,https://apollo-singapore.akamaized.net/v1/files/sf36s1pxg0um-IN/image;s=850x0
188,Toyota Innova,"4,95,000",2006,191000,Petrol,"Banashankari Stage 2, Bengaluru",https://www.olx.in/item/toyota-innova-2004-2011-20-g4-petrol-7-str-2006-petrol-iid-1742620926,https://apollo-singapore.akamaized.net/v1/files/ahjbw9iw45ib1-IN/image;s=850x0
189,Mahindra Thar,"8,55,000",2016,51000,Diesel,"Banashankari Stage 3, Bengaluru",https://www.olx.in/item/mahindra-thar-2010-2015-crde-ac-2016-diesel-iid-1744885107,https://apollo-singapore.akamaized.net/v1/files/lfezjtwj2t5b2-IN/image;s=850x0
190,Maruti Suzuki Wagon-R,"2,25,000",2008,84000,Petrol,"Banashankari Stage 3, Bengaluru",https://www.olx.in/item/maruti-suzuki-wagon-r-vxi-2008-petrol-iid-1744884557,https://apollo-singapore.akamaized.net/v1/files/4tvy576v3yt82-IN/image;s=850x0
191,Maruti Suzuki Swift,"6,75,000",2018,85000,Diesel,"Banashankari, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-vdi-2018-diesel-iid-1717798294,https://apollo-singapore.akamaized.net/v1/files/aa32fw1l2e183-IN/image;s=850x0
192,Maruti Suzuki Eeco,"4,69,000",2019,76000,Petrol,"Byraveshwara Nagar, Bengaluru",https://www.olx.in/item/maruti-suzuki-eeco-5-seater-ac-2019-petrol-iid-1747832177,https://apollo-singapore.akamaized.net/v1/files/mczvkleh7fme1-IN/image;s=850x0
193,Toyota Fortuner,"31,99,999",2018,152000,Diesel,"Banashankari, Bengaluru",https://www.olx.in/item/toyota-fortuner-28-4x4-at-trd-limited-edition-2018-diesel-iid-1749897936,https://apollo-singapore.akamaized.net/v1/files/dx7ab07dd28i2-IN/image;s=850x0
194,Toyota Innova,"11,75,000",2014,87000,Diesel,"Banashankari, Bengaluru",https://www.olx.in/item/toyota-innova-25-gx-diesel-7-seater-bs-iv-2014-diesel-iid-1746766216,https://apollo-singapore.akamaized.net/v1/files/kwqhvw475iuq1-IN/image;s=850x0
195,Maruti Suzuki Baleno,"7,95,000",2019,44800,Petrol,"Kasturba Road, Bengaluru",https://www.olx.in/item/maruti-suzuki-baleno-12-cvt-alpha-2019-petrol-iid-1744905052,https://apollo-singapore.akamaized.net/v1/files/1yprh7ykydkp1-IN/image;s=850x0
196,Hyundai i20,"3,95,000",2011,68000,Diesel,"Banashankari Nagar, Bengaluru",https://www.olx.in/item/hyundai-i20-sportz-14-crdi-2011-diesel-iid-1741834856,https://apollo-singapore.akamaized.net/v1/files/25w5n6i8cy1i1-IN/image;s=850x0
197,Maruti Suzuki Vitara-Brezza,"8,95,000",2018,133000,Diesel,"Malleshwaram, Bengaluru",https://www.olx.in/item/maruti-suzuki-vitara-brezza-zdi-plus-2018-diesel-iid-1747831292,https://apollo-singapore.akamaized.net/v1/files/aes34cdwk1rs-IN/image;s=850x0
198,Maruti Suzuki Swift-Dzire,"4,30,000",2015,115000,CNG & Hybrids,"Slv layout, Bengaluru",https://www.olx.in/item/maruti-suzuki-swift-dzire-zxi-amt-2015-cng-hybrids-iid-1743192015,https://apollo-singapore.akamaized.net/v1/files/rsclydmgwdqv-IN/image;s=850x0
199,Mahindra XUV500,"5,95,000",2011,115000,Diesel,"Malleshwaram, Bengaluru",https://www.olx.in/item/mahindra-xuv500-w8-2011-diesel-iid-1748807831,https://apollo-singapore.akamaized.net/v1/files/e6hteszmka433-IN/image;s=850x0
200,Hyundai Grand i10,"5,25,000",2016,33000,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/hyundai-grand-i10-sportz-o-12-2016-petrol-iid-1743834760,https://apollo-singapore.akamaized.net/v1/files/xhar9wgt87pc2-IN/image;s=850x0
201,Hyundai i20,"3,95,000",2011,68000,Diesel,"Banashankari, Bengaluru",https://www.olx.in/item/hyundai-i20-sportz-14-crdi-2011-diesel-iid-1742867714,https://apollo-singapore.akamaized.net/v1/files/4zpizr507z0g2-IN/image;s=850x0
202,Hyundai Eon,"2,85,000",2016,69000,Petrol,"Banashankari, Bengaluru",https://www.olx.in/item/hyundai-eon-era-2016-petrol-iid-1742842222,https://apollo-singapore.akamaized.net/v1/files/orl0mkccszlm1-IN/image;s=850x0
