ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
11,Maruti Suzuki Ertiga,"6,60,000",2015,29000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-ertiga-15-zxi-2015-petrol-iid-1748737370,https://apollo-singapore.akamaized.net/v1/files/d5lqfyafsohf-IN/image;s=850x0
12,Maruti Suzuki Alto-800,"2,40,000",2014,240003,Petrol,"Ramesh Nagar, Delhi",https://www.olx.in/item/maruti-suzuki-alto-800-vxi-airbag-2014-petrol-iid-1748978021,https://apollo-singapore.akamaized.net/v1/files/wb5gxrmx9z5g3-IN/image;s=850x0
13,Ford Figo Aspire,"4,85,000",2017,7000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/ford-figo-aspire-12-ti-vct-titanium-2017-petrol-iid-1748954110,https://apollo-singapore.akamaized.net/v1/files/gc8fhd76ada01-IN/image;s=850x0
14,Maruti Suzuki Vitara-Brezza,"8,25,000",2018,68000,Diesel,"Ramesh Nagar, Delhi",https://www.olx.in/item/maruti-suzuki-vitara-brezza-zdi-plus-dual-tone-2018-diesel-iid-1748376689,https://apollo-singapore.akamaized.net/v1/files/biz6gj3e771e-IN/image;s=850x0
15,Hyundai Creta,"13,75,000",2021,12000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/hyundai-creta-15-sx-2021-petrol-iid-1725635685,https://apollo-singapore.akamaized.net/v1/files/08i1yvikd5761-IN/image;s=850x0
16,Maruti Suzuki Vitara-Brezza,"9,90,000",2022,3200,Petrol,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-vitara-brezza-15-zxi-plus-2022-petrol-iid-1723715641,https://apollo-singapore.akamaized.net/v1/files/mmstcmnso5xm-IN/image;s=850x0
17,Mercedes-Benz GLS,"1,15,00,000",2021,22000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/mercedes-benz-gls-450-4matic-2021-petrol-iid-1748977800,https://apollo-singapore.akamaized.net/v1/files/2u9f6fyr21sc3-IN/image;s=850x0
18,Volkswagen Passat,"3,95,000",2011,72000,Diesel,"Punjabi Bagh West, Delhi",https://www.olx.in/item/volkswagen-passat-20-tdi-at-highline-2011-diesel-iid-1749208594,https://apollo-singapore.akamaized.net/v1/files/n01avn0z4f1i-IN/image;s=850x0
19,Maruti Suzuki Celerio,"4,21,000",2015,35000,Petrol,"Punjabi Bagh West, Delhi",https://www.olx.in/item/maruti-suzuki-celerio-10-vxi-amt-2015-petrol-iid-1749208307,https://apollo-singapore.akamaized.net/v1/files/g9olwc23e51u2-IN/image;s=850x0
20,Toyota Etios,"2,00,000",2011,65000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/toyota-etios-2010-2012-g-2011-petrol-iid-1749536058,https://apollo-singapore.akamaized.net/v1/files/xicjdtbo30ch1-IN/image;s=850x0
21,Audi A3,"12,75,000",2016,62000,Diesel,"Vikaspuri, Delhi",https://www.olx.in/item/audi-a3-20-35-tdi-premium-plus-sunroof-2016-diesel-iid-1749027841,https://apollo-singapore.akamaized.net/v1/files/s3p9zghspb4v2-IN/image;s=850x0
22,Maruti Suzuki Vitara-Brezza,"14,00,000",2022,30000,Petrol,"Tilak Nagar, Delhi",https://www.olx.in/item/maruti-suzuki-vitara-brezza-15-zxi-plus-at-dual-tone-2022-petrol-iid-1748704396,https://apollo-singapore.akamaized.net/v1/files/wartv0coa1sc1-IN/image;s=850x0
23,Maruti Suzuki Ciaz,"5,61,000",2017,38500,Diesel,"Rajouri Garden, Delhi",https://www.olx.in/item/maruti-suzuki-ciaz-2014-2017-vdi-plus-shvs-2017-diesel-iid-1749080801,https://apollo-singapore.akamaized.net/v1/files/sbw1c2iz82s81-IN/image;s=850x0
24,Ford Figo,"2,00,000",2013,49000,Petrol,"Rohini Sector 7, Delhi",https://www.olx.in/item/ford-figo-12-duratec-petrol-exi-2013-petrol-iid-1745972180,https://apollo-singapore.akamaized.net/v1/files/4oxrsolgcvv91-IN/image;s=850x0
25,Maruti Suzuki Ertiga,"11,50,000",2022,210000,Petrol,"Rajouri Garden, Delhi",https://www.olx.in/item/maruti-suzuki-ertiga-2022-2023-vxi-cng-2022-petrol-iid-1748978193,https://apollo-singapore.akamaized.net/v1/files/dv6660jqdaz32-IN/image;s=850x0
26,Hyundai i10,"1,75,000",2011,83000,Petrol,"Punjabi Bagh West, Delhi",https://www.olx.in/item/hyundai-i10-magna-o-2011-petrol-iid-1741412733,https://apollo-singapore.akamaized.net/v1/files/vt1odxrjdt8m1-IN/image;s=850x0
27,Hyundai Creta,"15,25,000",2022,1300,Petrol,"Vikaspuri, Delhi",https://www.olx.in/item/hyundai-creta-15-s-plus-knight-petrol-2022-petrol-iid-1747506017,https://apollo-singapore.akamaized.net/v1/files/ym1hphs448bj-IN/image;s=850x0
28,Renault Kiger,"7,21,000",2022,22000,Petrol,"Rajouri Garden, Delhi",https://www.olx.in/item/renault-kiger-rxt-2022-petrol-iid-1748495343,https://apollo-singapore.akamaized.net/v1/files/rewk6uc97mo31-IN/image;s=850x0
29,Honda Amaze,"7,25,000",2019,13000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/honda-amaze-s-cvt-i-vtec-2019-petrol-iid-1750075553,https://apollo-singapore.akamaized.net/v1/files/ikjwlav04az73-IN/image;s=850x0
30,Maruti Suzuki Baleno,"7,25,000",2020,28000,Petrol,"Vikaspuri, Delhi",https://www.olx.in/item/maruti-suzuki-baleno-maruti-suzuki-baleno-delta-diesel-2020-petrol-iid-1750074918,https://apollo-singapore.akamaized.net/v1/files/2zllwaltlbhv3-IN/image;s=850x0
31,Maruti Suzuki Celerio,"3,95,000",2017,40000,Petrol,"Rajouri Garden, Delhi",https://www.olx.in/item/maruti-suzuki-celerio-2014-2017-zxi-optional-2017-petrol-iid-1745969829,https://apollo-singapore.akamaized.net/v1/files/hcg37jmzzzzd2-IN/image;s=850x0
32,Volkswagen VentoTest,"4,50,000",2014,70000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/volkswagen-vento-2013-2015-12-tsi-highline-at-2014-petrol-iid-1748735248,https://apollo-singapore.akamaized.net/v1/files/20vflq8vtf2k3-IN/image;s=850x0
33,Maruti Suzuki Zen-Estilo,"1,35,000",2010,79000,Petrol,"Rohini Sector 3, Delhi",https://www.olx.in/item/maruti-suzuki-zen-estilo-lxi-bs-iv-2010-petrol-iid-1748375507,https://apollo-singapore.akamaized.net/v1/files/cum30x5xubiu1-IN/image;s=850x0
34,Tata Nexon,"7,25,000",2019,62000,Petrol,"Rohini Sector 4, Delhi",https://www.olx.in/item/tata-nexon-12-revotron-xz-2019-petrol-iid-1748374990,https://apollo-singapore.akamaized.net/v1/files/c9x0umw6ytm73-IN/image;s=850x0
35,Maruti Suzuki Swift,"6,75,000",2021,20000,Petrol,"Bali Nagar, Delhi",https://www.olx.in/item/maruti-suzuki-swift-vvt-vxi-2021-petrol-iid-1744812554,https://apollo-singapore.akamaized.net/v1/files/g3l14gyk9qof3-IN/image;s=850x0
36,Maruti Suzuki Ertiga,"10,50,000",2022,25000,Petrol,"Vikaspuri, Delhi",https://www.olx.in/item/maruti-suzuki-ertiga-15-vxi-shvs-2022-petrol-iid-1749634343,https://apollo-singapore.akamaized.net/v1/files/nqf8laoat45b2-IN/image;s=850x0
37,Maruti Suzuki Wagon-R,"5,40,000",2022,20000,CNG & Hybrids,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-wagon-r-cng-lxi-2022-cng-hybrids-iid-1743506010,https://apollo-singapore.akamaized.net/v1/files/wqt4u39o6pad2-IN/image;s=850x0
38,Hyundai Grand i10,"3,95,000",2016,65830,CNG & Hybrids,"Paschim Vihar, Delhi",https://www.olx.in/item/hyundai-grand-i10-2013-2016-sportz-2016-cng-hybrids-iid-1739048969,https://apollo-singapore.akamaized.net/v1/files/578cze5b9org2-IN/image;s=850x0
39,Maruti Suzuki S-Presso,"3,65,000",2020,48000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-s-presso-vxi-plus-2020-petrol-iid-1736237661,https://apollo-singapore.akamaized.net/v1/files/xt7wle91pfcv-IN/image;s=850x0
40,Hyundai i20,"8,00,000",2022,5000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/hyundai-i20-asta-option-2022-petrol-iid-1734578884,https://apollo-singapore.akamaized.net/v1/files/efz3i3fdo2ue1-IN/image;s=850x0
41,Mercedes-Benz CLA,"27,75,000",2018,21000,Petrol,"Vikaspuri, Delhi",https://www.olx.in/item/mercedes-benz-cla-200-cgi-sport-2018-petrol-iid-1747258789,https://apollo-singapore.akamaized.net/v1/files/lg0vbsg2fu9j-IN/image;s=850x0
42,Ford Endeavour,"23,90,000",2017,61000,Diesel,"Vikaspuri, Delhi",https://www.olx.in/item/ford-endeavour-32-titanium-at-4x4-2017-diesel-iid-1746762651,https://apollo-singapore.akamaized.net/v1/files/g7od9lr7e56h3-IN/image;s=850x0
43,Audi Q7,"14,75,000",2013,28000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/audi-q7-30-45-tdi-premium-plus-2013-diesel-iid-1748168452,https://apollo-singapore.akamaized.net/v1/files/4jmrb7y5j8862-IN/image;s=850x0
44,Mahindra XUV500,"8,95,000",2016,56000,Diesel,"Ramesh Nagar, Delhi",https://www.olx.in/item/mahindra-xuv500-w10-199-mhawk-2016-diesel-iid-1748976038,https://apollo-singapore.akamaized.net/v1/files/epw10z0o0bs42-IN/image;s=850x0
45,Mercedes-Benz GLC Class,"69,50,000",2020,38000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/mercedes-benz-glc-class-300-4matic-2020-diesel-iid-1745970069,https://apollo-singapore.akamaized.net/v1/files/mm4itucs03s83-IN/image;s=850x0
46,Hyundai i10,"1,50,000",2011,71000,CNG & Hybrids,"Meera Bagh, Delhi",https://www.olx.in/item/hyundai-i10-12-kappa-magna-2011-cng-hybrids-iid-1744812058,https://apollo-singapore.akamaized.net/v1/files/j6sz91bq5kwc3-IN/image;s=850x0
47,Maruti Suzuki Baleno,"4,70,000",2016,61000,CNG & Hybrids,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-baleno-13-delta-2016-cng-hybrids-iid-1734503731,https://apollo-singapore.akamaized.net/v1/files/um85sodkq0od3-IN/image;s=850x0
48,Hyundai New i20,"7,91,000",2021,25400,Petrol,"Vikaspuri, Delhi",https://www.olx.in/item/hyundai-new-i20-10-sportz-turbo-imt-dual-tone-2021-petrol-iid-1746552158,https://apollo-singapore.akamaized.net/v1/files/f6z61gkpbs5t3-IN/image;s=850x0
49,Maruti Suzuki S-Cross1,"6,25,000",2017,64000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-s-cross-zeta-shvs-2017-diesel-iid-1744233112,https://apollo-singapore.akamaized.net/v1/files/o1ap0dzgq2um3-IN/image;s=850x0
50,Maruti Suzuki Swift,"3,10,000",2012,65000,Petrol,"Peera Garhi, Delhi",https://www.olx.in/item/maruti-suzuki-swift-zxi-2012-petrol-iid-1681944531,https://apollo-singapore.akamaized.net/v1/files/8rdfdu99kfj23-IN/image;s=850x0
51,Toyota Corolla Altis,"10,50,001",2018,71000,Petrol,"Rajouri Garden, Delhi",https://www.olx.in/item/toyota-corolla-altis-18-j-2018-petrol-iid-1738456113,https://apollo-singapore.akamaized.net/v1/files/940ei7v1ba4c1-IN/image;s=850x0
52,Toyota Etios,"2,70,000",2011,70000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/toyota-etios-2010-2012-vx-2011-petrol-iid-1750074394,https://apollo-singapore.akamaized.net/v1/files/67m2c7vh6qv33-IN/image;s=850x0
53,Maruti Suzuki Ciaz,"6,21,000",2016,29000,Petrol,"Rajouri Garden, Delhi",https://www.olx.in/item/maruti-suzuki-ciaz-2014-2017-zxi-2016-petrol-iid-1747750632,https://apollo-singapore.akamaized.net/v1/files/us6ev5o0mbqd1-IN/image;s=850x0
54,Ford Ecosport,"5,25,000",2017,62000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/ford-ecosport-15-diesel-titanium-2017-diesel-iid-1747681293,https://apollo-singapore.akamaized.net/v1/files/j4wro2izeprw-IN/image;s=850x0
55,Ford Ecosport,"4,25,000",2015,66000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/ford-ecosport-15-diesel-titanium-2015-diesel-iid-1747680805,https://apollo-singapore.akamaized.net/v1/files/xbakp04m17z11-IN/image;s=850x0
56,Honda City,"7,55,000",2018,62000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/honda-city-v-at-i-vtec-2018-petrol-iid-1747680296,https://apollo-singapore.akamaized.net/v1/files/i0wipmqa6ls8-IN/image;s=850x0
57,Honda City,"5,55,000",2016,52000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/honda-city-15-sv-i-vtec-mt-2016-petrol-iid-1747680043,https://apollo-singapore.akamaized.net/v1/files/93p9p0yjcgt02-IN/image;s=850x0
58,Land Rover Defender,"1,10,00,000",2021,26000,Petrol,"Rajouri Garden, Delhi",https://www.olx.in/item/land-rover-defender-20-110-se-2021-petrol-iid-1748720058,https://apollo-singapore.akamaized.net/v1/files/5t4y9g6h0on22-IN/image;s=850x0
59,Mercedes-Benz GLS,"24,00,000",2014,120000,Diesel,"Paschim Vihar, Delhi",https://www.olx.in/item/mercedes-benz-gls-350-2014-diesel-iid-1748012469,https://apollo-singapore.akamaized.net/v1/files/rpu4ac6syito1-IN/image;s=850x0
60,Honda Mobilio,"4,95,000",2015,63000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/honda-mobilio-s-i-vtec-2015-petrol-iid-1747298699,https://apollo-singapore.akamaized.net/v1/files/k8auawhpk7hp1-IN/image;s=850x0
61,Mercedes-Benz C-Class,"23,75,000",2018,10000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/mercedes-benz-new-c-class-prime-c-220d-2018-diesel-iid-1747296463,https://apollo-singapore.akamaized.net/v1/files/rynffvit2wtz-IN/image;s=850x0
62,Maruti Suzuki Swift-Dzire,"5,95,000",2019,53000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-swift-dzire-vxi-optional-2019-petrol-iid-1747295881,https://apollo-singapore.akamaized.net/v1/files/qtyyjk85cc3g2-IN/image;s=850x0
63,Maruti Suzuki Swift-Dzire,"6,25,000",2020,43000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-swift-dzire-vxi-optional-2020-petrol-iid-1747295691,https://apollo-singapore.akamaized.net/v1/files/x6csq3oajuz-IN/image;s=850x0
64,Ford Ecosport,"5,25,000",2017,65000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/ford-ecosport-2013-2015-10-ecoboost-titanium-optional-2017-diesel-iid-1747295258,https://apollo-singapore.akamaized.net/v1/files/cougvrzxkwz5-IN/image;s=850x0
65,Ford Ecosport,"4,15,000",2015,67000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/ford-ecosport-2013-2015-15-tdci-titanium-o-2015-diesel-iid-1747295108,https://apollo-singapore.akamaized.net/v1/files/v0jckpzbjub13-IN/image;s=850x0
66,Honda City,"5,95,000",2015,58000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/honda-city-2015-2017-i-vtec-vx-option-bl-2015-petrol-iid-1747294642,https://apollo-singapore.akamaized.net/v1/files/hph369pdh0jc1-IN/image;s=850x0
67,Mahindra XUV500,"5,10,000",2014,72000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/mahindra-xuv500-w8-2014-diesel-iid-1747294236,https://apollo-singapore.akamaized.net/v1/files/t4rbehxhkpbj1-IN/image;s=850x0
68,Mahindra TUV,"5,45,000",2017,79000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/mahindra-tuv-300-t6-2017-diesel-iid-1747293989,https://apollo-singapore.akamaized.net/v1/files/3rx65z0uojxb1-IN/image;s=850x0
69,Maruti Suzuki Swift-Dzire,"6,05,000",2019,53000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-swift-dzire-13-vxi-2019-petrol-iid-1746706760,https://apollo-singapore.akamaized.net/v1/files/vxoxtzkbbjr13-IN/image;s=850x0
70,Renault Duster,"3,35,000",2014,68000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/renault-duster-85ps-diesel-rxl-2014-diesel-iid-1745992399,https://apollo-singapore.akamaized.net/v1/files/6qe17c8ku36l2-IN/image;s=850x0
71,Mercedes-Benz CLA,"24,75,000",2018,10000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/mercedes-benz-cla-200-d-sport-2018-diesel-iid-1745188350,https://apollo-singapore.akamaized.net/v1/files/b9jzrwvf71ty-IN/image;s=850x0
72,Hyundai Elite i20,"4,10,000",2015,73000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/hyundai-elite-i20-2018-2020-14-asta-crdi-2015-diesel-iid-1744923302,https://apollo-singapore.akamaized.net/v1/files/3iu21idax0pf3-IN/image;s=850x0
73,Maruti Suzuki Swift,"5,85,000",2018,68000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-swift-amt-zxi-plus-2018-petrol-iid-1744848856,https://apollo-singapore.akamaized.net/v1/files/d0eaesdj3bix2-IN/image;s=850x0
74,Maruti Suzuki Wagon-R,"5,55,000",2021,17000,CNG & Hybrids,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-wagon-r-cng-lxi-opt-2021-cng-hybrids-iid-1744848452,https://apollo-singapore.akamaized.net/v1/files/phgc8d1z92t1-IN/image;s=850x0
75,Honda City,"6,45,000",2015,71000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/honda-city-vx-o-mt-i-vtec-2015-petrol-iid-1744848339,https://apollo-singapore.akamaized.net/v1/files/5aibmubjfugj-IN/image;s=850x0
76,Mahindra XUV500,"9,75,000",2018,65000,Diesel,"Rohini Sector 7, Delhi",https://www.olx.in/item/mahindra-xuv500-w6-2wd-2018-diesel-iid-1749105391,https://apollo-singapore.akamaized.net/v1/files/k3iokrbnl2d52-IN/image;s=850x0
77,Maruti Suzuki Ciaz,"4,45,000",2014,104582,Diesel,"Hari Nagar, Delhi",https://www.olx.in/item/maruti-suzuki-ciaz-2014-2017-zdi-plus-shvs-2014-diesel-iid-1748666300,https://apollo-singapore.akamaized.net/v1/files/2ng7rj88iojq2-IN/image;s=850x0
78,BMW 5 Series,"37,90,000",2018,48000,Diesel,"Rajouri Garden, Delhi",https://www.olx.in/item/bmw-5-series-520d-sport-line-2018-diesel-iid-1749518833,https://apollo-singapore.akamaized.net/v1/files/66azcvdt7xtq1-IN/image;s=850x0
79,Maruti Suzuki Swift,"4,85,000",2018,61000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-swift-ddis-vdi-2018-diesel-iid-1744847963,https://apollo-singapore.akamaized.net/v1/files/u7s0inc04xms3-IN/image;s=850x0
80,Mahindra XUV500,"7,35,000",2016,87000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/mahindra-xuv500-at-w8-199-mhawk-2016-diesel-iid-1744847653,https://apollo-singapore.akamaized.net/v1/files/sbenuku8ap993-IN/image;s=850x0
81,Honda Mobilio,"4,90,000",2015,65000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/honda-mobilio-s-i-vtec-2015-petrol-iid-1744847097,https://apollo-singapore.akamaized.net/v1/files/y088ri100gbp3-IN/image;s=850x0
82,Honda City,"4,65,000",2014,65000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/honda-city-2014-2015-i-dtec-vx-2014-diesel-iid-1744804400,https://apollo-singapore.akamaized.net/v1/files/f51kz9hsvjyf1-IN/image;s=850x0
83,Hyundai Creta,"6,65,000",2016,67000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/hyundai-creta-14-s-plus-diesel-2016-diesel-iid-1744803644,https://apollo-singapore.akamaized.net/v1/files/scl30hnj81ut2-IN/image;s=850x0
84,Hyundai Elite i20,"4,65,000",2017,54000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/hyundai-elite-i20-sportz-12-opt-2017-petrol-iid-1744796359,https://apollo-singapore.akamaized.net/v1/files/1l06zsf8j4d31-IN/image;s=850x0
85,Audi Q3,"8,85,000",2014,91000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/audi-q3-20-35-tdi-quattro-premium-plus-2014-diesel-iid-1744792163,https://apollo-singapore.akamaized.net/v1/files/dpr3yq9vj16-IN/image;s=850x0
86,Maruti Suzuki S-Cross1,"5,25,000",2017,71000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-s-cross-2015-2017-ddis-200-zeta-2017-diesel-iid-1744774175,https://apollo-singapore.akamaized.net/v1/files/uikpn6wi8npq-IN/image;s=850x0
87,Mahindra XUV500,"4,85,000",2014,67000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/mahindra-xuv500-w6-199-mhawk-2014-diesel-iid-1748060063,https://apollo-singapore.akamaized.net/v1/files/cv1ntzrqejk43-IN/image;s=850x0
88,Maruti Suzuki Swift,"5,60,000",2018,68000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-swift-vvt-zxi-2018-petrol-iid-1748059723,https://apollo-singapore.akamaized.net/v1/files/4a1ipyqekey-IN/image;s=850x0
89,Hyundai Verna,"5,35,000",2015,53000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/hyundai-verna-sxo-petrol-at-2015-petrol-iid-1748059471,https://apollo-singapore.akamaized.net/v1/files/earv139s2xsx2-IN/image;s=850x0
90,Maruti Suzuki maruti-suzuki-brezza,"6,10,000",2017,73000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-brezza-2017-diesel-iid-1748059107,https://apollo-singapore.akamaized.net/v1/files/7m6zt23k10zk1-IN/image;s=850x0
91,Maruti Suzuki Swift,"6,25,000",2020,43000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-swift-12-vxi-o-2020-petrol-iid-1747681834,https://apollo-singapore.akamaized.net/v1/files/f3umr9xjdxc5-IN/image;s=850x0
92,Maruti Suzuki Swift,"4,21,000",2015,63000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-swift-vxi-abs-bsiv-2015-petrol-iid-1747681571,https://apollo-singapore.akamaized.net/v1/files/2zddim815mle2-IN/image;s=850x0
93,Tata Tigor,"5,25,000",2018,7400,Petrol,"Rohini Sector 4, Delhi",https://www.olx.in/item/tata-tigor-12-revotron-xt-2018-petrol-iid-1748373849,https://apollo-singapore.akamaized.net/v1/files/1dts0f3uf2bc2-IN/image;s=850x0
94,Toyota Etios,"2,75,000",2012,75000,Petrol,"Vikaspuri, Delhi",https://www.olx.in/item/toyota-etios-2010-2012-g-2012-petrol-iid-1746550920,https://apollo-singapore.akamaized.net/v1/files/swbdk67f838t1-IN/image;s=850x0
95,Hyundai Verna,"3,49,000",2011,65000,CNG & Hybrids,"Nangloi, Delhi",https://www.olx.in/item/hyundai-verna-vtvt-16-ex-2011-cng-hybrids-iid-1746550001,https://apollo-singapore.akamaized.net/v1/files/52uxxuqw2xoa-IN/image;s=850x0
96,Honda City,"6,25,000",2016,64000,CNG & Hybrids,"Rajouri Garden, Delhi",https://www.olx.in/item/honda-city-15-v-5th-gen-i-vtec-mt-2016-cng-hybrids-iid-1747883023,https://apollo-singapore.akamaized.net/v1/files/66zrbzl1kf891-IN/image;s=850x0
97,BMW X5,"36,99,999",2017,81000,Diesel,"Vikaspuri, Delhi",https://www.olx.in/item/bmw-x5-xdrive-30-d-2017-diesel-iid-1746976872,https://apollo-singapore.akamaized.net/v1/files/ko9b9c89quiq1-IN/image;s=850x0
98,Maruti Suzuki Baleno,"4,95,000",2016,48000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-baleno-alpha-2016-petrol-iid-1748492398,https://apollo-singapore.akamaized.net/v1/files/bog0js1lxg1q3-IN/image;s=850x0
99,Hyundai Grand i10,"4,50,000",2017,35000,Petrol,"Pitampura, Delhi",https://www.olx.in/item/hyundai-grand-i10-sportz-12-kappa-vtvt-2017-petrol-iid-1748001953,https://apollo-singapore.akamaized.net/v1/files/ecvbf0blsg8f-IN/image;s=850x0
100,Maruti Suzuki Celerio,"3,30,000",2015,68000,CNG & Hybrids,"Rajouri Garden, Delhi",https://www.olx.in/item/maruti-suzuki-celerio-2014-2017-vxi-optional-2015-cng-hybrids-iid-1749533918,https://apollo-singapore.akamaized.net/v1/files/bvh2xuooo3av1-IN/image;s=850x0
101,Tata Hexa,"10,95,000",2017,68000,Diesel,"Rajouri Garden, Delhi",https://www.olx.in/item/tata-hexa-22-xta-4x2-7-str-2017-diesel-iid-1746776686,https://apollo-singapore.akamaized.net/v1/files/xtahq1uybj422-IN/image;s=850x0
102,Kia Sonet,"14,75,000",2022,31000,Diesel,"Rajouri Garden, Delhi",https://www.olx.in/item/kia-sonet-gtx-plus-at-d-2022-diesel-iid-1746462646,https://apollo-singapore.akamaized.net/v1/files/5lnu83pgt56y1-IN/image;s=850x0
103,Jeep Compass,"11,75,000",2017,30000,Diesel,"Rajouri Garden, Delhi",https://www.olx.in/item/jeep-compass-20-limited-2017-diesel-iid-1746242089,https://apollo-singapore.akamaized.net/v1/files/iwzczzo6nc872-IN/image;s=850x0
104,Hyundai i20,"5,00,000",2015,52000,Petrol,"Paschim Vihar, Delhi",https://www.olx.in/item/hyundai-i20-petrol-asta-2015-petrol-iid-1744810756,https://apollo-singapore.akamaized.net/v1/files/dpxj0sp26ach1-IN/image;s=850x0
105,Maruti Suzuki Swift-Dzire,"6,15,000",2018,48000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/maruti-suzuki-swift-dzire-vdi-o-2018-diesel-iid-1747750779,https://apollo-singapore.akamaized.net/v1/files/54vq9zz6vmcf-IN/image;s=850x0
106,Maruti Suzuki Wagon R 1.0,"2,95,000",2014,68000,CNG & Hybrids,"Peera Garhi, Delhi",https://www.olx.in/item/maruti-suzuki-wagon-r-10-lxi-cng-2014-cng-hybrids-iid-1719407364,https://apollo-singapore.akamaized.net/v1/files/5juvrhvhgmbf1-IN/image;s=850x0
107,Ford Ecosport,"3,50,000",2014,76000,Diesel,"Vikaspuri, Delhi",https://www.olx.in/item/ford-ecosport-15-tdci-titanium-plus-be-2014-diesel-iid-1748492563,https://apollo-singapore.akamaized.net/v1/files/aqbcwwtoonvv3-IN/image;s=850x0
108,Renault Duster,"2,90,000",2013,64732,Diesel,"Peera Garhi, Delhi",https://www.olx.in/item/renault-duster-rxl-pack-85-diesel-2013-diesel-iid-1748247636,https://apollo-singapore.akamaized.net/v1/files/d3q9ccaheimg-IN/image;s=850x0
109,Hyundai Alcazar,"18,75,000",2021,11000,Petrol,"Vikaspuri, Delhi",https://www.olx.in/item/hyundai-alcazar-20-platinum-o-petrol-at-6-str-2021-petrol-iid-1750072513,https://apollo-singapore.akamaized.net/v1/files/os2pmsar3rtm3-IN/image;s=850x0
110,Toyota Fortuner,"14,75,000",2015,122000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/toyota-fortuner-2011-2016-25-4x2-at-trd-sportivo-2015-diesel-iid-1748972883,https://apollo-singapore.akamaized.net/v1/files/u0anqs5ad8uj-IN/image;s=850x0
111,Mahindra XUV500,"7,95,000",2017,76000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/mahindra-xuv500-2011-2015-w6-2wd-2017-diesel-iid-1748972633,https://apollo-singapore.akamaized.net/v1/files/y493hvo5q1vs1-IN/image;s=850x0
112,Honda City,"4,75,000",2014,72000,Diesel,"Pitampura, Delhi",https://www.olx.in/item/honda-city-2015-2017-i-dtec-vx-2014-diesel-iid-1748972331,https://apollo-singapore.akamaized.net/v1/files/gv6a0moxnsox-IN/image;s=850x0
