ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
53,Audi Q3,"12,50,000",2013,120800,Diesel,"Koregaon park, Pune",https://www.olx.in/item/audi-q3-20-tdi-quattro-2013-diesel-iid-1747753483,https://apollo-singapore.akamaized.net/v1/files/hbmuzmfafxwk1-IN/image;s=850x0
54,Audi A6,"26,00,000",2017,64300,Diesel,"Shivaji Nagar, Pune",https://www.olx.in/item/audi-a6-20-tdi-2017-diesel-iid-1747263015,https://apollo-singapore.akamaized.net/v1/files/y4fge9d6u7yv-IN/image;s=850x0
55,Maruti Suzuki Swift-Dzire,"2,10,000",2023,1234,CNG & Hybrids,"Khadki Jai Jawan Nagar, Pune",https://www.olx.in/item/maruti-suzuki-swift-dzire-tour-s-cng-2023-cng-hybrids-iid-1737867549,https://apollo-singapore.akamaized.net/v1/files/4d8u2dpr1o631-IN/image;s=850x0
56,Nissan Micra,"3,30,000",2013,63000,Petrol,"Koregaon park, Pune",https://www.olx.in/item/nissan-micra-2012-2017-xv-cvt-2013-petrol-iid-1747142750,https://apollo-singapore.akamaized.net/v1/files/el8fv76lvjc2-IN/image;s=850x0
57,Honda BRV,"8,15,000",2017,28000,Petrol,"Pune Vidyapith, Pune",https://www.olx.in/item/honda-br-v-15-v-cvt-style-edition-i-vtec-2017-petrol-iid-1749848243,https://apollo-singapore.akamaized.net/v1/files/0xc31sge1tg9-IN/image;s=850x0
58,Hyundai Venue,"7,90,000",2020,73000,Petrol,"Sadashiv Peth, Pune",https://www.olx.in/item/hyundai-venue-s-turbo-dct-2020-petrol-iid-1741584879,https://apollo-singapore.akamaized.net/v1/files/3c05d00vuptt-IN/image;s=850x0
59,Maruti Suzuki Wagon-R,"6,25,000",2022,12000,Petrol,"Modi Colony, Pune",https://www.olx.in/item/maruti-suzuki-wagon-r-zxi-mt-12l-2022-petrol-iid-1749733245,https://apollo-singapore.akamaized.net/v1/files/99xwlwlsltaz-IN/image;s=850x0
60,Mahindra TUV,"7,25,000",2018,123000,Diesel,"Swargate, Pune",https://www.olx.in/item/mahindra-tuv-300-t4-plus-2018-diesel-iid-1733886134,https://apollo-singapore.akamaized.net/v1/files/ulz4tiod1qbk3-IN/image;s=850x0
61,Honda City,"2,40,000",2008,41000,Petrol,"Central Street Camp, Pune",https://www.olx.in/item/honda-city-15-zx-i-vtec-mt-2008-petrol-iid-1747370195,https://apollo-singapore.akamaized.net/v1/files/gwc9z1n79c9n-IN/image;s=850x0
62,Hyundai i20,"3,10,000",2010,50000,Petrol,"Sadashiv Peth, Pune",https://www.olx.in/item/hyundai-i20-12-asta-2010-petrol-iid-1731323897,https://apollo-singapore.akamaized.net/v1/files/14l59xzzbp643-IN/image;s=850x0
63,Maruti Suzuki Alto,"78,000",2007,100000,Petrol,"Sangamwadi, Pune",https://www.olx.in/item/maruti-suzuki-alto-2005-2010-std-2007-petrol-iid-1750075164,https://apollo-singapore.akamaized.net/v1/files/b9qpky2da4c83-IN/image;s=850x0
64,Hyundai Xcent Prime,"4,95,000",2020,125000,CNG & Hybrids,"Koregaon park, Pune",https://www.olx.in/item/hyundai-xcent-prime-12-t-plus-cng-2020-cng-hybrids-iid-1750075163,https://apollo-singapore.akamaized.net/v1/files/t5ax14cdkag01-IN/image;s=850x0
65,Hyundai Santro Xing,"1,35,000",2007,106000,Petrol,"Shivaji Nagar, Pune",https://www.olx.in/item/hyundai-santro-xing-gls-2007-petrol-iid-1746776309,https://apollo-singapore.akamaized.net/v1/files/t20ovivzefs61-IN/image;s=850x0
66,Hyundai Aura,"7,30,000",2020,28000,CNG & Hybrids,"Shivaji Nagar, Pune",https://www.olx.in/item/hyundai-aura-2020-2023-12-s-cng-2020-cng-hybrids-iid-1744423362,https://apollo-singapore.akamaized.net/v1/files/ac5xexbd965o-IN/image;s=850x0
67,Toyota Innova,"5,70,000",2010,165000,Diesel,"Shivaji Nagar, Pune",https://www.olx.in/item/toyota-innova-25-v-7-str-2010-diesel-iid-1743745519,https://apollo-singapore.akamaized.net/v1/files/rs5tmlaeb8dn1-IN/image;s=850x0
68,Maruti Suzuki Ertiga,"11,95,000",2019,29000,Diesel,"Shivaji Nagar, Pune",https://www.olx.in/item/maruti-suzuki-ertiga-vdi-2019-diesel-iid-1743528834,https://apollo-singapore.akamaized.net/v1/files/5hphyti59xg3-IN/image;s=850x0
69,Hyundai Xcent,"4,90,000",2015,78000,CNG & Hybrids,"Shivaji Nagar, Pune",https://www.olx.in/item/hyundai-xcent-2014-2016-12-kappa-s-option-2015-cng-hybrids-iid-1743428986,https://apollo-singapore.akamaized.net/v1/files/h4btn3po72302-IN/image;s=850x0
70,Tata Zest,"4,49,000",2015,75000,Diesel,"Shivaji Nagar, Pune",https://www.olx.in/item/tata-zest-quadrajet-13-xm-2015-diesel-iid-1743313805,https://apollo-singapore.akamaized.net/v1/files/ci3u1kc63mdn1-IN/image;s=850x0
71,Hyundai Grand i10,"4,25,000",2016,77000,CNG & Hybrids,"Shivaji Nagar, Pune",https://www.olx.in/item/hyundai-grand-i10-2016-2017-magna-cng-2016-cng-hybrids-iid-1743313094,https://apollo-singapore.akamaized.net/v1/files/z2ltbrsyifqi-IN/image;s=850x0
72,Maruti Suzuki Wagon-R,"4,20,000",2017,81000,Petrol,"Shivaji Nagar, Pune",https://www.olx.in/item/maruti-suzuki-wagon-r-amt-vxi-2017-petrol-iid-1743308152,https://apollo-singapore.akamaized.net/v1/files/qfamhehs0ezj3-IN/image;s=850x0
73,Mahindra Bolero,"6,20,000",2014,43500,Diesel,"Wakadewadi, Pune",https://www.olx.in/item/mahindra-bolero-zlx-2014-diesel-iid-1728490155,https://apollo-singapore.akamaized.net/v1/files/lea7vug625o03-IN/image;s=850x0
74,Hyundai Aura,"2,00,000",2023,1234,CNG & Hybrids,"Pune Vidyapith, Pune",https://www.olx.in/item/hyundai-aura-12-s-cng-2023-cng-hybrids-iid-1740823350,https://apollo-singapore.akamaized.net/v1/files/3r6dion9tmug1-IN/image;s=850x0
75,Tata Bolt,"2,60,000",2018,140000,Diesel,"Koregaon park, Pune",https://www.olx.in/item/tata-bolt-quadrajet-xe-2018-diesel-iid-1750073090,https://apollo-singapore.akamaized.net/v1/files/yt3e832zg2w71-IN/image;s=850x0
76,Maruti Suzuki Swift,"4,25,000",2012,125000,Diesel,"Khadki, Pune",https://www.olx.in/item/maruti-suzuki-swift-vdi-o-2012-diesel-iid-1749427877,https://apollo-singapore.akamaized.net/v1/files/86t0maq0sj5y1-IN/image;s=850x0
77,Maruti Suzuki Swift-Dzire,"5,25,000",2014,85000,Diesel,"Swargate, Pune",https://www.olx.in/item/maruti-suzuki-swift-dzire-vdi-o-2014-diesel-iid-1744232503,https://apollo-singapore.akamaized.net/v1/files/ulx3od8ub6d52-IN/image;s=850x0
78,Tata Hexa,"13,90,000",2019,62000,Diesel,"Central Street Camp, Pune",https://www.olx.in/item/tata-hexa-22-xta-4x2-7-str-2019-diesel-iid-1749516076,https://apollo-singapore.akamaized.net/v1/files/6nl7z4nivuli-IN/image;s=850x0
79,Audi A8,"14,95,000",2012,86000,Diesel,"Pune Vidyapith, Pune",https://www.olx.in/item/audi-a8-2010-2013-l-30-tdi-quattro-2012-diesel-iid-1749281247,https://apollo-singapore.akamaized.net/v1/files/0tlp2a26pa4t-IN/image;s=850x0
80,Mahindra Scorpio,"5,75,000",2012,108000,Diesel,"Swargate, Pune",https://www.olx.in/item/mahindra-scorpio-2002-2013-m2di-2012-diesel-iid-1748265624,https://apollo-singapore.akamaized.net/v1/files/8r1abk1q3g8j2-IN/image;s=850x0
81,Audi A6,"26,00,000",2017,64300,Diesel,"Koregaon park, Pune",https://www.olx.in/item/audi-a6-20-tdi-2017-diesel-iid-1747258494,https://apollo-singapore.akamaized.net/v1/files/790u3238rjzn-IN/image;s=850x0
82,Hyundai i20,"6,00,000",2016,74794,Petrol,"Rasta Peth, Pune",https://www.olx.in/item/hyundai-i20-12-asta-2016-petrol-iid-1740221135,https://apollo-singapore.akamaized.net/v1/files/zscuf6qyycrv1-IN/image;s=850x0
83,Maruti Suzuki Swift,"7,25,000",2019,74000,Diesel,"Khadki, Pune",https://www.olx.in/item/maruti-suzuki-swift-ldi-sp-limited-edition-2019-diesel-iid-1749427402,https://apollo-singapore.akamaized.net/v1/files/vq4susegct4e-IN/image;s=850x0
84,BMW X1,"25,00,000",2016,53900,Diesel,"Koregaon park, Pune",https://www.olx.in/item/bmw-x1-m-sport-sdrive-20d-2016-diesel-iid-1749426901,https://apollo-singapore.akamaized.net/v1/files/y0fjqb7qp4022-IN/image;s=850x0
85,Maruti Suzuki Wagon-R,"5,00,000",2020,82300,Petrol,"Koregaon park, Pune",https://www.olx.in/item/maruti-suzuki-wagon-r-cng-lxi-2020-petrol-iid-1749426163,https://apollo-singapore.akamaized.net/v1/files/3a81r9mynho71-IN/image;s=850x0
86,Volkswagen VentoTest,"5,45,000",2016,68000,Petrol,"Koregaon park, Pune",https://www.olx.in/item/volkswagen-vento-2010-2013-petrol-comfortline-2016-petrol-iid-1747136722,https://apollo-singapore.akamaized.net/v1/files/j4y7asa2m0092-IN/image;s=850x0
87,Toyota Innova Crysta,"18,00,000",2019,23000,Diesel,"Koregaon park, Pune",https://www.olx.in/item/toyota-innova-crysta-27-gx-mt-8s-2019-diesel-iid-1747134198,https://apollo-singapore.akamaized.net/v1/files/0uszth76roce-IN/image;s=850x0
88,Mercedes-Benz GLC Class,"69,74,000",2021,29350,Diesel,"Central Street Camp, Pune",https://www.olx.in/item/mercedes-benz-glc-class-2021-diesel-iid-1748488347,https://apollo-singapore.akamaized.net/v1/files/bs1yuwizm7cx1-IN/image;s=850x0
89,Tata Nano Genx,"2,65,000",2017,18000,Petrol,"Pune Vidyapith, Pune",https://www.olx.in/item/tata-nano-genx-xta-2017-petrol-iid-1735019116,https://apollo-singapore.akamaized.net/v1/files/fz6x49z78wy03-IN/image;s=850x0
90,Toyota Innova,"7,66,000",2014,198000,Diesel,"Pune Vidyapith, Pune",https://www.olx.in/item/toyota-innova-25-g-diesel-7-seater-bs-iv-2014-diesel-iid-1735018137,https://apollo-singapore.akamaized.net/v1/files/8agpovjizwrm3-IN/image;s=850x0
91,Honda WRV,"9,00,000",2019,51000,Diesel,"Koregaon park, Pune",https://www.olx.in/item/honda-wr-v-15-vx-i-dtec-2019-diesel-iid-1747132308,https://apollo-singapore.akamaized.net/v1/files/2slx2eas2jlo-IN/image;s=850x0
92,Ford Ecosport,"7,75,000",2018,16000,Petrol,"Vishrant Wadi, Pune",https://www.olx.in/item/ford-ecosport-15-petrol-titanium-2018-petrol-iid-1748969033,https://apollo-singapore.akamaized.net/v1/files/4i5s16y235yp2-IN/image;s=850x0
93,Maruti Suzuki Ciaz,"5,15,000",2015,65000,Petrol,"Modi Colony, Pune",https://www.olx.in/item/maruti-suzuki-ciaz-2014-2017-zxi-2015-petrol-iid-1749528739,https://apollo-singapore.akamaized.net/v1/files/iqhopn748ke31-IN/image;s=850x0
94,Skoda Laura,"2,79,000",2010,104000,Petrol,"Swatantrya Sainik Nagar, Pune",https://www.olx.in/item/skoda-laura-19-tdi-at-elegance-2010-petrol-iid-1747880760,https://apollo-singapore.akamaized.net/v1/files/wh4ron64dmie2-IN/image;s=850x0
95,Maruti Suzuki Swift-Dzire,"8,50,000",2019,77178,Diesel,"Central Street Camp, Pune",https://www.olx.in/item/maruti-suzuki-swift-dzire-amt-zdi-2019-diesel-iid-1749315016,https://apollo-singapore.akamaized.net/v1/files/yae8ojn1t9ch3-IN/image;s=850x0
96,Mahindra Bolero,"4,25,000",2012,148000,Diesel,"Swargate, Pune",https://www.olx.in/item/mahindra-bolero-slx-2012-diesel-iid-1731593901,https://apollo-singapore.akamaized.net/v1/files/2fyvmjtsfsnd-IN/image;s=850x0
97,Honda City,"3,00,000",2011,82000,Petrol,"Modi Colony, Pune",https://www.olx.in/item/honda-city-2008-2011-15-s-mt-2011-petrol-iid-1749642535,https://apollo-singapore.akamaized.net/v1/files/99ew3j6h29ix1-IN/image;s=850x0
98,BMW 3 Series,"25,99,000",2017,58000,Diesel,"Shivaji Nagar, Pune",https://www.olx.in/item/bmw-3-series-320d-sedan-2017-diesel-iid-1738939021,https://apollo-singapore.akamaized.net/v1/files/tnimbh935fhs1-IN/image;s=850x0
99,Mercedes-Benz C-Class,"61,77,607",2023,2137,Diesel,"Koregaon park, Pune",https://www.olx.in/item/mercedes-benz-c-class-20-220d-2023-diesel-iid-1750067519,https://apollo-singapore.akamaized.net/v1/files/khqfro53zlkj3-IN/image;s=850x0
100,Tata Manza,"2,35,000",2011,105000,Diesel,"Swargate, Pune",https://www.olx.in/item/tata-manza-elan-quadrajet-bs-iv-2011-diesel-iid-1747742169,https://apollo-singapore.akamaized.net/v1/files/6ericwz49l9y2-IN/image;s=850x0
101,Maruti Suzuki Celerio,"4,00,000",2014,57856,Petrol,"Walvekar Nagar, Pune",https://www.olx.in/item/maruti-suzuki-celerio-2014-2017-10-vxi-amt-2014-petrol-iid-1749526705,https://apollo-singapore.akamaized.net/v1/files/0gmpkjs8hnyz2-IN/image;s=850x0
102,Renault KWID,"5,25,000",2022,15000,Petrol,"Koregaon park, Pune",https://www.olx.in/item/renault-kwid-2019-ongoing-10-rxt-amt-o-2022-petrol-iid-1747129335,https://apollo-singapore.akamaized.net/v1/files/hhs06nsj466g-IN/image;s=850x0
