ListingID,CarName,Price,Year,KilometersDriven,FuelType,Location,ListingURL,ImageURL
248,Hyundai Elite i20 Asta 1.2,6.10 Lakh,2017,47000,Petrol,"Spinny Hub, Seawoods, Navi Mumbai",https://www.spinny.com/buy-used-cars/mumbai/hyundai/elite-i20/asta-12-seawoods-2017/10593221/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/AqS%2BMVlqRIKRY0GoNilYrg/tab/file.JPG?w=300&dpr=1.0
249,Tata Nexon XZ Petrol,9.13 Lakh,2021,18000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/tata/nexon/xz-petrol-vidyavihar-2021/10434810/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/0qSNRZmFRPWRDIxiobqBCw/tab/file.JPG?w=300&dpr=1.0
250,Hyundai Creta 1.6 SX AT VTVT,12.69 Lakh,2019,34000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/hyundai/creta/16-sx-at-vtvt-vidyavihar-2019/10720180/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/5PurHnvASZaQg3YTQjb7gg/tab/file.JPG?w=300&dpr=1.0
251,Honda City V CVT,11.95 Lakh,2021,15000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/honda/city/v-cvt-vidyavihar-2021/10865756/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/cFe%2BicQbQQGktyPgOqrAHw/tab/file.JPG?w=300&dpr=1.0
252,Maruti Suzuki Baleno Alpha Petrol,6.35 Lakh,2017,26000,Petrol,"Spinny Hub, Seawoods, Navi Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/baleno/alpha-petrol-seawoods-2017/10622641/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/TBwBL9g5TfSs9dd3Hdhysg/tab/file.JPG?w=300&dpr=1.0
253,Maruti Suzuki Ertiga VXI CNG,8.82 Lakh,2018,38000,Petrol+cng,"Spinny Hub, Seawoods, Navi Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/ertiga/vxi-cng-seawoods-2018/10598884/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/oKonDuglQySs8qF9oRBr9Q/tab/file.JPG?w=300&dpr=1.0
254,Hyundai Grand i10 Sportz 1.2 Kappa VTVT,5.12 Lakh,2017,13000,Petrol,"Spinny Hub, Seawoods, Navi Mumbai",https://www.spinny.com/buy-used-cars/mumbai/hyundai/grand-i10/sportz-12-kappa-vtvt-seawoods-2017/10600013/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/90easPIiRLydGVtiEVsSIA/tab/file.JPG?w=300&dpr=1.0
255,Hyundai i10 Sportz 1.2 Petrol,2.26 Lakh,2010,59000,Petrol,"Spinny Hub, Seawoods, Navi Mumbai",https://www.spinny.com/buy-used-cars/mumbai/hyundai/i10/sportz-12-petrol-seawoods-2010/10494307/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/4iDhYqmTTlmTj8wpzcu1gQ/tab/file.JPG?w=300&dpr=1.0
256,Maruti Suzuki Baleno Zeta Petrol,5.29 Lakh,2016,80000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/baleno/zeta-petrol-vidyavihar-2016/10380142/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/cce1VVD_Q8eqk_5nA7DO6g/tab/file.JPG?w=300&dpr=1.0
257,Maruti Suzuki Baleno Alpha Petrol,5.53 Lakh,2015,39000,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/baleno/alpha-petrol-dadar-west-2015/10096028/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/zvJF7zZ8R9SCNWKzy_9kNg/tab/file.JPG?w=300&dpr=1.0
258,Hyundai Grand i10 Asta 1.2 Kappa VTVT,4.39 Lakh,2014,41000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/hyundai/grand-i10/asta-12-kappa-vtvt-vidyavihar-2014/10556798/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/91wXG9fxQG%2BbLHV8L9Njlw/tab/file.JPG?w=300&dpr=1.0
259,Ford Figo Aspire Titanium Plus 1.5 TDCi,6.61 Lakh,2019,54000,Diesel,"Spinny Hub, Korum Mall, Thane",https://www.spinny.com/buy-used-cars/mumbai/ford/figo-aspire/titanium-plus-15-tdci-samat-nagar-2019/10251785/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/hUgZUf0AQ4OPxf49In5FpA/tab/file.JPG?w=300&dpr=1.0
260,Volkswagen Polo Trendline 1.0 (P),5.14 Lakh,2018,20000,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/volkswagen/polo/trendline-10-p-dadar-west-2018/10307076/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/emY7NSjNRTuyUk5%2BINciEQ/tab/file.JPG?w=300&dpr=1.0
261,Hyundai Creta 1.6 SX Plus Petrol,8.10 Lakh,2016,84000,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/hyundai/creta/16-sx-plus-petrol-vidyavihar-2016/10513374/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/8iddPYNjSRSGGLIzCkSzgw/tab/file.JPG?w=300&dpr=1.0
262,Maruti Suzuki Baleno Alpha Petrol,7.84 Lakh,2021,56000,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai",https://www.spinny.com/buy-used-cars/mumbai/maruti-suzuki/baleno/alpha-petrol-dadar-west-2021/10685052/?referrer=/used-cars-in-mumbai/s/,https://spn-mda.spinny.com/img/VSTFn4yrQJWoPaO43t7IUw/tab/file.JPG?w=300&dpr=1.0
