CarName,Price,Year,KilometersDriven,Fuel Type,Location
Mercedes-Benz C-Class C200 Avantgrade,19.90 Lakh,2015,48K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
BMW X1 sDrive20d xLine,37.90 Lakh,2021,17K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai Creta 1.6 SX Plus Auto Petrol,8.74 Lakh,2016,42K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Hyundai Elite i20 Sportz 1.2,6.11 Lakh,2018,11K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Renault Kwid 1.0 RXT AMT,3.62 Lakh,2017,34K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Honda City ZX CVT,14.21 Lakh,2022,24K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Wagon R 1.0 LXI CNG,5.55 Lakh,2019,29K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane"
Hyundai New i20 Asta (O) 1.0 Turbo DCT,9.13 Lakh,2020,12K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Maruti Suzuki Ciaz Alpha 1.3 Diesel,7.93 Lakh,2017,31K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai Creta 1.6 SX AT,12.77 Lakh,2018,88K km,Diesel,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Ciaz ZDi+,6.38 Lakh,2016,62K km,Diesel,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Swift ZXI,5.89 Lakh,2018,57K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Hyundai Neo Fluidic Elantra 1.8 SX MT VTVT,6.99 Lakh,2015,52K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Wagon R 1.0 LXI CNG,2.93 Lakh,2013,92K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai i10 Magna Petrol,2.10 Lakh,2012,103K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Swift Dzire VXI 1.2,3.25 Lakh,2011,59K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Tata Altroz XT 1.2,6.59 Lakh,2020,14K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Toyota Etios GD,4.80 Lakh,2014,71K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Skoda Octavia Style Plus 1.8 TSI AT,12.70 Lakh,2017,29K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Volkswagen Vento Highline Diesel AT,5.75 Lakh,2016,114K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Audi Q3 30 TFSI Premium,20.50 Lakh,2017,26K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Volvo XC40 T4 R-Design,41.25 Lakh,2022,10K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Maruti Suzuki Ciaz Alpha Petrol AT,8.31 Lakh,2018,21K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Hyundai Verna 1.6 CRDI SX,8.39 Lakh,2017,68K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
Tata Altroz XZ 1.2,7.11 Lakh,2020,16K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Tata Altroz XZ 1.2,6.79 Lakh,2020,45K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
Hyundai Venue SX Plus 1.0 Turbo DCT,10.67 Lakh,2019,19K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Hyundai Xcent SX Petrol,5.99 Lakh,2019,26K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
Renault Kwid RXT,4.13 Lakh,2021,36K km,Petrol,"Spinny Hub, Korum Mall, Thane"
Maruti Suzuki Alto 800 VXI,4.15 Lakh,2022,10K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
