CarName,Price,Year,KilometersDriven,Fuel Type,Location
Toyota Etios GD,4.17 Lakh,2012,133K km,Diesel,"Spinny Hub, Mantri Mall, Bangalore"
Hyundai Grand i10 Nios Magna AMT 1.2 Kappa VTVT,6.99 Lakh,2021,13K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Honda City V,7.17 Lakh,2016,42K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Hyundai Creta 1.6 SX,11.10 Lakh,2016,66K km,Diesel,"Spinny Hub, VR Mall, Bangalore"
Volvo S60 Cross Country Inscription,22.25 Lakh,2017,66K km,Diesel,"Spinny Park, Yelahanka, Bangalore"
Hyundai Elite i20 Sportz 1.2,5.89 Lakh,2015,53K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Hyundai Elite i20 Asta 1.4 CRDI (O),6.35 Lakh,2015,116K km,Diesel,"Spinny Hub, Nexus Shanti Niketan Mall, Whitefield Rd, Bangalore"
Chevrolet Beat LS Petrol,1.95 Lakh,2010,46K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Renault Kiger RXZ MT,8.57 Lakh,2022,9K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Hyundai Elite i20 Asta 1.2,7.07 Lakh,2017,25K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Renault Captur RXT Dual Tone,8.76 Lakh,2018,13K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Maruti Suzuki Ciaz Alpha Diesel,10.09 Lakh,2019,48K km,Diesel,"Spinny Hub, VR Mall, Bangalore"
Mahindra XUV500 W10 AT,12.14 Lakh,2016,54K km,Diesel,"Spinny Hub, VR Mall, Bangalore"
Hyundai Venue SX 1.0 (O) Turbo,10.54 Lakh,2019,34K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Skoda Slavia Ambition 1.0L TSI MT,13.79 Lakh,2022,12K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Kia Seltos HTX IVT G,14.53 Lakh,2019,23K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Maruti Suzuki Baleno Alpha AT Petrol,8.87 Lakh,2019,21K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Nissan Magnite XL Turbo,7.71 Lakh,2021,25K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Maruti Suzuki Baleno Zeta Petrol,5.99 Lakh,2018,119K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Hyundai Grand i10 Sportz (O) 1.2 kappa VTVT,5.98 Lakh,2017,19K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Maruti Suzuki Swift Dzire VDI,4.88 Lakh,2013,108K km,Diesel,"Spinny Park, Yelahanka, Bangalore"
Hyundai i10 Era Petrol,3.35 Lakh,2012,49K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Maruti Suzuki Ciaz ZDi SHVS,7.60 Lakh,2016,54K km,Diesel,"Spinny Hub, VR Mall, Bangalore"
Maruti Suzuki Wagon R 1.0 VXI,3.33 Lakh,2012,50K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT,4.99 Lakh,2014,43K km,Petrol,"Spinny Hub, Nexus Shanti Niketan Mall, Whitefield Rd, Bangalore"
Kia Carens Luxury Plus 1.5 Diesel AT 7 STR,18.23 Lakh,2022,44K km,Diesel,"Spinny Park, Yelahanka, Bangalore"
Maruti Suzuki Swift ZXI Plus,7.97 Lakh,2021,32K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Ford EcoSport Titanium 1.5L TDCi,9.89 Lakh,2020,41K km,Diesel,"Spinny Park, Yelahanka, Bangalore"
Nissan Kicks XV Petrol,9.45 Lakh,2021,31K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Kia Sonet HTX 1.0 iMT,10.73 Lakh,2020,29K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Honda Jazz ZX CVT,10.37 Lakh,2020,12K km,Petrol,"Spinny Hub, VR Mall, Bangalore"
Maruti Suzuki Alto 800 VXI,3.47 Lakh,2017,62K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Hyundai Grand i10 Magna 1.2 Kappa VTVT,5.44 Lakh,2019,80K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Maruti Suzuki Swift Dzire ZXI,5.79 Lakh,2016,48K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Maruti Suzuki XL6 Alpha AT Petrol,12.49 Lakh,2021,28K km,Petrol,"Spinny Park, Yelahanka, Bangalore"
Toyota Glanza V CVT,8.47 Lakh,2020,56K km,Petrol,"Spinny Hub, Mantri Mall, Bangalore"
Datsun Redi-GO T (O),2.62 Lakh,2016,75K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Maruti Suzuki S-Cross Zeta 1.3,7.84 Lakh,2016,52K km,Diesel,"Spinny Hub, Mantri Mall, Bangalore"
Volkswagen Ameo 1.0 Highline Plus Petrol,6.94 Lakh,2019,41K km,Petrol,"Spinny Hub, Bangalore Vega Mall"
Hyundai Elite i20 Asta 1.4 CRDI,5.81 Lakh,2015,145K km,Diesel,"Spinny Hub, VR Mall, Bangalore"
