,CarName,Price,Year,KilometersDriven,Fuel Type,Location
176,Toyota Etios VX D,4.93 Lakh,2014,80K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
177,Jeep Compass Limited (O) 1.4 Petrol DCT,22.95 Lakh,2021,15K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
178,Maruti Suzuki Celerio VXI CNG,4.03 Lakh,2018,117K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
179,Hyundai Elite i20 Sportz 1.2,4.66 Lakh,2015,26K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
180,Hyundai i10 Sportz 1.1 Petrol,1.99 Lakh,2011,90K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
181,Hyundai Verna Fluidic 1.6 CRDi SX,5.59 Lakh,2014,69K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
182,Datsun Redi-GO A,3.49 Lakh,2021,500 km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
183,Honda City V 4th Gen,8.10 Lakh,2019,39K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
184,Tata Nexon XM Petrol,7.98 Lakh,2020,13K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
185,Tata Tiago Revotron XT,4.58 Lakh,2017,5K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
186,Maruti Suzuki S-Presso VXI+,4.18 Lakh,2020,21K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
187,Maruti Suzuki Ignis Zeta AMT Petrol,4.99 Lakh,2017,66K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
188,Hyundai Creta 1.6 SX Plus Auto Petrol,11.28 Lakh,2018,70K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
189,Maruti Suzuki Ciaz Alpha AT Petrol,8.12 Lakh,2018,57K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
190,Hyundai Fluidic Verna 4S 1.6 VTVT SX,6.74 Lakh,2016,33K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
191,Hyundai Grand i10 Magna AT 1.2 Kappa VTVT,4.36 Lakh,2016,38K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
192,Maruti Suzuki Dzire ZXI AMT,8.26 Lakh,2022,27K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
193,Renault Kiger RXZ 1.0 Turbo MT Dual Tone,8.23 Lakh,2021,10K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
194,Volkswagen Jetta Highline TDI,6.24 Lakh,2014,86K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
195,Hyundai Grand i10 Magna 1.2 Kappa VTVT CNG,4.99 Lakh,2019,73K km,Petrol+cng,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
196,Honda CR-V 2.4L 4WD AVN,8.79 Lakh,2015,94K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
197,Hyundai i20 Active 1.2 S,4.35 Lakh,2015,103K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
198,Hyundai Verna Fluidic 1.6 VTVT SX,5.08 Lakh,2014,51K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
199,Maruti Suzuki Ertiga VXI,5.77 Lakh,2014,53K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
200,Hyundai Grand i10 Asta AT 1.2 Kappa VTVT,4.19 Lakh,2014,68K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
201,Maruti Suzuki Baleno Alpha Petrol,5.46 Lakh,2017,95K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
202,Hyundai New i20 Asta (O) 1.2 MT,9.10 Lakh,2021,21K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
203,Skoda Kushaq Style 1.0L TSI MT,13.99 Lakh,2022,11K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
204,Honda Amaze 1.2 VX CVT i-VTEC,7.84 Lakh,2021,22K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
205,Maruti Suzuki Swift VXI,4.26 Lakh,2016,29K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
206,Hyundai Creta SX+ SE,10.50 Lakh,2018,42K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
207,Honda City SV,7.51 Lakh,2018,23K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
208,Kia Seltos HTX IVT G,14.34 Lakh,2020,9K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
209,Maruti Suzuki Baleno Alpha AT Petrol,6.54 Lakh,2018,32K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
210,Skoda Octavia Style Plus 1.8 TSI AT,11.77 Lakh,2016,35K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
211,Hyundai Grand i10 Nios Asta 1.2 Kappa VTVT,6.85 Lakh,2022,24K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
212,Maruti Suzuki Celerio VXI CNG,5.76 Lakh,2022,15K km,Petrol+cng,"Spinny Hub, Seawoods, Navi Mumbai"
213,Skoda Kushaq Ambition 1.0L TSI MT,11.98 Lakh,2022,15K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
214,Hyundai Elite i20 Asta 1.2,5.45 Lakh,2015,70K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
215,Hyundai Elite i20 Asta 1.2,5.11 Lakh,2015,38K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
216,Hyundai Elite i20 Asta 1.2 (O),5.74 Lakh,2017,63K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
217,Honda Amaze 1.2L SX,4.13 Lakh,2015,51K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
218,Tata Altroz XZ 1.2,6.44 Lakh,2020,58K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
219,Hyundai Verna Fluidic 1.6 VTVT SX Opt,6.76 Lakh,2015,23K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
220,Maruti Suzuki Swift Dzire VXI 1.3,2.69 Lakh,2009,20K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
221,Hyundai i10 Sportz 1.1 Petrol,4.11 Lakh,2016,19K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
222,Skoda Octavia Style 1.8 TSI AT,15.93 Lakh,2019,27K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
223,Skoda Octavia Style 1.8 TSI AT,15.10 Lakh,2019,42K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
224,Toyota Etios V,5.41 Lakh,2017,52K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
225,Honda Jazz ZX CVT,8.59 Lakh,2020,19K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
226,Hyundai Creta 1.6 SX,12.18 Lakh,2019,58K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
227,Honda WR-V VX i-VTEC,7.34 Lakh,2019,31K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
228,Honda WR-V VX i-VTEC,7.13 Lakh,2018,19K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
229,Maruti Suzuki Baleno Delta Petrol,6.29 Lakh,2019,19K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
230,Volkswagen Ameo 1.0 Comfortline Petrol,5.75 Lakh,2019,12K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
231,Hyundai Venue SX Plus 1.0 Turbo DCT,10.68 Lakh,2019,12K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
232,Hyundai Verna 1.6 VTVT SX (O) AT,10.39 Lakh,2019,15K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
233,Maruti Suzuki Wagon R 1.0 LXI CNG,6.28 Lakh,2022,9K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane, Mumbai"
234,Hyundai Grand i10 Era 1.2 Kappa VTVT,3.49 Lakh,2015,36K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
235,Hyundai Grand i10 Sportz 1.2 Kappa VTVT,4.18 Lakh,2015,29K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
236,Maruti Suzuki Ertiga VXI CNG,7.50 Lakh,2016,65K km,Petrol+cng,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
237,Maruti Suzuki Dzire ZXI Plus AMT,6.90 Lakh,2018,41K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
238,Maruti Suzuki Wagon R 1.0 LXI CNG,5.13 Lakh,2019,79K km,Petrol+cng,"Spinny Hub, Seawoods, Navi Mumbai"
239,Mahindra XUV500 W6,7.84 Lakh,2016,119K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
240,Maruti Suzuki Swift VXI,3.54 Lakh,2013,46K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
241,Nissan Micra Active XV Safety Pack,3.94 Lakh,2016,23K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
242,Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT,6.41 Lakh,2020,15K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
243,Hyundai Creta 1.6 SX Plus,10.34 Lakh,2017,59K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
244,Maruti Suzuki S-Cross Alpha 1.6,6.71 Lakh,2016,50K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
245,Maruti Suzuki Vitara Brezza ZDI PLUS AT,9.17 Lakh,2018,31K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
246,Hyundai Verna 1.6 VTVT SX (O) AT,9.10 Lakh,2018,23K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
247,Hyundai Elite i20 Asta 1.2,6.10 Lakh,2017,47K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
248,Tata Nexon XZ Petrol,9.13 Lakh,2021,18K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
249,Hyundai Creta 1.6 SX AT VTVT,12.69 Lakh,2019,34K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
250,Honda City V CVT,11.95 Lakh,2021,15K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
251,Maruti Suzuki Baleno Alpha Petrol,6.35 Lakh,2017,26K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
252,Maruti Suzuki Ertiga VXI CNG,8.82 Lakh,2018,38K km,Petrol+cng,"Spinny Hub, Seawoods, Navi Mumbai"
253,Hyundai Grand i10 Sportz 1.2 Kappa VTVT,5.12 Lakh,2017,13K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
254,Hyundai i10 Sportz 1.2 Petrol,2.26 Lakh,2010,59K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
255,Maruti Suzuki Baleno Zeta Petrol,5.29 Lakh,2016,80K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
256,Maruti Suzuki Baleno Alpha Petrol,5.53 Lakh,2015,39K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
257,Hyundai Grand i10 Asta 1.2 Kappa VTVT,4.39 Lakh,2014,41K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
258,Ford Figo Aspire Titanium Plus 1.5 TDCi,6.61 Lakh,2019,54K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
259,Volkswagen Polo Trendline 1.0 (P),5.14 Lakh,2018,20K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
260,Hyundai Creta 1.6 SX Plus Petrol,8.10 Lakh,2016,84K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
261,Maruti Suzuki Baleno Alpha Petrol,7.84 Lakh,2021,56K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
262,Hyundai Creta 1.6 SX AT,12.97 Lakh,2018,67K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
263,Hyundai Grand i10 Asta 1.2 Kappa VTVT,5.30 Lakh,2017,57K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
264,Hyundai Creta 1.4 S,8.84 Lakh,2016,65K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
265,Maruti Suzuki Ciaz ZXI+,6.24 Lakh,2016,63K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
266,Hyundai Creta 1.6 S Petrol,7.77 Lakh,2016,62K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
267,Tata Nexon XZA Plus (O) AMT,9.98 Lakh,2020,58K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
268,Skoda Rapid New Rider Plus Petrol AT,8.38 Lakh,2021,19K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
269,Hyundai Grand i10 Sportz 1.2 Kappa VTVT,4.14 Lakh,2016,41K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
270,Hyundai Elite i20 Sportz 1.2,5.54 Lakh,2016,24K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
271,Hyundai Verna 1.6 VTVT SX (O),7.95 Lakh,2017,38K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
272,Hyundai Grand i10 Sportz (O) 1.2 kappa VTVT,5.09 Lakh,2017,14K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
273,Hyundai Venue SX Plus 1.0 Turbo DCT,10.12 Lakh,2019,23K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
274,Hyundai Grand i10 Magna 1.2 Kappa VTVT,3.96 Lakh,2016,49K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
275,Hyundai Elite i20 Sportz 1.2,4.67 Lakh,2017,40K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
276,Maruti Suzuki Baleno Alpha Petrol,8.90 Lakh,2022,3K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
277,Renault Kwid CLIMBER 1.0 AMT Opt,5.40 Lakh,2021,8K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
278,Hyundai Verna 1.6 VTVT SX (O) AT,8.69 Lakh,2019,109K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
279,Maruti Suzuki Baleno Zeta Diesel,5.78 Lakh,2018,120K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
280,Hyundai Elite i20 Asta 1.2,5.58 Lakh,2015,28K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
281,Renault Kwid 1.0 Marvel ironman Edition,3.40 Lakh,2018,58K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
282,Maruti Suzuki Alto 800 LXI,3.54 Lakh,2019,17K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
283,Maruti Suzuki Wagon R 1.0 LXI CNG,6.87 Lakh,2023,7K km,Petrol+cng,"Spinny Hub, Seawoods, Navi Mumbai"
284,Honda City VX,8.79 Lakh,2018,15K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
285,Maruti Suzuki Swift VXI,6.97 Lakh,2022,7K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
286,Hyundai i20 N Line N8 1.0 Turbo DCT Dual Tone,11.36 Lakh,2021,10K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
287,Hyundai Elite i20 Sportz 1.2,5.91 Lakh,2017,14K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
288,Tata Nexon XM Petrol,8.35 Lakh,2022,9K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
289,Toyota Yaris G,7.67 Lakh,2020,25K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
290,Renault Duster RXZ Turbo CVT Petrol,10.93 Lakh,2020,37K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
291,Hyundai Creta 1.6 SX VTVT,10.99 Lakh,2018,12K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
292,Maruti Suzuki Swift ZXI AMT,7.79 Lakh,2021,25K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
293,Hyundai Creta S 1.5 Petrol iMT,13.49 Lakh,2022,21K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
294,Hyundai Neo Fluidic Elantra 1.6 SX AT CRDi,5.49 Lakh,2012,91K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
295,Maruti Suzuki Baleno Zeta Petrol,5.35 Lakh,2016,47K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
296,Honda Brio VX MT,3.39 Lakh,2014,60K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
297,Maruti Suzuki Baleno Zeta Petrol,4.89 Lakh,2016,70K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
298,Maruti Suzuki Swift Dzire VXI,4.12 Lakh,2013,29K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
299,Maruti Suzuki A-Star LXI,1.68 Lakh,2009,74K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
300,Maruti Suzuki Wagon R 1.0 LXI CNG,4.38 Lakh,2017,49K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane, Mumbai"
301,Tata Nexon XZ Plus Diesel,6.29 Lakh,2017,138K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
302,Volkswagen Taigun Highline 1.0 TSI MT,12.33 Lakh,2021,12K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
303,Maruti Suzuki Wagon R 1.0 LXI (O) CNG,5.79 Lakh,2021,24K km,Petrol+cng,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
304,Hyundai Grand i10 Sportz 1.2 Kappa VTVT,4.28 Lakh,2016,29K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
305,Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT CNG,6.80 Lakh,2020,27K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
306,Honda Amaze 1.5 VX i-DTEC,8.10 Lakh,2019,25K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
307,Hyundai Venue SX 1.0 Turbo,9.70 Lakh,2019,18K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
308,Maruti Suzuki Swift ZXI Plus AMT,7.34 Lakh,2020,33K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
309,Tata Nexon XZA Plus (O) AMT,10.89 Lakh,2020,18K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
310,Maruti Suzuki Ciaz Alpha Petrol,9.83 Lakh,2022,10K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
311,Hyundai Grand i10 Nios Magna 1.2 Kappa VTVT,5.70 Lakh,2020,11K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
312,Hyundai Creta 1.6 SX Plus Petrol,8.86 Lakh,2016,33K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
313,Maruti Suzuki Swift ZXI,7.10 Lakh,2021,20K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
314,Maruti Suzuki Ciaz VDi +,5.66 Lakh,2015,78K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
315,Hyundai Elite i20 Asta 1.2,6.24 Lakh,2018,63K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
316,Hyundai Creta 1.6 SX,9.29 Lakh,2016,79K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
317,Hyundai Elite i20 Asta 1.2 Dual Tone,5.99 Lakh,2017,25K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
318,Skoda Fabia Ambition 1.2 MPI,3.76 Lakh,2013,23K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
319,Hyundai Grand i10 Asta 1.2 Kappa VTVT,4.43 Lakh,2015,65K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
320,Hyundai Neo Fluidic Elantra 1.8 SX MT VTVT,6.99 Lakh,2015,62K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
321,Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT CNG,6.85 Lakh,2020,41K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane, Mumbai"
322,Maruti Suzuki Ciaz Alpha Petrol,8.81 Lakh,2019,47K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
323,Maruti Suzuki Wagon R 1.0 VXI (O) AMT,4.49 Lakh,2016,49K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
324,MG Motors Hector Plus Sharp 2.0 Diesel Turbo MT 6-STR,16.55 Lakh,2020,36K km,Diesel,"Spinny Hub, Korum Mall, Thane, Mumbai"
325,Hyundai Grand i10 Sportz 1.2 Kappa VTVT,4.08 Lakh,2016,52K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
326,Hyundai Creta 1.6 SX Plus Auto,11.99 Lakh,2017,55K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
327,Renault Duster RXS Turbo,10.59 Lakh,2021,11K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
328,Honda City V 4th Gen,7.12 Lakh,2017,38K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
329,Kia Seltos GTX Plus AT D,17.89 Lakh,2020,19K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
330,Skoda Slavia Style 1.5L TSI MT,16.40 Lakh,2022,12K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
331,Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT,6.74 Lakh,2021,25K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
332,Hyundai Creta 1.6 SX Plus Petrol,10.42 Lakh,2017,41K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
333,Hyundai Grand i10 Magna AT 1.2 Kappa VTVT,4.80 Lakh,2016,18K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
334,Hyundai Elite i20 Sportz 1.2,5.19 Lakh,2015,26K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
335,Maruti Suzuki Swift Dzire VXI,4.10 Lakh,2013,26K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
336,Maruti Suzuki Wagon R 1.0 LXI CNG,3.10 Lakh,2013,62K km,Petrol+cng,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
337,Skoda Superb Elegance 1.8 TSI MT,8.01 Lakh,2015,39K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
338,Mahindra Marazzo M8,8.62 Lakh,2018,72K km,Diesel,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
339,Chevrolet Beat LT Petrol,1.74 Lakh,2012,39K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
340,Hyundai Elantra 1.6 SX AT,8.42 Lakh,2016,96K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
341,Maruti Suzuki Wagon R 1.0 LXI CNG,3.28 Lakh,2014,82K km,Petrol+cng,"Spinny Hub, Korum Mall, Thane, Mumbai"
342,Renault Kwid 1.0 RXT,5.19 Lakh,2022,8K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
343,Tata Nexon XZA Plus AMT Petrol,9.98 Lakh,2021,9K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
344,Hyundai Creta 1.6 SX OPT VTVT,10.90 Lakh,2019,60K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
345,Hyundai Elite i20 Sportz Plus 1.2,6.24 Lakh,2019,34K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
346,Maruti Suzuki Wagon R 1.0 LXI CNG,4.32 Lakh,2018,58K km,Petrol+cng,"Spinny Hub, Seawoods, Navi Mumbai"
347,Maruti Suzuki Swift ZXI Plus,8.10 Lakh,2022,26K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
348,Hyundai Grand i10 Magna AT 1.2 Kappa VTVT,4.77 Lakh,2016,33K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
349,Maruti Suzuki Wagon R 1.0 LXI (O) CNG,5.85 Lakh,2021,20K km,Petrol+cng,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
350,Maruti Suzuki Baleno Alpha Petrol,9.10 Lakh,2022,25K km,Petrol,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
351,Skoda Rapid New Style TDI AT,8.59 Lakh,2017,70K km,Diesel,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
352,Skoda Superb L&K TDI AT,18.44 Lakh,2017,51K km,Diesel,"Spinny Hub, Seawoods, Navi Mumbai"
353,Maruti Suzuki Wagon R 1.0 LXI CNG,4.49 Lakh,2017,33K km,Petrol+cng,"Spinny Hub, Seawoods, Navi Mumbai"
354,Datsun Redi-GO T(O) 1.0L Limited Edition,2.70 Lakh,2018,14K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
355,Maruti Suzuki Baleno Alpha Petrol+CNG (Outside Fitted),6.05 Lakh,2017,81K km,Petrol+cng,"Spinny Hub, Kohinoor Square Mall, Dadar, Mumbai"
356,Honda Amaze 1.2 S (O),5.45 Lakh,2018,32K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
357,Maruti Suzuki Alto 800 VXI,2.69 Lakh,2014,20K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
358,Maruti Suzuki Baleno Zeta Petrol,6.42 Lakh,2018,23K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
359,Hyundai i20 Asta 1.2 ABS,3.49 Lakh,2011,28K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
360,Hyundai Grand i10 Magna 1.2 Kappa VTVT,4.84 Lakh,2018,14K km,Petrol,"Spinny Hub, Korum Mall, Thane, Mumbai"
361,Skoda Fabia Classic 1.2 MPI,2.39 Lakh,2010,60K km,Petrol,"Spinny Hub, Neelkanth Business Park, Vidyavihar, Mumbai"
362,Hyundai Aura SX 1.2 (O) Petrol,6.91 Lakh,2020,23K km,Petrol,"Spinny Hub, Seawoods, Navi Mumbai"
